step,trial_1,qEA_1,trial_2,qEA_2,trial_3,qEA_3
1,0.8419766736256763,0.0,0.8002446993071993,0.0,0.9513253030453737,0.0
2,0.8096411208787355,0.0,0.8002446993071993,0.0,0.9513253030453737,0.0
3,0.7414908773903897,0.0,0.8002446993071993,0.0,0.9513253030453737,0.0
4,0.7414908773903897,0.0,0.8002446993071993,0.0,0.9513253030453737,0.0
5,0.7414908773903897,0.0,0.7593492834716022,0.0,0.9513253030453737,0.0
6,0.6748565092493074,0.0,0.7593492834716022,0.0,0.9150794996148452,0.0
7,0.6748565092493074,0.0,0.7145479349582657,0.0,0.9150794996148452,0.0
8,0.6848106220569755,0.0,0.7145479349582657,0.0,0.8980887260747259,0.0
9,0.6848106220569755,0.0,0.7145479349582657,0.0,0.8402160396331811,0.0
10,0.6923712922836046,0.0,0.7145479349582657,0.0,0.8402160396331811,0.0
11,0.6923712922836046,0.0,0.7394703777047862,0.0,0.8402160396331811,0.0
12,0.6923712922836046,0.0,0.7359692990040976,0.0,0.8402160396331811,0.0
13,0.7040477403214898,0.0,0.7107134453788432,0.0,0.8402160396331811,0.0
14,0.7040477403214898,0.0,0.7107134453788432,0.0,0.8402160396331811,0.0
15,0.7040477403214898,0.0,0.7540206487356983,0.0,0.8402160396331811,0.0
16,0.6549299314992932,0.0,0.7103024307915693,0.0,0.8402160396331811,0.0
17,0.6406720461840145,0.0,0.7103024307915693,0.0,0.7899513049160035,0.0
18,0.6262055988233722,0.0,0.7197205303177049,0.0,0.7419602815377404,0.0
19,0.6262055988233722,0.0,0.7197205303177049,0.0,0.7419602815377404,0.0
20,0.6423288647995283,0.0,0.7249926743078526,0.0,0.7048231946585265,0.0
21,0.6423288647995283,0.0,0.710366707930312,0.0,0.7048231946585265,0.0
22,0.6376524024879465,0.0,0.710366707930312,0.0,0.7099226070763912,0.0
23,0.6376524024879465,0.0,0.710366707930312,0.0,0.7099226070763912,0.0
24,0.6295401339945856,0.0,0.7231342674306587,0.0,0.7099226070763912,0.0
25,0.6167521469701743,0.0,0.7231342674306587,0.0,0.7099226070763912,0.0
26,0.6091882490645053,0.0,0.7231342674306587,0.0,0.7135400028665106,0.0
27,0.6091882490645053,0.0,0.7231342674306587,0.0,0.7135400028665106,0.0
28,0.6236487195425493,0.0,0.7231342674306587,0.0,0.7135400028665106,0.0
29,0.6469652253999502,0.0,0.7231342674306587,0.0,0.6946469560244978,0.0
30,0.639706751718358,0.0,0.6892610339055188,0.0,0.662253879199696,0.0
31,0.6071256553042368,0.0,0.6892610339055188,0.0,0.662253879199696,0.0
32,0.608949458384739,0.0,0.6892610339055188,0.0,0.662253879199696,0.0
33,0.6132076094029746,0.0,0.6865185059463752,0.0,0.673421883123058,0.0
34,0.6132076094029746,0.0,0.6332519044605048,0.0,0.673421883123058,0.0
35,0.6132076094029746,0.0,0.6332519044605048,0.0,0.6477218855831245,0.0
36,0.6113910952800662,0.0,0.6332519044605048,0.0,0.6087852166793227,0.0
37,0.58132237384258,0.0,0.6332519044605048,0.0,0.5529125621685599,0.0
38,0.5581145476738943,0.0,0.6362743812268726,0.0,0.4702019639583684,0.0
39,0.5700842389023891,0.0,0.6362743812268726,0.0,0.4462783798396825,0.0
40,0.49347515287919824,0.0,0.6362743812268726,0.0,0.4462783798396825,0.0
41,0.45801040359637085,0.0,0.6214601054034584,0.0,0.3775357605635869,0.0
42,0.375147331043149,0.0,0.6214601054034584,0.0,0.39897935398514756,0.0
43,0.3541909447086641,0.0,0.6214601054034584,0.0,0.41885292803934304,0.0
44,0.28544329196467294,0.0,0.6214601054034584,0.0,0.44349903272697383,0.0
45,0.2885753926749293,0.0,0.6098994639585743,0.0,0.400218950609825,0.0
46,0.2885753926749293,0.0,0.5838781238489067,0.0,0.400218950609825,0.0
47,0.2703415875356576,0.0,0.5950283284159738,0.0,0.41922129184644535,0.0
48,0.19534431677403927,0.0,0.5950283284159738,0.0,0.4039131224020712,0.0
49,0.20508342704169644,0.0,0.5950283284159738,0.0,0.41424002817477756,0.0
50,0.20508342704169644,0.0,0.58402080567276,0.0,0.35998262642507306,0.0
51,0.1901686595422685,0.0,0.6002285951235858,0.0,0.34843053985887856,0.0
52,0.17330648693855077,0.0,0.6002285951235858,0.0,0.38683733640428347,0.0
53,0.14631207532371684,0.0,0.6002285951235858,0.0,0.3536650802319769,0.0
54,0.12950956862459148,0.0,0.5633208030283045,0.0,0.4015175752937719,0.0
55,0.12950956862459148,0.0,0.47784851879343593,0.0,0.3854181693463243,0.0
56,0.10020348881277953,0.0,0.44698809095590974,0.0,0.2849803049790544,0.0
57,0.07409587927621841,0.0,0.44698809095590974,0.0,0.27972019526494657,0.0
58,0.1222165992836914,0.0,0.3773122357735568,0.0,0.3175728317860627,0.0
59,0.1222165992836914,0.0,0.32799350117073717,0.0,0.3175289206738115,0.0
60,0.08049738182833983,0.0,0.2974569432416597,0.0,0.26652998862689387,0.0
61,0.011424010323206696,0.0,0.31269952743164653,0.0,0.24129883852690823,0.0
62,-0.015875292883556793,0.0,0.30688702034668947,0.0,0.23423706412154283,0.0
