step,trial_1,trial_2,trial_3
1,0.9498598365213324,0.8374944924867671,0.9153699236397198
2,0.9498598365213324,0.8374944924867671,0.9153699236397198
3,0.9498598365213324,0.8378259698435406,0.9153699236397198
4,0.9498598365213324,0.8378259698435406,0.9153699236397198
5,0.9498598365213324,0.8378259698435406,0.9153699236397198
6,0.9498598365213324,0.8378259698435406,0.9153699236397198
7,0.9498598365213324,0.8378259698435406,0.9153699236397198
8,0.9498598365213324,0.8378259698435406,0.9153699236397198
9,0.9498598365213324,0.8378259698435406,0.9153699236397198
10,0.9498598365213324,0.8378259698435406,0.9153699236397198
11,0.9498598365213324,0.8378259698435406,0.9153699236397198
12,0.9498598365213324,0.8372407740176765,0.9153699236397198
13,0.9498598365213324,0.8372407740176765,0.9153699236397198
14,0.9498598365213324,0.8372407740176765,0.9153699236397198
15,0.9498598365213324,0.8372407740176765,0.9153699236397198
16,0.9498598365213324,0.8410584544466587,0.9153699236397198
17,0.9498598365213324,0.8410584544466587,0.9153699236397198
18,0.9498598365213324,0.8410584544466587,0.9153699236397198
19,0.9498598365213324,0.8410584544466587,0.9153699236397198
20,0.9498598365213324,0.8410584544466587,0.9153699236397198
21,0.9498598365213324,0.8410584544466587,0.9153699236397198
22,0.9498598365213324,0.8410584544466587,0.9153699236397198
23,0.9498598365213324,0.8410584544466587,0.9153699236397198
24,0.9498598365213324,0.8410584544466587,0.9153699236397198
25,0.9498598365213324,0.8410584544466587,0.9153699236397198
26,0.9498598365213324,0.8410584544466587,0.9153699236397198
27,0.9498598365213324,0.8410584544466587,0.9153699236397198
28,0.9498598365213324,0.8410584544466587,0.9153699236397198
29,0.9498598365213324,0.8410584544466587,0.9153699236397198
30,0.9498598365213324,0.8410584544466587,0.9153699236397198
31,0.9498598365213324,0.8410584544466587,0.9153699236397198
32,0.9498598365213324,0.8436928094701553,0.9153699236397198
33,0.9498598365213324,0.8436928094701553,0.9153699236397198
34,0.9498598365213324,0.8436928094701553,0.9153699236397198
35,0.9498598365213324,0.8436928094701553,0.9153699236397198
36,0.9498598365213324,0.8436928094701553,0.9153699236397198
37,0.9498598365213324,0.8436928094701553,0.9153699236397198
38,0.9498598365213324,0.8436928094701553,0.9153699236397198
39,0.9498598365213324,0.8431299225606305,0.9153699236397198
40,0.9498598365213324,0.8431299225606305,0.9153699236397198
41,0.9498598365213324,0.8431299225606305,0.9153699236397198
42,0.9498598365213324,0.839989257880941,0.9153699236397198
43,0.9498598365213324,0.839989257880941,0.9153699236397198
44,0.9498598365213324,0.839989257880941,0.9153699236397198
45,0.9498598365213324,0.839989257880941,0.9153699236397198
46,0.9498598365213324,0.839989257880941,0.9153699236397198
47,0.9498598365213324,0.839989257880941,0.9153699236397198
48,0.9498598365213324,0.839989257880941,0.9153699236397198
49,0.9498598365213324,0.839989257880941,0.9153699236397198
50,0.9498598365213324,0.839989257880941,0.9153699236397198
51,0.9498598365213324,0.839989257880941,0.9153699236397198
52,0.9498598365213324,0.839989257880941,0.9153699236397198
53,0.9498598365213324,0.839989257880941,0.9153699236397198
54,0.9498598365213324,0.839989257880941,0.9153699236397198
55,0.9498598365213324,0.8370624129048083,0.9153699236397198
56,0.9498598365213324,0.8370624129048083,0.9153699236397198
57,0.9498598365213324,0.8370624129048083,0.9153699236397198
58,0.9498598365213324,0.8370624129048083,0.9153699236397198
59,0.9498598365213324,0.8370624129048083,0.9153699236397198
60,0.9498598365213324,0.8370624129048083,0.9153699236397198
61,0.9498598365213324,0.8370624129048083,0.9153699236397198
62,0.9498598365213324,0.8370624129048083,0.9153699236397198
63,0.9498598365213324,0.8370624129048083,0.9153699236397198
64,0.9498598365213324,0.8370624129048083,0.9153699236397198
65,0.9498598365213324,0.8370624129048083,0.9153699236397198
66,0.9498598365213324,0.8370624129048083,0.9153699236397198
67,0.9498598365213324,0.8370624129048083,0.9153699236397198
68,0.9498598365213324,0.8323489340164109,0.9153699236397198
69,0.9498598365213324,0.8323489340164109,0.9153699236397198
70,0.9498598365213324,0.8323489340164109,0.9153699236397198
71,0.9498598365213324,0.8323489340164109,0.9153699236397198
72,0.9498598365213324,0.8323489340164109,0.9153699236397198
73,0.9498598365213324,0.8323489340164109,0.9153699236397198
74,0.9498598365213324,0.8323489340164109,0.9153699236397198
75,0.9498598365213324,0.8323489340164109,0.9153699236397198
76,0.9498598365213324,0.8211975013342516,0.9153699236397198
77,0.9498598365213324,0.8211975013342516,0.9153699236397198
78,0.9498598365213324,0.8228979996475713,0.9153699236397198
79,0.9498598365213324,0.8228979996475713,0.9153699236397198
80,0.9498598365213324,0.8228979996475713,0.9153699236397198
81,0.9498598365213324,0.8228979996475713,0.9153699236397198
82,0.9498598365213324,0.8228979996475713,0.9153699236397198
83,0.9498598365213324,0.8228979996475713,0.9153699236397198
84,0.9498598365213324,0.823724196337317,0.9153699236397198
85,0.9498598365213324,0.823724196337317,0.9153699236397198
86,0.9498598365213324,0.823724196337317,0.9153699236397198
87,0.9498598365213324,0.827816063889726,0.9153699236397198
88,0.9498598365213324,0.827816063889726,0.9153699236397198
89,0.9498598365213324,0.827816063889726,0.9153699236397198
90,0.9498598365213324,0.827816063889726,0.9153699236397198
91,0.9498598365213324,0.827816063889726,0.9153699236397198
92,0.9498598365213324,0.827816063889726,0.9153699236397198
93,0.9498598365213324,0.827816063889726,0.9153699236397198
94,0.9498598365213324,0.827816063889726,0.9153699236397198
95,0.9498598365213324,0.827816063889726,0.9153699236397198
96,0.9498598365213324,0.827816063889726,0.9153699236397198
97,0.9498598365213324,0.827816063889726,0.9153699236397198
98,0.9498598365213324,0.827816063889726,0.9153699236397198
99,0.9498598365213324,0.827816063889726,0.9153699236397198
100,0.9498598365213324,0.827816063889726,0.9153699236397198
101,0.9498598365213324,0.827816063889726,0.9153699236397198
102,0.9498598365213324,0.827816063889726,0.9153699236397198
103,0.9498598365213324,0.827816063889726,0.9153699236397198
104,0.9498598365213324,0.827816063889726,0.9153699236397198
105,0.9498598365213324,0.827816063889726,0.9153699236397198
106,0.9498598365213324,0.827816063889726,0.9153699236397198
107,0.9498598365213324,0.827816063889726,0.9153699236397198
108,0.9498598365213324,0.822605787442498,0.9153699236397198
109,0.9498598365213324,0.822605787442498,0.9153699236397198
110,0.9498598365213324,0.822605787442498,0.9153699236397198
111,0.9498598365213324,0.822605787442498,0.9153699236397198
112,0.9498598365213324,0.822605787442498,0.9153699236397198
113,0.9498598365213324,0.822605787442498,0.9153699236397198
114,0.9498598365213324,0.822605787442498,0.9153699236397198
115,0.9498598365213324,0.8188271080608335,0.9153699236397198
116,0.9498598365213324,0.8188271080608335,0.9153699236397198
117,0.9498598365213324,0.8188271080608335,0.9153699236397198
118,0.9498598365213324,0.8188271080608335,0.9153699236397198
119,0.9498598365213324,0.8188271080608335,0.9153699236397198
120,0.9498598365213324,0.8188271080608335,0.9153699236397198
121,0.9498598365213324,0.8188271080608335,0.9153699236397198
122,0.9498598365213324,0.8188271080608335,0.9153699236397198
123,0.9498598365213324,0.8188271080608335,0.9153699236397198
124,0.9498598365213324,0.8188271080608335,0.9153699236397198
125,0.9498598365213324,0.8188271080608335,0.9153699236397198
126,0.9498598365213324,0.8188271080608335,0.9153699236397198
127,0.9498598365213324,0.8188271080608335,0.9153699236397198
128,0.9498598365213324,0.8188271080608335,0.9153699236397198
129,0.9498598365213324,0.8188271080608335,0.9153699236397198
130,0.9498598365213324,0.8188271080608335,0.9153699236397198
131,0.9498598365213324,0.8188271080608335,0.9153699236397198
132,0.9498598365213324,0.8188271080608335,0.9153699236397198
133,0.9498598365213324,0.8188271080608335,0.9153699236397198
134,0.9498598365213324,0.8188271080608335,0.9153699236397198
135,0.9498598365213324,0.8188271080608335,0.9153699236397198
136,0.9498598365213324,0.8188271080608335,0.9153699236397198
137,0.9498598365213324,0.8201925253714011,0.9153699236397198
138,0.9498598365213324,0.8201925253714011,0.9153699236397198
139,0.9498598365213324,0.8201925253714011,0.9153699236397198
140,0.9498598365213324,0.8201925253714011,0.9153699236397198
141,0.9498598365213324,0.8209518660954518,0.9153699236397198
142,0.9498598365213324,0.8209518660954518,0.9153699236397198
143,0.9498598365213324,0.8209518660954518,0.9153699236397198
144,0.9498598365213324,0.8209518660954518,0.9153699236397198
145,0.9498598365213324,0.8209518660954518,0.9153699236397198
146,0.9498598365213324,0.8209518660954518,0.9153699236397198
147,0.9498598365213324,0.8209518660954518,0.9153699236397198
148,0.9498598365213324,0.8209518660954518,0.9153699236397198
149,0.9498598365213324,0.8067487775779035,0.9153699236397198
150,0.9498598365213324,0.8067487775779035,0.9153699236397198
151,0.9498598365213324,0.8067487775779035,0.9153699236397198
152,0.9498598365213324,0.8067487775779035,0.9153699236397198
153,0.9498598365213324,0.8067487775779035,0.9153699236397198
154,0.9498598365213324,0.8067487775779035,0.9153699236397198
155,0.9498598365213324,0.8067487775779035,0.9153699236397198
156,0.9498598365213324,0.8067487775779035,0.9153699236397198
157,0.9498598365213324,0.8067487775779035,0.9153699236397198
158,0.9498598365213324,0.8067487775779035,0.9153699236397198
159,0.9498598365213324,0.8067487775779035,0.9153699236397198
160,0.9498598365213324,0.8067487775779035,0.9153699236397198
161,0.9498598365213324,0.8064066851084201,0.9153699236397198
162,0.9498598365213324,0.8064066851084201,0.9153699236397198
163,0.9498598365213324,0.8064066851084201,0.9153699236397198
164,0.9498598365213324,0.8064066851084201,0.9153699236397198
165,0.9498598365213324,0.8064066851084201,0.9153699236397198
166,0.9498598365213324,0.8055498439641676,0.9153699236397198
167,0.9498598365213324,0.8040388996305435,0.9153699236397198
168,0.9498598365213324,0.8040388996305435,0.9153699236397198
169,0.9498598365213324,0.8040388996305435,0.9153699236397198
170,0.9498598365213324,0.8040388996305435,0.9153699236397198
171,0.9498598365213324,0.8040388996305435,0.9153699236397198
172,0.9498598365213324,0.8040388996305435,0.9153699236397198
173,0.9498598365213324,0.8040388996305435,0.9153699236397198
174,0.9498598365213324,0.8040388996305435,0.9153699236397198
175,0.9361460761178081,0.8026373826074163,0.9153699236397198
176,0.9361460761178081,0.8026373826074163,0.9153699236397198
177,0.9361460761178081,0.8026373826074163,0.9153699236397198
178,0.9361460761178081,0.8026373826074163,0.9153699236397198
179,0.9361460761178081,0.8026373826074163,0.9153699236397198
180,0.9361460761178081,0.8026373826074163,0.9153699236397198
181,0.9361460761178081,0.8026373826074163,0.9153699236397198
182,0.9361460761178081,0.8026373826074163,0.9153699236397198
183,0.9361460761178081,0.8026373826074163,0.9153699236397198
184,0.9365621052037929,0.800147185316701,0.9153699236397198
185,0.9365621052037929,0.800147185316701,0.9153699236397198
186,0.9365621052037929,0.800147185316701,0.9153699236397198
187,0.9365621052037929,0.800147185316701,0.9153699236397198
188,0.9365621052037929,0.800147185316701,0.9153699236397198
189,0.9365621052037929,0.800147185316701,0.9153699236397198
190,0.9365621052037929,0.800147185316701,0.9153699236397198
191,0.9365621052037929,0.800147185316701,0.9153699236397198
192,0.9365621052037929,0.800147185316701,0.9153699236397198
193,0.9365621052037929,0.800147185316701,0.9153699236397198
194,0.9365621052037929,0.800147185316701,0.9153699236397198
195,0.9365621052037929,0.800147185316701,0.9153699236397198
196,0.9365621052037929,0.800147185316701,0.9153699236397198
197,0.9365621052037929,0.800147185316701,0.9153699236397198
