step,trial_1,trial_2,trial_3,trial_4,trial_5
64,0.2726914122585639,0.07781542854108675,0.78927147555059,0.6413558723473937,-0.0009902380500989088
65,0.2959537846134045,0.02000409488300268,0.7892934296274976,0.5178870518158174,-0.08868894644056284
66,0.23744118321448,0.056602728660425546,0.7892934296274976,0.5179516110338184,-0.0452130413611417
67,0.2831558776409218,0.14412769848281748,0.7940165666279588,0.43220646127010554,-0.08360838259133922
68,0.2575987701138932,0.047362576048023484,0.7940165666279588,0.3836984597447223,-0.07857849402002516
69,0.28269519386358194,0.11221543164290236,0.7940165666279588,0.3757484586317798,-0.034151402208382094
70,0.2884136002068938,0.12922240648494318,0.7573220925756999,0.38006406082773236,-0.08200457443232152
71,0.329740838767783,0.1207908783350388,0.7573220925756999,0.2885427995184835,-0.002920910268953984
72,0.3306568578215024,0.16561640475013523,0.7573220925756999,0.1790380229336966,0.01126253944441647
73,0.3411187719525028,0.05394409261063952,0.7276362622081348,0.1790380229336966,-0.08414309638075673
74,0.21502050231616673,0.12265129051347838,0.7276362622081348,0.09083098094801235,0.026708991215571107
75,0.1811243128236851,0.023983238063060255,0.7276362622081348,0.21514264529315127,0.105612274692291
76,0.18479773972953287,0.11256658982033453,0.7276362622081348,0.1010147550490962,0.09086553374241817
77,0.14321569118317443,0.11256658982033453,0.7276362622081348,0.1265171066086708,0.07406605154380476
78,0.23507005677615703,0.05508093399924172,0.7227950476798388,0.07482567344406396,-0.028957317663382807
79,0.3673900229450455,0.0792380397737701,0.7227950476798388,0.07482567344406396,-0.11011616918169749
80,0.4103036918445891,0.06395163817851253,0.7075971852292153,0.11611591502165822,-0.1277239769798701
81,0.37345626788939945,0.0792400721892377,0.7075971852292153,0.014426045450818728,-0.1277239769798701
82,0.37345626788939945,0.12503713266945785,0.7015511966763001,0.03428693505203531,-0.14342283139623843
83,0.37345626788939945,0.08892697788029096,0.7015511966763001,0.03428693505203531,-0.17481933045012135
84,0.4433372550393196,0.08645510266752214,0.6840086409036588,0.03428693505203531,-0.36086111897308154
85,0.4433372550393196,0.0904677700774163,0.6840086409036588,0.03428693505203531,-0.29915579163415185
86,0.37919554606927985,0.03763332525110948,0.6840086409036588,0.03428693505203531,-0.3108355916179904
87,0.2804396344087897,0.08284135993663165,0.6415688769906464,-0.04855595520797877,-0.2627781050729908
88,0.2786459660358566,0.12732846611591886,0.6197819156279616,-0.04855595520797877,-0.21955215874385786
89,0.2786459660358566,0.12732846611591886,0.6179830343452196,-0.02675422123958259,-0.21955215874385786
90,0.19543855874316177,0.22656480138939905,0.6179830343452196,-0.04698033110058282,-0.12483777703269049
91,0.10870094303840115,0.25869496649556567,0.6179830343452196,-0.022131353019724284,-0.12483777703269049
92,0.056407469923548725,0.23693999222225856,0.5259408777985155,-0.06215547483482647,-0.12579974190684548
93,0.056760963728324454,0.2398344645248997,0.49084590456756044,-0.06215547483482647,-0.2237001693639298
94,0.041364785731750245,0.2962622472914826,0.44433209360515075,-0.07419738067824677,-0.19166585093727267
95,0.0026944644411197325,0.2962622472914826,0.44433209360515075,-0.07419738067824677,-0.15552578349784968
96,0.0026944644411197325,0.2854291118678315,0.4165006010748598,0.028376518611913485,-0.15552578349784968
97,0.0026944644411197325,0.25511829520429086,0.4165006010748598,0.028376518611913485,-0.08355958666070624
98,0.013436529525933012,0.27251718782047996,0.4165006010748598,0.053170224112129884,-0.016775631271666678
99,0.026714359927748763,0.2420753599806096,0.4165006010748598,0.053170224112129884,-0.0020480937813076574
100,0.026714359927748763,0.21352690578653616,0.38533039238590766,0.003244551582493146,-0.0020480937813076574
101,0.0305310132356688,0.21352690578653616,0.38533039238590766,0.003244551582493146,0.0486863265198866
102,0.11662468495509873,0.16724695696914021,0.5019318948512232,0.023106632930867548,0.0486863265198866
103,0.11662468495509873,0.1209640802078896,0.45561983157910774,0.023106632930867548,0.05966682691292213
104,0.0035238030135325824,0.1209640802078896,0.4339975297414931,0.023106632930867548,0.05966682691292213
105,0.0035238030135325824,0.07816886730523297,0.32103301714114113,0.023106632930867548,0.031942902908128734
106,-0.0665290109188757,0.07816886730523297,0.37486720920575956,-0.08400924053228402,-0.03750125320961647
107,-0.047597462021806945,0.08299343162429673,0.38444892958131704,-0.07850338724597522,-0.03750125320961647
108,-0.07052575490608895,0.018142193300099814,0.38444892958131704,-0.19826529484472827,-0.03750125320961647
109,-0.059935823527777966,0.018142193300099814,0.312838127296628,-0.2369353772381087,0.045804503363502724
110,-0.04420114707306819,0.029514656430248722,0.30232626435134374,-0.2288546481958488,0.0021286521125231214
111,0.018657052002248733,0.06985076737299822,0.22650088705720578,-0.16916688344787237,0.0021286521125231214
112,-0.09362635682170091,0.06882451912288644,0.22650088705720578,-0.124290430615929,0.04085860855364935
113,-0.12417466514663096,0.06882451912288644,0.17060257543474866,-0.09900346822782856,0.04085860855364935
114,-0.06627642274044339,-0.00051080364240559,0.2195820073416168,-0.10444903627546519,0.04198956597755855
115,-0.04201321775135942,-0.058256645799561836,0.2195820073416168,-0.05270066459869367,0.04198956597755855
116,-0.04201321775135942,0.0014677181050454327,0.16736755229810749,-0.13925643274285746,0.06933158961389758
117,-0.08041843075447383,-0.026743898230540467,0.16736755229810749,-0.06278204321573308,0.03918413550805677
118,-0.08041843075447383,-0.023031541266603575,0.17392092056573877,0.06399693708737897,0.03918413550805677
119,-0.08041843075447383,-0.06143675577576727,0.21078792421015555,0.018849186899954965,-0.08984660983860232
120,-0.08041843075447383,0.014571259392134078,0.14137487444374564,-0.04330214278976023,-0.04948841688482541
121,-0.08041843075447383,0.014571259392134078,0.07278968656810152,0.01983472424576453,-0.04948841688482541
122,-0.09503708203092802,0.014571259392134078,0.0891843541646667,0.04236205307282644,-0.07280028973146949
123,-0.09503708203092802,0.014571259392134078,0.06852469966646976,0.07074254429751821,-0.07280028973146949
124,-0.09503708203092802,0.014571259392134078,0.09439078509613749,0.05446682428514045,-0.05080404967562421
125,-0.042895196148398526,0.014571259392134078,0.0387453293204081,0.06206330494525473,-0.054251653947547065
126,0.01765074102342224,0.06396562786528567,0.11080637121852341,0.07388220661898488,-0.19920905612435058
127,0.01765074102342224,0.06396562786528567,0.046162039286094525,0.12070561670602128,-0.19711739764978994
128,0.01765074102342224,0.06396562786528567,0.08981979789427541,0.04191620038162494,-0.1929733198984086
129,0.004709959468523414,0.06396562786528567,0.14771283624804435,0.009645475472903325,-0.22024934209988364
130,0.004709959468523414,0.06396562786528567,0.14771283624804435,0.009645475472903325,-0.11253975911975288
131,0.004709959468523414,0.06396562786528567,0.20763292207318867,0.0765400198252438,-0.07911508647421966
132,-0.08113091019008443,0.06396562786528567,0.16246809799815334,0.1730823390291352,-0.14463952219581303
133,-0.10389758512487623,0.06396562786528567,0.19273332696781464,0.18436493253163555,-0.15187575040580456
134,-0.10406655887702405,0.06396562786528567,0.20719772446262352,0.13619189626351058,-0.15280253822906198
135,-0.07237422481609104,0.06396562786528567,0.20719772446262352,0.09231052665250897,-0.15280253822906198
136,-0.022659412524225108,0.06396562786528567,0.20719772446262352,0.002585177018117608,-0.2710643071795332
137,-0.0766613591326532,0.06396562786528567,0.1910331354774375,0.04179904836112679,-0.20653790948709608
138,-0.012815799199440179,0.1583529204703064,0.1910331354774375,0.05932846486425568,-0.12933235979272245
139,0.018097079977401658,0.1583529204703064,0.1910331354774375,-0.05639173687683835,-0.13216883464612086
140,0.06334081869728415,0.24547002609062338,0.1910331354774375,-0.015185335935596105,-0.1692849501090275
141,0.06334081869728415,0.24547002609062338,0.15295332385320104,-0.01703304319238428,-0.16803353490911263
142,0.053353819986855275,0.24424273716864603,0.15295332385320104,-0.01703304319238428,-0.21003835965601142
143,-0.004084965585126431,0.1702983056848099,0.15295332385320104,-0.033615262341874994,-0.17605174108279462
144,-0.08969880482104298,0.30573625581941716,0.15295332385320104,-0.033615262341874994,-0.17605174108279462
145,-0.08969880482104298,0.24707841582902765,0.18684908907125172,-0.033615262341874994,-0.17605174108279462
146,0.022598737567647572,0.1338230483986178,0.21608492240883592,-0.033615262341874994,-0.1338663637372555
147,-0.04356914249762527,0.04919514770419552,0.21608492240883592,-0.033615262341874994,-0.16056934127973202
148,-0.0048115431013370175,-0.03730696768272473,0.21608492240883592,0.011230271288490802,-0.16056934127973202
149,0.05553902543115646,0.04536108568054288,0.19142041463130388,0.020538517683054657,-0.1338064814909514
150,0.05553902543115646,0.10551013122046014,0.11773607620155797,0.020538517683054657,-0.0618705553300215
151,0.07385501018695063,0.008472101396086592,0.12117534024003775,-0.033637378650596926,-0.07165492865774607
152,0.12680584876904044,0.012702226013372274,0.1007925849429309,-0.033637378650596926,-0.06378318412195745
153,0.12680584876904044,-0.07158611995321403,0.1007925849429309,-0.033637378650596926,-0.09564201734610964
154,0.12680584876904044,0.009676133462478668,0.1108228183136839,-0.033637378650596926,-0.14519846351096266
155,0.12680584876904044,0.011963422546051856,0.12767739167115041,-0.033637378650596926,-0.11746691457611796
156,0.12680584876904044,-0.039510252791252046,0.12017484372063769,-0.048931125675524385,-0.14267933591620022
157,0.19014880589942476,-0.039510252791252046,0.1464381711247549,0.04990292608557706,-0.09679723554268269
158,0.155270269259586,-0.052225076167859756,0.1464381711247549,0.020389315935475223,0.03332893762754582
159,0.21880675125589533,-0.0804655387985428,0.15384827068962018,0.014494505526357032,0.08743112180795522
160,0.10812474077540568,-0.10760689749886951,0.21823685002830429,-0.07256261554364085,0.08743112180795522
161,0.10812474077540568,-0.10760689749886951,0.27224208059702565,0.0034509225074441483,0.11512852387493193
162,0.011338853103049221,-0.08255941380734544,0.27224208059702565,-0.013793264572016743,0.13666684589178696
163,0.16068423992788494,-0.08255941380734544,0.2462510835032043,-0.0060527611656606365,0.17385815755295925
164,0.2099667845252877,-0.036652178114022965,0.2462510835032043,-0.0060527611656606365,0.21067378204958537
165,0.08607568643823234,-0.012702091867020222,0.2462510835032043,-0.0060527611656606365,0.22440114113085835
166,0.011369447892580917,-0.012702091867020222,0.26753986103201544,-0.0060527611656606365,0.194691367531361
167,0.045518740248718555,0.050708132657114595,0.34830667456106795,-0.0060527611656606365,0.23948508538280291
168,-0.038578595022831244,0.07489870050402136,0.2948836343925512,0.058179406388755656,0.10440168975054159
169,-0.038578595022831244,0.0932580738478789,0.2948836343925512,-0.00472550336365978,0.08955189205124657
170,-0.08202306001555988,0.08547014196246196,0.2948836343925512,-0.03381927021568586,0.03681223204658026
171,-0.030443058049111606,0.08547014196246196,0.2654409529154223,0.020775685371411303,0.07624639921431904
172,-0.05958935345641399,0.06989024051545768,0.2654409529154223,-0.058936198646716134,0.023332024583783036
173,-0.05958935345641399,0.09550098554167873,0.2654409529154223,-0.05549715687828941,0.02530635283692722
174,-0.05958935345641399,0.06968292409284055,0.2231703584194394,-0.13991265982566897,-0.06487597413461413
175,-0.08925351655020633,0.03635109076949175,0.02469865566835265,-0.12898413288389238,-0.003299885296737086
176,-0.09008283230099852,0.03635109076949175,0.03946556824907772,-0.12898413288389238,0.12071913218497851
177,-0.09008283230099852,-0.0017542012436074477,0.03946556824907772,-0.04218673964994235,0.18900144499046403
178,-0.14143672920668743,-0.0017542012436074477,0.03946556824907772,-0.07795987068024703,0.09952142227642251
179,-0.06027981977546414,0.047245075518192646,0.03946556824907772,-0.07795987068024703,0.1936625472405749
180,0.05286138804469445,0.08810037924895518,0.013848280430132155,-0.06929950242222079,0.19549170311094152
181,0.03448357595967003,-0.02387329400966794,-0.02556643878155231,-0.1459144868154595,0.218045334318346
182,0.03448357595967003,-0.06138505524617148,-0.07866646274617771,-0.1459144868154595,0.15025814538535465
183,0.03448357595967003,-0.03211453978126778,-0.15528512414332526,-0.20730099847456726,0.10751950361799888
184,0.03448357595967003,-0.011285299030764341,-0.05548743054667582,-0.26677056755786976,0.08345748208322434
185,0.041456836905138315,0.011901753769371526,-0.09205160619352003,-0.2368797549873227,0.08417094004155014
186,0.041456836905138315,0.011901753769371526,-0.07506101949882873,-0.16185484948824744,0.10414751472945116
187,0.041456836905138315,0.08770413546312476,-0.07704964395076797,-0.27189830917231594,0.06765352949606937
188,0.041456836905138315,0.024586005073025337,0.06062237692408809,-0.27189830917231594,0.06805300465617589
189,0.041456836905138315,0.024586005073025337,0.025439499905242035,-0.27189830917231594,0.0900174446025462
190,0.041456836905138315,0.024586005073025337,0.032419509965803,-0.27269897259217474,0.15824175167561544
191,0.041456836905138315,0.1450112963328003,0.035340120733139975,-0.266946769727674,0.15824175167561544
192,0.041456836905138315,0.1450112963328003,0.035340120733139975,-0.22715575904080154,0.10874571274377362
193,0.041456836905138315,0.1450112963328003,0.052475696736517106,-0.2763899823372474,0.07659145114223403
194,0.041456836905138315,0.1450112963328003,0.052475696736517106,-0.18852301302389124,0.0695454878446909
195,0.010522983172722674,0.19056223954697032,0.052475696736517106,-0.17969221779419914,0.07650201753502667
196,0.10027678080659855,0.13123511657723524,0.052475696736517106,-0.19249821583142535,0.07650201753502667
197,0.10027678080659855,0.2057703340648496,0.044925423975903614,-0.28363627221933946,0.07650201753502667
198,0.10027678080659855,0.12591457364527825,0.044925423975903614,-0.28363627221933946,0.07650201753502667
199,0.10027678080659855,0.03371358554827185,0.044925423975903614,-0.21098892633949495,0.07546242315397232
200,0.10027678080659855,-0.021231185217731856,0.044925423975903614,-0.12877462657714214,0.06343073475817117
201,0.10027678080659855,-0.022412870829222314,0.044925423975903614,-0.11940080424603412,0.06384281484490573
202,0.10027678080659855,-0.028853769894973756,0.10226274718240459,-0.04702502972419877,0.06384281484490573
203,0.10027678080659855,-0.019466801721268627,0.18436786351141218,-0.04931311586834535,0.02210941998656161
204,0.10027678080659855,-0.019466801721268627,0.18436786351141218,-0.060718146991444275,-0.00847787556610344
205,0.10027678080659855,-0.019466801721268627,0.14409560720644837,-0.03659204560655923,-0.04644885443906446
206,0.10027678080659855,-0.019466801721268627,0.16586287781150238,-0.03659204560655923,-0.036207481156325695
207,0.10027678080659855,-0.019466801721268627,0.14830888032576298,-0.03659204560655923,-0.08200182984368905
208,0.10027678080659855,-0.1068885803908054,0.23201192480843402,-0.08766684106743967,-0.09728093437936813
209,0.12803955343023438,-0.1068885803908054,0.17244608528105618,0.02543726284773258,-0.08388736896344873
210,0.14859916540735885,-0.1068885803908054,0.15124489094876248,-0.10098383168535055,0.008582268988041538
211,0.14859916540735885,-0.1068885803908054,0.11897583296763954,-0.0479553968035236,0.04607828234543721
212,0.14859916540735885,-0.03858315588789141,0.12101098632560858,-0.16716378255276212,0.04607828234543721
213,0.14859916540735885,-0.03858315588789141,0.04007891788337073,-0.16716378255276212,0.08599723645563861
214,0.2149261001223094,-0.03858315588789141,0.034243771533568064,-0.07897724105548272,0.03670515248194215
215,0.30514374443807263,-0.03858315588789141,0.034243771533568064,-0.09501972696974746,0.05104707039802917
216,0.30514374443807263,-0.03858315588789141,0.034243771533568064,-0.14405941710177622,0.058733822215099124
217,0.25516695507671666,-0.03858315588789141,-0.012565910562099613,-0.17163100889045607,0.16550658830897885
218,0.3131994224951835,0.029195948080290204,0.05224502366308735,-0.17163100889045607,0.15610446014631632
219,0.3733382188174797,0.029195948080290204,0.0518713252818864,-0.09746896055904236,0.09362805249729564
220,0.3133030297545756,0.029195948080290204,-0.06352062645323571,0.00639449647965574,0.11423598390854281
221,0.3133030297545756,-0.021065640224452484,-0.06352062645323571,0.04335894317225609,0.11423598390854281
222,0.31481227320316063,-0.021065640224452484,-0.08685909606800794,0.06793532797685367,0.031319164559148786
223,0.31481227320316063,-0.03668453794859645,-0.08685909606800794,0.055159340887051087,0.01769691579060811
224,0.31481227320316063,-0.10522754681382007,-0.08685909606800794,-0.01797461857901819,-0.1003444164611197
225,0.27927961566151227,-0.171677785596275,-0.07532772791665095,0.08447537288192826,-0.13364956732763664
226,0.3306102394548982,-0.12984206844288332,-0.09332442274231789,0.02910959065339977,-0.10433468619976907
227,0.3306102394548982,-0.20086015303517016,-0.08105851938086583,0.02910959065339977,0.006200248591793385
228,0.3306102394548982,-0.20740836986194694,-0.05847998004886622,0.10170845246493326,0.03021972892704599
229,0.3306102394548982,-0.16724141767122383,-0.05847998004886622,0.07310686123000518,0.03021972892704599
230,0.36973739167451936,-0.16724141767122383,-0.0021358517327316646,0.07942236929958424,-0.050171606190501
231,0.3470269851785545,-0.15591320873818054,-0.02756426284501597,-0.06549788185852015,-0.050171606190501
232,0.3470269851785545,-0.15591320873818054,-0.0002234580215080772,-0.07793278478161669,-0.050171606190501
233,0.3613291879083614,-0.1649410884482421,0.08015942159225023,-0.11763005048060382,-0.050171606190501
234,0.3613291879083614,-0.1649410884482421,0.03258813412891671,-0.17729701692671587,0.01721289098646194
235,0.32422758787488026,-0.04063337632170207,-0.04693695753443329,-0.1268808299690017,0.01721289098646194
236,0.2637421408595193,-0.03926674372295319,-0.09401566395777866,-0.06395230109892586,0.01721289098646194
237,0.2637421408595193,-0.060709680986296345,-0.1297577805982042,-0.014067687306566797,0.026579917000406354
238,0.27843991587774736,-0.06397057162380157,-0.19589408348861775,-0.06348896262947462,0.08697565978799016
239,0.2860735830824101,-0.13636779983714975,-0.19196819187844616,-0.06966534456571004,0.08697565978799016
240,0.2938404334304854,-0.16951362093335748,-0.17132046633579184,-0.06428161908400269,0.08697565978799016
241,0.12652531031612926,-0.12146933959137744,-0.18757864517862788,-0.07162452561018127,0.08697565978799016
242,0.10008383964011394,-0.12251467914750766,-0.1489948453848914,-0.04803543513378171,0.03533043079547739
243,0.03422328803464635,-0.15138547028604843,-0.12664355212054554,-0.03386797851455158,0.00414062237135814
244,0.02971478810761542,-0.16802838090440447,-0.11063804132172986,0.009038878701802667,0.11512704231104091
245,0.04807906119781291,-0.16802838090440447,-0.11122530747299131,-0.008309088180728048,0.1519698823918097
246,0.014796520100956815,-0.1453803995159275,-0.049077246428045056,-0.008309088180728048,0.17779559885633556
247,-0.05079861289886158,-0.1453803995159275,-0.06509077306391568,-0.010996104761050965,0.14300644874530738
248,0.022225180116980138,-0.1453803995159275,0.005702825100913773,-0.010996104761050965,0.20291895374527114
249,-0.018361623934574668,-0.1453803995159275,0.11714037828965597,-0.05274086405041632,0.20291895374527114
250,-0.05878231578038483,-0.03367939939854703,0.11714037828965597,-0.05274086405041632,0.22122141077014595
251,-0.06286293539689657,-0.03367939939854703,0.11013719455061555,-0.05274086405041632,0.10415668145686369
252,-0.030269315126173195,-0.03610679952068433,0.12492713156966215,-0.1169826782724335,0.10415668145686369
253,-0.08523046821383701,-0.03610679952068433,-0.014183437226420716,-0.06785377246568837,0.11917017912747006
254,-0.10920374794023978,-0.03610679952068433,-0.04123979734766552,-0.06785377246568837,0.11917017912747006
255,-0.19212979126066143,0.031011463176504453,-0.16043405243286424,-0.09222378674749777,0.18140860495835728
256,-0.05437308289584305,0.018598950277466716,-0.08947429237399367,-0.09222378674749777,0.1133324066434393
257,0.03073411219523685,0.018587724558487173,-0.08947429237399367,-0.09222378674749777,0.14380869520178044
258,-0.04667004610367452,0.018587724558487173,-0.08947429237399367,-0.10405898596973163,0.14380869520178044
259,-0.04667004610367452,0.018587724558487173,-0.08778246312683391,-0.09176436009440857,0.14687653531240352
260,-0.11635563216226966,0.07112675353724827,-0.024091539573357086,-0.005308264945220792,0.07938199175224049
261,-0.11635563216226966,0.03971533065833026,-0.038134113696877636,-0.12915833456102663,0.07938199175224049
262,-0.11635563216226966,-7.674317343595773e-5,-0.02073950049763054,-0.08024108379528093,0.019420984140974096
263,-0.14997469240962075,-0.030250028914099617,-0.11578586325418194,-0.08837092395877659,-0.08206003224554415
264,-0.06693489649382779,0.008498885843653691,-0.11578586325418194,-0.04932853360373256,-0.08206003224554415
265,0.018116684088707438,0.06137455714056374,-0.11578586325418194,-0.07676553359043939,-0.020161611541889717
266,-0.0005799458333704802,0.12022140213535867,-0.162816389588979,-0.1558696852772892,0.07130995666345323
267,0.01554460274321583,0.07126155382616702,-0.1761527650940567,-0.24029678053029885,0.037827981035189
268,0.0654024632736784,-0.0018964729839917461,-0.12844678981038407,-0.2840781196694141,0.09957294279577142
269,0.060006486214110165,-0.004990514631904477,-0.1108842970154754,-0.3435030077695416,0.10000048014659939
270,0.06391264207885076,-0.09734758551721369,-0.07816754581074654,-0.29782055929212986,0.19056353514647276
271,0.08633138110554431,-0.188284512578454,-0.1602414087272152,-0.2825029459710118,0.19056353514647276
272,0.08633138110554431,-0.18148013204638946,-0.15076707439843323,-0.314729832008022,0.05654873241065872
273,-0.005830393834541003,-0.14764105130290264,-0.13293398669966924,-0.314729832008022,0.0432330095774496
274,0.11037804365182133,-0.0659713724371233,-0.12987634357667982,-0.345478887268696,0.02482417345666273
275,0.08641055161183958,-0.12432884376841177,-0.12565736663380114,-0.21427782685532146,-0.038142773227754646
276,0.0663876184024824,-0.02712566501192703,-0.1325028859944254,-0.2405309329592675,-0.038142773227754646
277,0.08975858917834552,-0.023437982040329753,-0.006299079375879197,-0.1987949598287898,-0.07553002988928254
278,0.13815832282493845,-0.1371731160663015,0.015397514468393606,-0.2573629855782162,-0.11153018078625457
279,0.13815832282493845,-0.10476408193671335,0.015397514468393606,-0.21074968947513348,-0.11153018078625457
280,0.03943485344011656,-0.11685053798259219,0.05043453404296779,-0.17601151421695707,-0.11153018078625457
281,0.06807874138314492,-0.11685053798259219,0.05043453404296779,-0.12688439049753308,-0.11153018078625457
282,0.06807874138314492,-0.11685053798259219,-0.04235214627818093,-0.07666998705304759,-0.11153018078625457
283,0.13740485947652806,-0.11685053798259219,0.006787867030627048,-0.07452314021069237,-0.00029626260534942054
284,0.10869985525376304,-0.07674321661993296,0.006787867030627048,-0.0447204038667833,-0.057663381056761
285,0.014403286193973856,-0.07674321661993296,0.006787867030627048,-0.08098410954229447,-0.1778064483634281
286,0.07418967167678907,-0.07674321661993296,0.006787867030627048,-0.14190225233565912,-0.10632314664832428
287,0.01356945348621299,-0.07674321661993296,0.030836945726470565,-0.2239972464446833,-0.022289500806462727
