alpha,T0.0100,T0.0112,T0.0125,T0.0140,T0.0157,T0.0176,T0.0197,T0.0220,T0.0246,T0.0276,T0.0309,T0.0345,T0.0387,T0.0433,T0.0484,T0.0542,T0.0607,T0.0679,T0.0760,T0.0851,T0.0952,T0.1066,T0.1193,T0.1335,T0.1495,T0.1673,T0.1872,T0.2096,T0.2346,T0.2625,T0.2939,T0.3289,T0.3681,T0.4120,T0.4612,T0.5162,T0.5778,T0.6467,T0.7238,T0.8101,T0.9068,T1.0149,T1.1360,T1.2715,T1.4232,T1.5929,T1.7829,T1.9956,T2.2336,T2.5000
0.01,0.8946,0.8965,0.8933,0.8958,0.8913,0.8976,0.8949,0.8949,0.8950,0.8963,0.8934,0.8982,0.8925,0.8921,0.8932,0.8960,0.8950,0.8960,0.8908,0.8933,0.8969,0.8919,0.8948,0.8936,0.8960,0.8944,0.8938,0.8973,0.8938,0.8981,0.8947,0.8912,0.8928,0.8944,0.8884,0.8901,0.8860,0.8796,0.8705,0.8580,0.8455,0.8335,0.8255,0.8157,0.8073,0.7998,0.7925,0.7855,0.7794,0.7731
0.02,0.9219,0.9227,0.9243,0.9244,0.9221,0.9221,0.9230,0.9248,0.9229,0.9244,0.9242,0.9261,0.9235,0.9226,0.9256,0.9228,0.9220,0.9225,0.9244,0.9210,0.9220,0.9219,0.9212,0.9220,0.9208,0.9205,0.9205,0.9206,0.9179,0.9122,0.9111,0.9051,0.8989,0.8886,0.8795,0.8713,0.8631,0.8554,0.8473,0.8392,0.8315,0.8236,0.8163,0.8088,0.8018,0.7952,0.7886,0.7825,0.7767,0.7712
