step,P_esc
4,0.012000
8,0.019000
12,0.022000
16,0.024500
20,0.030500
24,0.033500
28,0.038000
32,0.041000
36,0.046000
40,0.050000
44,0.052500
48,0.056500
52,0.058000
56,0.060500
60,0.064000
64,0.065000
68,0.067500
72,0.070500
76,0.072000
80,0.076000
84,0.078500
88,0.079500
92,0.082500
96,0.086500
100,0.088000
104,0.089000
108,0.091500
112,0.092000
116,0.094500
120,0.096500
124,0.097500
128,0.100000
132,0.102500
136,0.103500
140,0.106000
144,0.109000
148,0.111000
152,0.111500
156,0.113000
160,0.114000
164,0.116000
168,0.117500
172,0.118000
176,0.119000
180,0.120500
184,0.122000
188,0.126000
192,0.129500
196,0.131500
200,0.132500
204,0.133000
208,0.134000
212,0.136500
216,0.138000
220,0.140000
224,0.143000
228,0.145500
232,0.146500
236,0.148000
240,0.150000
244,0.150500
248,0.152000
252,0.153500
256,0.153500
260,0.154500
264,0.156500
268,0.159500
272,0.163000
276,0.164500
280,0.165000
284,0.166500
288,0.168000
292,0.169500
296,0.171000
300,0.171500
304,0.173000
308,0.173000
312,0.174000
316,0.176500
320,0.177000
324,0.177500
328,0.178500
332,0.179500
336,0.180500
340,0.182500
344,0.183500
348,0.185500
352,0.186000
356,0.187000
360,0.187500
364,0.187500
368,0.189000
372,0.190000
376,0.191500
380,0.192000
384,0.193500
388,0.195500
392,0.197500
396,0.197500
400,0.197500
404,0.197500
408,0.199500
412,0.200500
416,0.201000
420,0.203500
424,0.206000
428,0.207500
432,0.210000
436,0.211000
440,0.212500
444,0.214000
448,0.217500
452,0.219000
456,0.220000
460,0.220000
464,0.220500
468,0.222000
472,0.223000
476,0.223500
480,0.225500
484,0.226000
488,0.227500
492,0.229000
496,0.229500
500,0.230000
504,0.231000
508,0.232500
512,0.233000
516,0.236000
520,0.237000
524,0.237500
528,0.238000
532,0.238500
536,0.239000
540,0.240000
544,0.240500
548,0.242500
552,0.243000
556,0.245000
560,0.246000
564,0.247500
568,0.248500
572,0.249000
576,0.250500
580,0.251000
584,0.251500
588,0.252000
592,0.253000
596,0.253000
600,0.253000
604,0.254500
608,0.255000
612,0.256000
616,0.257500
620,0.258000
624,0.259000
628,0.259500
632,0.260000
636,0.261000
640,0.262500
644,0.262500
648,0.263500
652,0.264500
656,0.265000
660,0.265000
664,0.266000
668,0.267000
672,0.268500
676,0.269000
680,0.270500
684,0.272500
688,0.274000
692,0.275500
696,0.277000
700,0.279000
704,0.279000
708,0.279500
712,0.280500
716,0.281500
720,0.282000
724,0.282000
728,0.283500
732,0.284500
736,0.287000
740,0.287500
744,0.290000
748,0.292000
752,0.294000
756,0.294000
760,0.295000
764,0.296500
768,0.297000
772,0.297000
776,0.299000
780,0.300500
784,0.303000
788,0.304000
792,0.304500
796,0.305000
800,0.305500
804,0.306000
808,0.306000
812,0.307000
816,0.308000
820,0.309000
824,0.309500
828,0.310500
832,0.311500
836,0.312000
840,0.313000
844,0.314000
848,0.316000
852,0.318500
856,0.319500
860,0.320000
864,0.322000
868,0.324000
872,0.325000
876,0.326000
880,0.326000
884,0.327000
