step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.004500
208,0.004500
212,0.004500
216,0.004500
220,0.004500
224,0.004500
228,0.004500
232,0.004500
236,0.005000
240,0.007500
244,0.008000
248,0.008500
252,0.009500
256,0.010500
260,0.011500
264,0.012500
268,0.013500
272,0.014500
276,0.016000
280,0.018500
284,0.020500
288,0.023000
292,0.026500
296,0.028500
300,0.029500
304,0.031500
308,0.034500
312,0.037000
316,0.039500
320,0.042500
324,0.045000
328,0.048000
332,0.049500
336,0.052000
340,0.054000
344,0.057000
348,0.059000
352,0.059000
356,0.062500
360,0.064500
364,0.066500
368,0.068000
372,0.069000
376,0.069500
380,0.070500
384,0.073000
388,0.075000
392,0.077000
396,0.077500
400,0.080500
404,0.082000
408,0.084000
412,0.086500
416,0.087500
420,0.091500
424,0.094500
428,0.097500
432,0.099500
436,0.101000
440,0.101500
444,0.103000
448,0.104500
452,0.106000
456,0.108000
460,0.109500
464,0.111000
468,0.113500
472,0.115500
476,0.116000
480,0.118000
484,0.121500
488,0.124500
492,0.127500
496,0.131500
500,0.134000
504,0.136000
508,0.139000
512,0.140500
516,0.141500
520,0.144500
524,0.146500
528,0.149000
532,0.153000
536,0.153000
540,0.154500
544,0.156500
548,0.161000
552,0.162500
556,0.165000
560,0.167000
564,0.170500
568,0.174000
572,0.176500
576,0.179500
580,0.181000
584,0.183000
588,0.186500
592,0.189000
596,0.190000
600,0.192000
604,0.194000
608,0.196500
612,0.198500
616,0.201000
620,0.202500
624,0.204500
628,0.207000
632,0.208500
636,0.209500
640,0.210500
644,0.212000
648,0.213500
652,0.216000
656,0.219000
660,0.222000
664,0.224000
668,0.226000
672,0.227500
676,0.230500
680,0.232500
684,0.234000
688,0.235500
692,0.238000
696,0.240500
700,0.242500
704,0.244500
708,0.247000
712,0.249000
716,0.252000
720,0.253500
724,0.255500
728,0.257500
732,0.258000
736,0.259000
740,0.262500
744,0.264500
748,0.266500
752,0.267000
756,0.268500
760,0.270000
764,0.271500
768,0.272500
772,0.273500
776,0.275500
780,0.277000
784,0.279000
788,0.280500
792,0.284000
796,0.286000
800,0.288000
804,0.291000
808,0.292000
812,0.293000
816,0.294500
820,0.297500
824,0.299500
828,0.301000
832,0.302500
836,0.303000
840,0.305000
844,0.306500
848,0.308500
852,0.310500
856,0.312000
860,0.313500
864,0.315000
868,0.317000
872,0.318500
876,0.321000
880,0.321500
884,0.323000
888,0.323500
892,0.325000
896,0.326000
900,0.328000
904,0.328500
908,0.329500
912,0.331500
916,0.332000
920,0.333000
924,0.335500
928,0.336500
932,0.336500
936,0.337500
940,0.340000
944,0.342500
948,0.343500
952,0.346000
956,0.347500
960,0.350000
964,0.352000
968,0.353000
972,0.355500
976,0.357000
980,0.359000
984,0.362000
988,0.364500
