step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.000500
208,0.002000
212,0.002500
216,0.003000
220,0.003000
224,0.003000
228,0.003500
232,0.004000
236,0.004500
240,0.005000
244,0.005000
248,0.005000
252,0.005500
256,0.006000
260,0.006500
264,0.007000
268,0.007000
272,0.007000
276,0.007500
280,0.007500
284,0.008000
288,0.008000
292,0.008000
296,0.008500
300,0.008500
304,0.009000
308,0.009000
312,0.009000
316,0.009000
320,0.009000
324,0.010000
328,0.010000
332,0.010000
336,0.010000
340,0.010000
344,0.010000
348,0.010000
352,0.010000
356,0.010000
360,0.010500
364,0.010500
368,0.011000
372,0.011500
376,0.012000
380,0.012000
384,0.012500
388,0.013000
392,0.013000
396,0.013000
400,0.013000
404,0.013500
408,0.014000
412,0.014500
416,0.014500
420,0.014500
424,0.014500
428,0.014500
432,0.015000
436,0.015000
440,0.015000
444,0.015000
448,0.015500
452,0.015500
456,0.015500
460,0.015500
464,0.016000
468,0.017000
472,0.017000
476,0.017500
480,0.018500
484,0.018500
488,0.019500
492,0.020000
496,0.020500
500,0.021000
504,0.021000
508,0.021000
512,0.021500
516,0.021500
520,0.022000
524,0.022000
528,0.022500
532,0.022500
536,0.022500
540,0.022500
544,0.023000
548,0.023000
552,0.023000
556,0.023000
560,0.023000
564,0.023000
568,0.023000
572,0.023500
576,0.024000
580,0.024000
584,0.024500
588,0.024500
592,0.025500
596,0.027000
600,0.027000
604,0.027000
608,0.027500
612,0.028500
616,0.029500
620,0.029500
624,0.030500
628,0.031000
632,0.031500
636,0.032000
640,0.033000
644,0.034000
648,0.034000
652,0.035500
656,0.035500
660,0.035500
664,0.035500
668,0.035500
672,0.036500
676,0.036500
680,0.036500
684,0.036500
688,0.037000
692,0.037000
696,0.037000
700,0.037500
704,0.038000
708,0.038500
712,0.038500
716,0.039500
720,0.039500
724,0.040000
728,0.040000
732,0.040000
736,0.040500
740,0.041000
744,0.041500
748,0.042000
752,0.042500
756,0.042500
760,0.043000
764,0.043000
768,0.043500
772,0.044000
776,0.044500
780,0.044500
784,0.044500
788,0.044500
792,0.044500
796,0.044500
800,0.044500
804,0.045000
808,0.045000
812,0.045500
816,0.045500
820,0.045500
824,0.045500
828,0.046000
832,0.046000
836,0.046000
840,0.047000
844,0.047500
848,0.047500
852,0.047500
856,0.047500
860,0.048000
864,0.048000
868,0.048000
872,0.048000
876,0.049000
880,0.049500
884,0.050500
888,0.051000
892,0.051000
896,0.051500
900,0.051500
904,0.051500
908,0.052000
912,0.052000
916,0.052500
920,0.052500
924,0.052500
928,0.052500
932,0.052500
936,0.052500
940,0.053000
944,0.053000
948,0.053500
952,0.053500
956,0.054000
960,0.054000
964,0.054500
968,0.054500
972,0.055000
976,0.055000
980,0.055500
984,0.055500
988,0.055500
