step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.005000
208,0.005000
212,0.005000
216,0.005000
220,0.005000
224,0.005000
228,0.005000
232,0.005000
236,0.005000
240,0.005000
244,0.005000
248,0.006000
252,0.006000
256,0.006500
260,0.008000
264,0.011500
268,0.014500
272,0.016500
276,0.017000
280,0.020000
284,0.023500
288,0.030000
292,0.033500
296,0.036500
300,0.041000
304,0.043500
308,0.048500
312,0.051000
316,0.056000
320,0.058000
324,0.061000
328,0.063000
332,0.064500
336,0.070500
340,0.075500
344,0.078000
348,0.082500
352,0.088500
356,0.091500
360,0.095500
364,0.099000
368,0.102000
372,0.108000
376,0.111500
380,0.113500
384,0.117000
388,0.119500
392,0.122000
396,0.125500
400,0.129500
404,0.132000
408,0.137500
412,0.143500
416,0.146000
420,0.149000
424,0.151500
428,0.155000
432,0.157500
436,0.158000
440,0.161000
444,0.164000
448,0.165500
452,0.172000
456,0.173000
460,0.177000
464,0.180500
468,0.182500
472,0.186000
476,0.190000
480,0.192500
484,0.194500
488,0.198500
492,0.199500
496,0.201500
500,0.205000
504,0.208000
508,0.209500
512,0.212000
516,0.214500
520,0.216000
524,0.220000
528,0.222500
532,0.226000
536,0.228000
540,0.233000
544,0.235500
548,0.237000
552,0.241000
556,0.243500
560,0.246000
564,0.249000
568,0.251500
572,0.254000
576,0.257000
580,0.259500
584,0.260000
588,0.264000
592,0.267000
596,0.268500
600,0.273000
604,0.275500
608,0.280000
612,0.284000
616,0.286000
620,0.289000
624,0.291500
628,0.293500
632,0.296500
636,0.300000
640,0.302500
644,0.305000
648,0.309000
652,0.311500
656,0.315500
660,0.318000
664,0.320500
668,0.325500
672,0.327000
676,0.329000
680,0.331000
684,0.334500
688,0.337500
692,0.339500
696,0.343500
700,0.346500
704,0.349500
708,0.353000
712,0.358000
716,0.362500
720,0.364000
724,0.367000
728,0.369500
732,0.373000
736,0.375000
740,0.376500
744,0.380500
748,0.384000
752,0.386500
756,0.389000
760,0.390000
764,0.392500
768,0.393500
772,0.397500
776,0.399000
780,0.402500
784,0.406500
788,0.407500
792,0.410000
796,0.413500
800,0.416500
804,0.419000
808,0.421500
812,0.425000
816,0.428000
820,0.432500
824,0.432500
828,0.434500
832,0.438000
836,0.440000
840,0.441500
844,0.443000
848,0.445000
852,0.446000
856,0.449000
860,0.450500
864,0.451500
868,0.452000
872,0.457000
876,0.459000
880,0.463500
884,0.466500
888,0.468500
892,0.471500
896,0.474500
900,0.478500
904,0.479500
908,0.482500
912,0.485500
916,0.488000
920,0.489000
924,0.490500
928,0.493000
932,0.493500
936,0.494500
940,0.495500
944,0.496500
948,0.498500
952,0.501000
956,0.505500
960,0.509000
964,0.511500
968,0.513500
972,0.516000
976,0.518500
980,0.520000
984,0.521500
988,0.526000
