step,P_esc,tau_t
500,0.006500,76672.8
1000,0.017000,58322.1
1500,0.023000,64464.5
2000,0.026000,75918.7
2500,0.032000,76868.2
3000,0.035000,84205.4
3500,0.040500,84657.7
4000,0.047500,82194.3
4500,0.052000,84268.4
5000,0.057000,85194.8
5500,0.061000,87385.1
6000,0.062500,92967.7
6500,0.069000,90914.2
7000,0.071000,95048.6
7500,0.072500,99651.2
8000,0.076000,101210.5
8500,0.077500,105370.3
9000,0.082000,105191.9
9500,0.086000,105643.9
10000,0.090000,106032.5
10500,0.094000,106365.8
11000,0.096500,108396.6
11500,0.099500,109727.5
12000,0.104500,108722.2
12500,0.107000,110454.6
13000,0.109500,112095.9
13500,0.114000,111534.9
14000,0.116500,113027.2
14500,0.119000,114445.7
15000,0.121500,115794.9
15500,0.126000,115092.0
16000,0.128000,116817.4
16500,0.131000,117511.2
17000,0.132500,119600.6
17500,0.134000,121637.3
18000,0.137500,121687.3
18500,0.141500,121256.9
19000,0.142500,123590.0
19500,0.143500,125886.9
20000,0.146000,126723.4
20500,0.149000,127058.4
21000,0.151500,127826.5
21500,0.154000,128560.9
22000,0.160000,126180.5
22500,0.162000,127307.7
23000,0.164500,127973.3
23500,0.167500,128189.7
24000,0.168000,130489.5
24500,0.172000,129806.7
25000,0.173500,131195.5
25500,0.175500,132139.3
26000,0.180500,130613.3
26500,0.185500,129154.4
27000,0.190500,127757.1
27500,0.192500,128617.5
28000,0.195500,128715.3
28500,0.199000,128439.5
29000,0.200000,129961.2
29500,0.202000,130735.4
30000,0.205500,130410.8
30500,0.208500,130439.2
31000,0.210500,131158.4
31500,0.212000,132210.1
32000,0.214500,132540.9
32500,0.217000,132857.7
33000,0.218500,133852.4
33500,0.221000,134137.2
34000,0.222500,135096.7
34500,0.227000,133993.0
35000,0.230500,133580.5
35500,0.232000,134487.2
36000,0.234000,135047.4
36500,0.237000,134936.7
37000,0.240000,134821.5
37500,0.242000,135343.9
38000,0.242500,136822.7
38500,0.248000,135078.7
39000,0.250000,135566.3
39500,0.252500,135729.0
40000,0.253000,137131.8
40500,0.255000,137581.5
41000,0.257500,137707.5
41500,0.259000,138446.6
42000,0.261000,138862.5
42500,0.262500,139578.0
43000,0.265500,139354.6
43500,0.267000,140047.2
44000,0.268500,140728.8
44500,0.271500,140481.5
45000,0.275500,139632.9
45500,0.276000,140882.6
46000,0.279000,140622.8
46500,0.283000,139774.2
47000,0.287500,138653.1
47500,0.289500,138975.7
48000,0.290500,139862.3
48500,0.291500,140740.8
49000,0.294500,140462.1
49500,0.297500,140183.0
50000,0.299000,140747.0
50500,0.300500,141302.4
51000,0.302500,141567.3
51500,0.305000,141544.4
52000,0.306000,142355.3
52500,0.307500,142877.7
53000,0.310000,142832.6
53500,0.310500,143899.0
54000,0.312500,144117.8
54500,0.314000,144609.3
55000,0.315500,145093.2
55500,0.318000,145012.5
56000,0.321000,144652.7
56500,0.323000,144840.6
57000,0.324000,145570.7
57500,0.325500,146019.3
58000,0.327000,146461.0
58500,0.330500,145803.8
59000,0.331000,146776.7
59500,0.333000,146926.2
60000,0.336000,146529.8
60500,0.338000,146670.3
61000,0.340000,146805.6
61500,0.340500,147739.5
62000,0.342500,147861.8
62500,0.343500,148515.1
63000,0.344500,149162.9
63500,0.348000,148464.8
64000,0.351000,148037.6
64500,0.353500,147874.0
65000,0.355500,147969.3
65500,0.355500,149107.5
66000,0.357000,149452.9
66500,0.357500,150320.4
67000,0.358500,150919.2
67500,0.362000,150194.6
68000,0.362500,151043.6
68500,0.364500,151099.7
69000,0.364500,152202.6
69500,0.367500,151721.9
70000,0.369000,152025.4
70500,0.370000,152585.7
71000,0.371000,153141.3
71500,0.372000,153692.3
72000,0.374000,153713.2
72500,0.376500,153469.5
73000,0.377500,154004.7
73500,0.380000,153754.2
74000,0.381000,154279.2
74500,0.381500,155060.4
75000,0.384000,154796.1
75500,0.384500,155567.4
76000,0.385000,156335.8
76500,0.385500,157101.5
77000,0.386000,157864.4
77500,0.388000,157833.7
78000,0.389500,158062.1
78500,0.390000,158811.6
79000,0.391500,159031.0
79500,0.393000,159246.4
80000,0.395000,159195.5
80500,0.396000,159664.9
81000,0.397000,160130.3
81500,0.399500,159806.2
82000,0.400500,160262.9
82500,0.402000,160454.5
83000,0.403500,160642.2
83500,0.404000,161348.1
84000,0.404500,162051.5
84500,0.407500,161443.0
85000,0.409000,161615.6
85500,0.409500,162305.1
86000,0.411000,162469.8
86500,0.413000,162371.0
87000,0.413000,163309.6
87500,0.413500,163985.9
88000,0.414500,164397.1
88500,0.417000,164020.1
89000,0.419000,163902.9
89500,0.420500,164042.7
90000,0.422500,163920.4
90500,0.424500,163796.1
91000,0.425000,164442.4
91500,0.425000,165345.9
92000,0.426500,165468.4
92500,0.427500,165847.1
93000,0.428000,166482.8
93500,0.430000,166334.9
94000,0.430500,166963.7
94500,0.431500,167329.5
95000,0.432500,167692.1
95500,0.434000,167790.8
96000,0.434500,168407.8
96500,0.435500,168760.9
97000,0.436500,169110.9
97500,0.439000,168675.1
98000,0.440500,168758.4
98500,0.441500,169098.5
99000,0.444000,168657.9
99500,0.445500,168733.2
100000,0.446000,169322.0
100500,0.447000,169649.7
101000,0.448500,169715.5
101500,0.449500,170037.2
102000,0.451000,170097.3
102500,0.454000,169383.3
103000,0.456000,169183.6
103500,0.457000,169492.6
104000,0.457500,170054.9
104500,0.457500,170872.5
105000,0.459000,170916.2
105500,0.459500,171472.0
106000,0.461000,171510.0
106500,0.462500,171545.5
107000,0.463500,171835.5
107500,0.464000,172380.3
108000,0.465500,172407.3
108500,0.467500,172175.1
109000,0.468000,172711.1
109500,0.470500,172218.0
110000,0.473000,171726.2
110500,0.474000,171996.7
111000,0.474500,172519.6
111500,0.476000,172530.2
112000,0.479000,171777.8
112500,0.481000,171532.8
113000,0.483000,171286.8
113500,0.484000,171541.2
114000,0.484500,172044.8
114500,0.485500,172294.5
115000,0.485500,173046.9
115500,0.486000,173545.4
116000,0.487000,173788.1
116500,0.488500,173774.9
117000,0.491500,173002.7
117500,0.493000,172986.4
118000,0.493500,173470.5
118500,0.494500,173700.9
119000,0.495500,173928.9
119500,0.496500,174154.7
120000,0.497000,174630.5
120500,0.497500,175104.7
121000,0.498000,175577.3
121500,0.499000,175794.2
122000,0.500000,176008.8
122500,0.500000,176730.1
123000,0.501000,176940.4
123500,0.503000,176639.2
124000,0.503500,177099.4
124500,0.504000,177558.0
125000,0.506000,177249.7
125500,0.508000,176940.9
126000,0.508500,177391.5
126500,0.509000,177840.6
127000,0.510000,178033.3
127500,0.511000,178223.8
128000,0.512500,178157.6
128500,0.513500,178343.8
129000,0.513500,179037.8
129500,0.514500,179219.9
130000,0.515500,179400.0
130500,0.516000,179833.7
131000,0.517500,179753.9
131500,0.519000,179672.3
132000,0.519500,180099.5
132500,0.520500,180269.3
133000,0.520500,180949.6
133500,0.521000,181372.4
134000,0.522000,181536.3
134500,0.522500,181955.6
135000,0.523500,182115.6
135500,0.524500,182273.5
136000,0.527500,181401.7
136500,0.528000,181811.8
137000,0.528500,182220.5
137500,0.529000,182627.9
138000,0.530500,182518.7
138500,0.531000,182922.2
139000,0.532000,183066.5
139500,0.532500,183466.7
140000,0.534000,183349.4
140500,0.535000,183487.9
141000,0.536500,183367.2
141500,0.537000,183759.5
142000,0.538000,183892.5
142500,0.540500,183252.3
143000,0.540500,183895.3
143500,0.541000,184280.3
144000,0.543500,183634.5
144500,0.545000,183501.9
145000,0.546000,183623.8
145500,0.549000,182722.8
146000,0.550000,182841.1
146500,0.552000,182449.5
147000,0.552000,183072.2
147500,0.552500,183439.7
148000,0.553000,183806.0
148500,0.553500,184171.0
149000,0.554500,184278.7
149500,0.555000,184640.6
150000,0.556000,184744.8
150500,0.557500,184591.3
151000,0.558500,184692.0
151500,0.559500,184791.1
152000,0.560000,185144.5
152500,0.562000,184728.4
153000,0.562000,185334.1
153500,0.562500,185682.8
154000,0.563000,186030.3
154500,0.564500,185862.3
155000,0.565000,186206.5
155500,0.565000,186807.2
156000,0.565500,187149.2
156500,0.566500,187231.5
157000,0.567500,187312.2
157500,0.570000,186618.0
158000,0.571000,186695.4
158500,0.574000,185746.0
159000,0.574000,186331.9
159500,0.575000,186404.5
160000,0.575500,186731.9
160500,0.577000,186544.8
161000,0.577500,186869.1
161500,0.577500,187449.4
162000,0.578000,187771.7
162500,0.579500,187577.0
163000,0.579500,188154.2
163500,0.580500,188214.1
164000,0.581500,188272.4
164500,0.582000,188587.6
165000,0.583500,188384.4
165500,0.584000,188696.5
166000,0.584500,189007.4
166500,0.585000,189317.1
167000,0.586000,189366.2
167500,0.586500,189673.2
168000,0.587000,189979.1
168500,0.588000,190023.6
169000,0.588500,190326.8
169500,0.590500,189848.2
170000,0.590500,190408.3
170500,0.591500,190446.8
171000,0.592000,190744.3
171500,0.594000,190259.1
172000,0.594500,190553.3
172500,0.595000,190846.4
173000,0.596000,190877.5
173500,0.596000,191429.2
174000,0.596000,191980.8
174500,0.596500,192269.8
175000,0.597000,192557.7
175500,0.598500,192318.7
176000,0.599500,192341.0
176500,0.601000,192099.7
177000,0.603000,191596.0
177500,0.603500,191875.5
178000,0.604000,192153.8
178500,0.605500,191907.4
179000,0.606500,191921.2
179500,0.607500,191933.7
180000,0.608000,192206.4
180500,0.608500,192477.9
181000,0.609000,192748.5
181500,0.611000,192231.1
182000,0.611500,192498.5
182500,0.611500,193027.3
183000,0.612500,193029.9
183500,0.613000,193294.1
184000,0.615000,192768.7
184500,0.616000,192767.3
185000,0.618500,191979.5
185500,0.618500,192498.4
186000,0.620500,191970.1
186500,0.620500,192486.2
187000,0.621000,192740.0
187500,0.622000,192730.5
188000,0.622500,192981.9
188500,0.622500,193495.1
189000,0.622500,194008.4
189500,0.623500,193993.4
190000,0.624000,194241.0
190500,0.625000,194223.4
191000,0.625500,194468.6
191500,0.625500,194977.7
192000,0.625500,195486.8
192500,0.626500,195463.8
193000,0.628500,194908.9
193500,0.629000,195148.4
194000,0.629500,195386.9
194500,0.630000,195624.4
195000,0.632500,194799.0
195500,0.633500,194768.3
196000,0.633500,195266.4
196500,0.634000,195498.7
197000,0.634500,195729.9
197500,0.635000,195960.2
198000,0.635000,196456.3
198500,0.636000,196417.7
199000,0.636500,196645.0
199500,0.638000,196336.8
200000,0.638500,196561.5
200500,0.639500,196517.9
201000,0.640000,196740.3
201500,0.641000,196694.2
202000,0.642000,196646.8
202500,0.643500,196331.1
203000,0.643500,196815.8
203500,0.644000,197032.5
204000,0.644000,197516.6
204500,0.644500,197731.6
205000,0.645500,197676.7
205500,0.647000,197351.9
206000,0.648000,197294.6
206500,0.649000,197236.0
207000,0.650000,197176.3
207500,0.651500,196847.2
208000,0.653500,196250.0
208500,0.654000,196454.1
209000,0.654500,196657.3
209500,0.655500,196591.6
210000,0.655500,197060.8
210500,0.656000,197261.1
211000,0.656500,197460.5
211500,0.658000,197121.1
212000,0.658500,197318.0
212500,0.659500,197245.0
213000,0.659500,197709.1
213500,0.660000,197903.3
214000,0.660500,198096.5
214500,0.661000,198288.9
215000,0.661000,198751.1
215500,0.661000,199213.3
216000,0.661500,199403.4
216500,0.661500,199865.0
217000,0.661500,200326.6
217500,0.662000,200514.5
218000,0.663500,200154.8
