step,P_esc,tau_t
55500,0.369500,120327.3
56000,0.372000,120374.4
56500,0.373000,121034.6
57000,0.375500,121069.5
57500,0.376500,121717.2
58000,0.379000,121740.2
58500,0.381000,121963.9
59000,0.382000,122593.1
59500,0.383000,123217.4
60000,0.383500,124044.6
60500,0.384500,124659.9
61000,0.387000,124644.9
61500,0.388000,125248.7
62000,0.389500,125639.1
62500,0.390000,126442.4
63000,0.390000,127453.9
63500,0.391000,128040.5
64000,0.392000,128622.4
64500,0.394000,128774.6
65000,0.394500,129559.3
65500,0.396000,129913.6
66000,0.397500,130262.9
66500,0.400000,130181.4
67000,0.401000,130733.3
67500,0.404500,130219.9
68000,0.406000,130549.3
68500,0.409000,130243.2
69000,0.410500,130563.0
69500,0.410500,131509.1
70000,0.411000,132242.9
70500,0.414500,131704.5
71000,0.415000,132427.2
71500,0.416000,132935.6
72000,0.416000,133865.3
72500,0.417500,134153.4
73000,0.418500,134650.5
73500,0.421500,134291.5
74000,0.423000,134566.7
74500,0.423500,135262.7
75000,0.424000,135956.4
75500,0.425500,136218.8
76000,0.427000,136477.2
76500,0.427500,137160.1
77000,0.428500,137625.1
77500,0.430000,137871.2
78000,0.431000,138328.6
78500,0.432500,138566.6
79000,0.433000,139232.6
79500,0.433000,140113.8
80000,0.433500,140776.1
80500,0.435000,140998.1
81000,0.435000,141873.9
81500,0.436000,142308.1
82000,0.436500,142959.8
82500,0.437000,143609.2
83000,0.437000,144479.6
83500,0.439000,144455.1
84000,0.440000,144872.9
84500,0.440500,145511.1
85000,0.441500,145922.6
85500,0.442500,146330.7
86000,0.442500,147186.5
86500,0.443500,147588.7
87000,0.444000,148214.5
87500,0.446500,147930.6
88000,0.449000,147645.9
88500,0.450000,148033.7
89000,0.451500,148193.0
89500,0.451500,149025.6
90000,0.452500,149404.2
90500,0.452500,150234.2
91000,0.454000,150379.3
91500,0.454000,151205.6
92000,0.455500,151343.8
92500,0.456000,151936.7
93000,0.457500,152068.3
93500,0.458000,152655.7
94000,0.459000,153010.7
94500,0.459000,153824.6
95000,0.459000,154638.5
95500,0.460500,154753.0
96000,0.461500,155096.9
96500,0.462000,155671.1
97000,0.463000,156009.5
97500,0.463500,156579.0
98000,0.464500,156911.9
98500,0.465500,157241.9
99000,0.465500,158040.0
99500,0.466000,158601.3
100000,0.466500,159160.6
100500,0.468000,159242.8
101000,0.468500,159797.0
101500,0.469000,160349.3
102000,0.471500,159946.7
102500,0.473000,160017.6
103000,0.474000,160322.7
103500,0.474500,160862.9
104000,0.475500,161162.9
104500,0.476500,161460.2
105000,0.476500,162232.8
105500,0.477000,162765.0
106000,0.478500,162814.9
106500,0.479000,163342.2
107000,0.479500,163867.8
107500,0.479500,164633.5
108000,0.480000,165156.2
108500,0.481000,165433.8
109000,0.482000,165708.9
109500,0.483000,165981.4
110000,0.484000,166251.4
110500,0.484500,166762.8
111000,0.485000,167272.4
111500,0.485000,168025.8
112000,0.485500,168532.6
112500,0.487000,168544.5
113000,0.489000,168308.6
113500,0.492000,167583.6
114000,0.493500,167590.1
114500,0.494500,167837.6
115000,0.494500,168570.5
115500,0.494500,169303.4
116000,0.494500,170036.3
116500,0.495000,170521.9
117000,0.496000,170758.3
117500,0.498000,170498.6
118000,0.499500,170483.8
118500,0.500000,170959.4
119000,0.500000,171680.7
119500,0.500500,172153.6
120000,0.501000,172624.8
120500,0.502000,172845.3
121000,0.504000,172566.4
121500,0.504500,173030.6
122000,0.504500,173742.7
122500,0.505500,173954.3
123000,0.506000,174413.7
123500,0.506500,174871.6
124000,0.507500,175076.7
124500,0.508000,175531.0
125000,0.508000,176235.9
125500,0.508500,176687.6
126000,0.509500,176884.3
126500,0.510000,177332.3
127000,0.510500,177778.8
127500,0.511000,178223.8
128000,0.511500,178667.2
128500,0.512000,179109.1
129000,0.512500,179549.5
129500,0.512500,180245.4
130000,0.513500,180425.7
130500,0.514500,180603.8
131000,0.515000,181037.6
131500,0.516000,181211.8
132000,0.516500,181642.1
132500,0.517000,182070.9
133000,0.518000,182238.9
133500,0.518500,182664.3
134000,0.519500,182828.3
134500,0.520500,182990.4
135000,0.520500,183670.6
135500,0.522500,183308.5
136000,0.524000,183205.1
136500,0.524000,183878.6
137000,0.524500,184291.3
137500,0.526000,184181.1
138000,0.527000,184329.4
138500,0.527000,184997.2
139000,0.527000,185665.1
139500,0.528000,185807.7
140000,0.528000,186473.7
140500,0.528000,187139.6
141000,0.528500,187540.9
141500,0.528500,188205.9
142000,0.529000,188604.8
142500,0.529500,189002.2
143000,0.529500,189665.4
143500,0.530000,190060.5
144000,0.530500,190454.3
144500,0.531500,190578.1
145000,0.532000,190968.6
145500,0.532500,191357.7
146000,0.533000,191745.5
146500,0.533000,192402.1
147000,0.534000,192516.8
147500,0.536000,192089.6
148000,0.536500,192470.5
148500,0.537500,192579.8
149000,0.538000,192957.6
149500,0.538500,193334.0
150000,0.539500,193438.0
150500,0.540000,193811.2
151000,0.540500,194183.2
151500,0.541000,194553.8
152000,0.541500,194923.0
152500,0.542000,195291.0
153000,0.543000,195384.4
153500,0.543500,195749.2
154000,0.543500,196386.8
154500,0.544000,196749.5
155000,0.545000,196835.9
155500,0.546000,196920.7
156000,0.546000,197553.9
156500,0.546000,198187.0
157000,0.546000,198820.2
157500,0.548500,198068.4
158000,0.549000,198420.7
158500,0.549000,199048.6
159000,0.549500,199398.7
159500,0.550500,199469.9
160000,0.551000,199817.1
160500,0.551500,200163.0
161000,0.551500,200786.5
161500,0.552000,201130.3
162000,0.553000,201193.1
162500,0.553000,201814.0
163000,0.553000,202435.0
163500,0.553000,203056.0
164000,0.553500,203394.2
164500,0.555000,203166.4
165000,0.555000,203784.0
165500,0.556000,203835.1
166000,0.557000,203884.7
166500,0.557500,204215.6
167000,0.557500,204828.9
167500,0.558000,205157.6
168000,0.559000,205200.8
168500,0.559500,205526.7
169000,0.560000,205851.4
169500,0.560500,206174.9
170000,0.561500,206211.7
170500,0.563000,205962.1
171000,0.564000,205996.0
171500,0.564500,206313.2
172000,0.566000,206059.4
172500,0.566500,206373.4
173000,0.566500,206971.6
173500,0.567000,207283.6
174000,0.567000,207880.9
174500,0.567000,208478.3
175000,0.567500,208787.5
175500,0.567500,209384.0
176000,0.570000,208538.2
176500,0.570000,209130.6
177000,0.570000,209723.1
177500,0.570000,210315.5
178000,0.571000,210327.7
178500,0.572000,210338.5
179000,0.574000,209769.9
179500,0.575500,209489.9
180000,0.577500,208921.9
180500,0.577500,209502.3
181000,0.577500,210082.6
181500,0.578500,210085.1
182000,0.579500,210086.3
182500,0.579500,210663.4
183000,0.580000,210950.9
183500,0.580000,211527.2
184000,0.580000,212103.6
184500,0.581000,212097.2
185000,0.581000,212671.9
185500,0.582000,212662.6
186000,0.582000,213235.8
186500,0.582500,213516.0
187000,0.582500,214088.5
187500,0.583000,214366.8
188000,0.583000,214938.4
188500,0.583500,215214.9
189000,0.583500,215785.7
189500,0.583500,216356.6
190000,0.583500,216927.5
190500,0.584000,217200.4
191000,0.584500,217472.3
191500,0.585500,217445.0
192000,0.586500,217416.5
192500,0.587000,217684.4
193000,0.587500,217951.3
193500,0.587500,218515.9
194000,0.588500,218481.7
194500,0.589000,218745.3
195000,0.589000,219307.6
195500,0.589000,219869.9
196000,0.589500,220130.9
196500,0.591000,219788.8
197000,0.591500,220047.0
197500,0.591500,220605.5
198000,0.592000,220861.8
198500,0.592500,221117.1
199000,0.594000,220767.2
199500,0.594000,221321.9
200000,0.594000,221876.6
200500,0.595000,221824.4
201000,0.595500,222074.0
201500,0.596000,222322.7
202000,0.596000,222874.3
202500,0.596000,223426.0
203000,0.596000,223977.7
203500,0.597000,223917.0
204000,0.597000,224467.2
204500,0.597000,225017.4
205000,0.597500,225259.8
205500,0.598000,225501.2
206000,0.599000,225433.8
206500,0.599500,225672.8
207000,0.600500,225602.9
207500,0.600500,226147.8
208000,0.601500,226075.2
208500,0.602000,226309.8
209000,0.602500,226543.4
209500,0.602500,227085.4
210000,0.604000,226698.4
210500,0.604000,227238.1
211000,0.604000,227777.9
211500,0.604500,228006.7
212000,0.604500,228545.7
212500,0.605000,228772.7
213000,0.605000,229311.0
213500,0.605500,229536.3
214000,0.607500,228823.5
214500,0.608000,229045.9
215000,0.608000,229579.8
215500,0.608500,229800.5
216000,0.608500,230333.7
216500,0.610000,229925.7
217000,0.610000,230456.7
217500,0.611000,230359.6
218000,0.611500,230575.1
218500,0.612500,230475.6
219000,0.612500,231003.1
219500,0.612500,231530.5
220000,0.613000,231742.2
220500,0.613000,232268.9
221000,0.613000,232795.6
221500,0.613500,233005.0
222000,0.614000,233213.4
222500,0.615000,233103.4
223000,0.616000,232992.4
223500,0.616000,233514.8
224000,0.616500,233719.1
224500,0.617000,233922.3
225000,0.617500,234124.6
225500,0.617500,234644.9
226000,0.619000,234207.6
226500,0.619000,234725.8
227000,0.619000,235243.9
227500,0.620000,235121.7
228000,0.620000,235638.4
228500,0.620500,235834.3
229000,0.622000,235388.2
229500,0.622500,235581.6
230000,0.622500,236094.9
230500,0.622500,236608.1
231000,0.622500,237121.4
231500,0.623500,236989.3
232000,0.624000,237178.5
232500,0.624500,237366.8
233000,0.625000,237554.1
233500,0.625000,238063.9
234000,0.626000,237925.9
234500,0.627000,237787.0
235000,0.627000,238294.0
235500,0.628500,237829.2
236000,0.629000,238010.4
236500,0.629000,238514.7
237000,0.629000,239018.9
237500,0.629000,239523.2
238000,0.630000,239375.9
238500,0.630500,239552.9
239000,0.630500,240055.2
239500,0.630500,240557.4
240000,0.631500,240405.2
240500,0.631500,240906.0
241000,0.631500,241406.9
241500,0.631500,241907.7
242000,0.631500,242408.6
242500,0.631500,242909.4
243000,0.631500,243410.3
243500,0.631500,243911.1
244000,0.631500,244411.9
244500,0.632000,244580.1
245000,0.632500,244747.4
245500,0.633000,244913.8
246000,0.633500,245079.3
246500,0.635500,244245.9
247000,0.636000,244408.9
247500,0.636000,244903.7
248000,0.636000,245398.4
248500,0.636500,245559.2
249000,0.637500,245385.3
249500,0.638000,245544.0
250000,0.638000,246036.1
250500,0.638000,246528.2
251000,0.638500,246684.7
251500,0.639000,246840.3
252000,0.639000,247331.1
252500,0.639000,247821.8
253000,0.639000,248312.5
253500,0.639000,248803.3
254000,0.639500,248955.3
254500,0.639500,249445.4
255000,0.640000,249595.9
255500,0.641000,249406.3
256000,0.642000,249215.8
256500,0.642000,249702.5
257000,0.642000,250189.3
257500,0.642500,250335.4
258000,0.644000,249800.4
258500,0.644500,249944.4
259000,0.645000,250087.5
259500,0.645500,250229.8
260000,0.645500,250711.9
260500,0.645500,251194.0
261000,0.645500,251676.2
261500,0.645500,252158.3
262000,0.645500,252640.4
262500,0.645500,253122.6
263000,0.646000,253260.0
263500,0.646000,253741.5
264000,0.646500,253877.5
264500,0.646500,254358.3
265000,0.646500,254839.1
265500,0.647000,254972.9
266000,0.647000,255453.1
266500,0.647500,255585.3
267000,0.648500,255369.1
267500,0.649500,255152.0
268000,0.649500,255628.9
268500,0.649500,256105.9
269000,0.650000,256233.9
269500,0.650000,256710.2
270000,0.650000,257186.4
270500,0.650000,257662.7
271000,0.650500,257787.9
271500,0.651000,257912.3
272000,0.651500,258035.9
272500,0.651500,258510.2
273000,0.652000,258632.3
273500,0.652500,258753.5
274000,0.653000,258873.9
274500,0.653000,259346.3
275000,0.653000,259818.7
275500,0.653500,259936.9
276000,0.653500,260408.7
276500,0.653500,260880.4
277000,0.653500,261352.2
277500,0.654000,261467.7
278000,0.654500,261582.4
278500,0.655000,261696.3
279000,0.655000,262166.1
279500,0.655500,262278.5
280000,0.656000,262390.1
280500,0.656000,262858.6
281000,0.657000,262610.7
281500,0.658000,262362.1
282000,0.659000,262112.8
282500,0.659500,262219.9
283000,0.660500,261968.8
283500,0.660500,262431.6
284000,0.661000,262536.3
284500,0.661000,262998.5
285000,0.661000,263460.7
285500,0.661000,263922.9
286000,0.661500,264024.9
286500,0.661500,264486.5
287000,0.661500,264948.1
287500,0.661500,265409.6
288000,0.662000,265508.9
288500,0.662500,265607.4
289000,0.662500,266067.7
289500,0.662500,266528.0
290000,0.664000,265897.9
290500,0.666000,264906.3
291000,0.666000,265362.2
291500,0.666000,265818.2
292000,0.666000,266274.1
292500,0.666500,266366.2
293000,0.666500,266821.5
293500,0.666500,267276.8
294000,0.666500,267732.2
294500,0.668000,267091.0
295000,0.670000,266086.4
295500,0.670000,266537.4
296000,0.670000,266988.3
296500,0.670000,267439.3
297000,0.670000,267890.3
297500,0.670500,267974.8
298000,0.670500,268425.2
298500,0.670500,268875.6
299000,0.671000,268958.1
299500,0.672000,268672.1
300000,0.672000,269120.6
300500,0.672000,269569.2
301000,0.672000,270017.7
301500,0.672500,270096.6
302000,0.672500,270544.5
302500,0.672500,270992.5
303000,0.673000,271069.4
303500,0.673000,271516.7
304000,0.673000,271964.0
304500,0.673500,272038.9
305000,0.674000,272113.0
305500,0.675000,271814.1
306000,0.676000,271514.5
306500,0.676000,271958.1
307000,0.677000,271656.7
307500,0.678500,270983.0
308000,0.679500,270680.5
308500,0.680000,270748.4
309000,0.680000,271187.2
309500,0.680000,271626.0
310000,0.681000,271319.6
310500,0.681000,271757.2
311000,0.681500,271821.6
311500,0.682000,271885.3
312000,0.682000,272321.7
312500,0.682000,272758.1
313000,0.682500,272819.8
313500,0.682500,273255.6
314000,0.683000,273316.0
314500,0.683000,273751.2
315000,0.683000,274186.4
315500,0.683000,274621.6
316000,0.683000,275056.8
316500,0.683000,275492.0
317000,0.683500,275548.7
317500,0.684000,275604.5
318000,0.685500,274903.1
318500,0.685500,275335.3
319000,0.686000,275388.8
319500,0.686500,275441.5
320000,0.687000,275493.5
320500,0.687000,275923.9
321000,0.687500,275974.5
321500,0.687500,276404.4
322000,0.687500,276834.3
322500,0.687500,277264.1
323000,0.687500,277694.0
323500,0.688500,277359.6
324000,0.688500,277788.3
324500,0.688500,278217.0
325000,0.688500,278645.6
325500,0.689000,278690.5
326000,0.689500,278734.6
326500,0.689500,279162.1
327000,0.689500,279589.6
327500,0.689500,280017.1
328000,0.689500,280444.6
328500,0.690000,280485.6
329000,0.690000,280912.6
329500,0.690500,280952.2
330000,0.690500,281378.6
330500,0.690500,281804.9
331000,0.690500,282231.2
331500,0.690500,282657.6
332000,0.691000,282694.2
332500,0.691000,283119.9
333000,0.691000,283545.7
333500,0.691000,283971.4
334000,0.692000,283614.4
334500,0.692000,284038.9
335000,0.692000,284463.5
335500,0.692000,284888.1
336000,0.692500,284919.6
336500,0.692500,285343.6
337000,0.693000,285373.7
337500,0.693000,285797.1
338000,0.693500,285826.0
338500,0.693500,286248.8
339000,0.693500,286671.7
339500,0.694000,286698.7
340000,0.694500,286724.9
340500,0.695000,286750.5
341000,0.695000,287171.6
341500,0.695500,287195.8
342000,0.695500,287616.3
342500,0.695500,288036.8
343000,0.695500,288457.3
343500,0.696000,288479.1
344000,0.696000,288899.0
344500,0.696000,289318.9
345000,0.696500,289338.8
345500,0.696500,289758.2
346000,0.696500,290177.5
346500,0.698000,289394.3
347000,0.699000,289011.3
347500,0.699500,289027.6
348000,0.700000,289043.1
348500,0.700000,289458.4
349000,0.700000,289873.7
349500,0.700000,290288.9
350000,0.700500,290302.0
350500,0.701000,290314.4
351000,0.701000,290728.6
351500,0.701000,291142.7
352000,0.701000,291556.9
352500,0.701000,291971.0
353000,0.702500,291172.2
353500,0.703000,291180.6
354000,0.703500,291188.3
354500,0.703500,291599.6
355000,0.704000,291606.1
355500,0.704000,292016.8
356000,0.704000,292427.5
356500,0.704000,292838.2
357000,0.704500,292842.2
357500,0.704500,293252.4
358000,0.705000,293255.2
358500,0.705000,293664.7
359000,0.706000,293258.6
359500,0.706000,293667.0
360000,0.706500,293667.2
360500,0.707000,293666.6
361000,0.707000,294073.9
361500,0.708000,293663.3
362000,0.708000,294069.5
362500,0.708500,294066.3
363000,0.708500,294471.9
363500,0.709000,294467.4
364000,0.709500,294462.2
364500,0.710000,294456.4
365000,0.710000,294860.3
365500,0.710000,295264.2
366000,0.710500,295256.5
366500,0.710500,295659.9
367000,0.710500,296063.3
367500,0.710500,296466.6
368000,0.710500,296870.0
368500,0.710500,297273.3
369000,0.710500,297676.7
369500,0.711000,297664.9
370000,0.711000,298067.7
370500,0.711000,298470.5
371000,0.711500,298457.0
371500,0.711500,298859.2
372000,0.712000,298844.4
372500,0.712000,299246.1
373000,0.712000,299647.8
373500,0.712000,300049.5
374000,0.712500,300032.3
374500,0.712500,300433.4
375000,0.713500,299996.0
375500,0.713500,300396.0
376000,0.714000,300376.2
376500,0.714000,300775.7
377000,0.714000,301175.1
377500,0.714500,301153.6
378000,0.714500,301552.5
378500,0.714500,301951.3
379000,0.714500,302350.2
379500,0.715000,302326.3
380000,0.715000,302724.7
380500,0.715500,302699.5
381000,0.715500,303097.3
381500,0.716000,303071.0
382000,0.716000,303468.2
382500,0.716000,303865.4
383000,0.716500,303837.3
383500,0.717000,303808.5
384000,0.717000,304204.6
384500,0.717000,304600.7
385000,0.717500,304570.1
385500,0.718000,304538.9
386000,0.718500,304507.0
386500,0.718500,304901.4
387000,0.718500,305295.9
387500,0.718500,305690.3
388000,0.719500,305227.8
388500,0.719500,305621.2
389000,0.719500,306014.5
389500,0.719500,306407.8
390000,0.719500,306801.2
390500,0.720000,306764.0
391000,0.720500,306726.1
391500,0.721000,306687.6
392000,0.721000,307079.2
392500,0.721000,307470.9
393000,0.721000,307862.6
393500,0.721500,307821.7
394000,0.722000,307780.2
394500,0.722000,308170.8
395000,0.722000,308561.4
395500,0.722000,308952.0
396000,0.722000,309342.6
396500,0.722500,309298.2
397000,0.723000,309253.2
397500,0.724000,308772.8
398000,0.724500,308726.3
398500,0.724500,309114.2
399000,0.725000,309066.5
399500,0.725000,309453.8
400000,0.726000,308969.3
400500,0.726000,309355.5
401000,0.726500,309305.3
401500,0.726500,309691.0
402000,0.727000,309639.6
402500,0.727000,310024.7
403000,0.727000,310409.9
403500,0.727000,310795.0
404000,0.727000,311180.1
404500,0.727000,311565.2
405000,0.727000,311950.4
405500,0.727000,312335.5
406000,0.727500,312279.7
406500,0.727500,312664.2
407000,0.727500,313048.8
407500,0.727500,313433.4
408000,0.727500,313818.0
408500,0.728000,313759.4
409000,0.728500,313700.1
409500,0.728500,314083.6
410000,0.728500,314467.1
410500,0.729000,314406.0
411000,0.729000,314789.0
411500,0.729000,315172.0
412000,0.729500,315109.2
412500,0.729500,315491.6
413000,0.730000,315427.7
413500,0.730000,315809.6
414000,0.730500,315744.5
414500,0.731000,315678.7
415000,0.731500,315612.3
415500,0.731500,315992.6
416000,0.732500,315477.6
416500,0.732500,315856.8
417000,0.732500,316235.9
417500,0.732500,316615.1
418000,0.732500,316994.3
418500,0.732500,317373.5
419000,0.733000,317302.5
419500,0.734000,316780.9
420000,0.734000,317158.5
420500,0.734000,317536.1
421000,0.734000,317913.6
421500,0.734000,318291.2
422000,0.734000,318668.8
422500,0.734000,319046.4
423000,0.734500,318970.7
423500,0.734500,319347.8
424000,0.735500,318817.6
424500,0.736000,318740.1
425000,0.736500,318661.9
425500,0.737000,318583.1
426000,0.737500,318503.7
426500,0.737500,318877.5
427000,0.737500,319251.3
427500,0.737500,319625.2
428000,0.738000,319543.5
428500,0.738500,319461.2
429000,0.738500,319834.0
429500,0.738500,320206.7
430000,0.738500,320579.5
430500,0.738500,320952.3
431000,0.738500,321325.0
431500,0.738500,321697.8
432000,0.738500,322070.6
432500,0.739000,321983.9
433000,0.739000,322356.1
433500,0.739000,322728.4
434000,0.739500,322640.0
434500,0.739500,323011.7
435000,0.739500,323383.4
435500,0.739500,323755.1
436000,0.739500,324126.8
436500,0.739500,324498.5
437000,0.739500,324870.2
437500,0.740000,324778.1
438000,0.740000,325149.3
438500,0.740000,325520.4
439000,0.741000,324962.0
439500,0.741500,324867.4
440000,0.741500,325237.0
440500,0.742000,325141.3
441000,0.742500,325044.9
441500,0.742500,325413.5
442000,0.742500,325782.0
442500,0.743000,325683.9
443000,0.743500,325585.3
443500,0.744000,325486.0
444000,0.744000,325852.9
444500,0.744000,326219.9
445000,0.744000,326586.8
445500,0.744000,326953.8
446000,0.744500,326851.8
446500,0.744500,327218.2
447000,0.744500,327584.6
447500,0.744500,327951.1
448000,0.745500,327376.6
448500,0.746000,327271.7
449000,0.746000,327636.5
449500,0.746000,328001.4
450000,0.746500,327894.8
450500,0.746500,328259.1
451000,0.747000,328151.4
451500,0.748000,327571.2
452000,0.748000,327934.0
452500,0.748000,328296.7
453000,0.748000,328659.5
453500,0.748500,328548.8
454000,0.748500,328911.1
454500,0.748500,329273.3
455000,0.748500,329635.5
455500,0.749000,329522.7
456000,0.750000,328934.5
456500,0.750000,329295.1
457000,0.750500,329180.4
457500,0.750500,329540.6
458000,0.750500,329900.7
458500,0.750500,330260.9
459000,0.750500,330621.0
459500,0.750500,330981.2
460000,0.750500,331341.4
460500,0.750500,331701.5
461000,0.750500,332061.7
461500,0.750500,332421.8
462000,0.751000,332301.8
462500,0.751500,332181.2
463000,0.751500,332540.3
463500,0.751500,332899.4
464000,0.752000,332777.1
464500,0.752000,333135.7
465000,0.752000,333494.3
465500,0.752000,333852.9
466000,0.752500,333728.5
466500,0.753500,333120.7
467000,0.753500,333477.7
467500,0.753500,333834.8
468000,0.753500,334191.8
468500,0.753500,334548.9
469000,0.753500,334905.9
469500,0.753500,335263.0
470000,0.753500,335620.0
470500,0.753500,335977.0
471000,0.753500,336334.1
471500,0.754000,336203.7
472000,0.754500,336072.6
472500,0.754500,336428.6
473000,0.755000,336296.5
473500,0.755000,336652.0
474000,0.755000,337007.5
474500,0.755500,336873.6
475000,0.756500,336250.3
475500,0.756500,336604.2
476000,0.756500,336958.1
476500,0.757000,336822.0
477000,0.757000,337175.4
477500,0.757000,337528.9
478000,0.757500,337391.1
478500,0.757500,337744.0
479000,0.757500,338096.9
479500,0.758000,337957.5
480000,0.759000,337325.4
480500,0.759500,337184.7
481000,0.760000,337043.3
481500,0.760500,336901.3
482000,0.760500,337251.2
482500,0.760500,337601.0
483000,0.760500,337950.9
483500,0.761500,337313.2
484000,0.762500,336675.1
484500,0.762500,337022.9
485000,0.762500,337370.7
485500,0.763000,337224.2
486000,0.763500,337077.0
486500,0.763500,337423.8
487000,0.763500,337770.6
487500,0.763500,338117.4
488000,0.763500,338464.1
488500,0.764000,338314.3
489000,0.764500,338163.9
489500,0.764500,338509.7
490000,0.764500,338855.4
490500,0.764500,339201.2
491000,0.765500,338550.7
491500,0.766000,338397.4
492000,0.766000,338741.7
492500,0.766000,339085.9
493000,0.766500,338931.0
493500,0.766500,339274.8
494000,0.766500,339618.5
494500,0.766500,339962.3
495000,0.766500,340306.0
495500,0.766500,340649.8
496000,0.766500,340993.5
496500,0.766500,341337.2
497000,0.766500,341681.0
497500,0.767000,341521.4
498000,0.767000,341864.7
498500,0.767000,342207.9
499000,0.767500,342046.7
499500,0.768000,341884.9
500000,0.769500,340714.5
