step,P_esc
8,0.035000
16,0.046000
24,0.053000
32,0.058500
40,0.066500
48,0.071000
56,0.078000
64,0.084000
72,0.088000
80,0.094500
88,0.097500
96,0.100000
104,0.107000
112,0.112000
120,0.117500
128,0.123500
136,0.129000
144,0.132500
152,0.134000
160,0.135500
168,0.136500
176,0.139500
184,0.142500
192,0.146000
200,0.149500
208,0.154000
216,0.158000
224,0.161500
232,0.162500
240,0.166500
248,0.169000
256,0.172500
264,0.177500
272,0.181000
280,0.185000
288,0.187500
296,0.193500
304,0.196500
312,0.198500
320,0.200500
328,0.203000
336,0.206000
344,0.207000
352,0.209500
360,0.212000
368,0.216000
376,0.218000
384,0.221000
392,0.224000
400,0.228500
408,0.230000
416,0.234000
424,0.237500
432,0.241000
440,0.243000
448,0.245000
456,0.248000
464,0.253000
472,0.255000
480,0.256500
488,0.259500
496,0.261500
504,0.264500
512,0.265000
520,0.268500
528,0.270500
536,0.273500
544,0.275000
552,0.279000
560,0.281500
568,0.283000
576,0.285000
584,0.287500
592,0.289000
600,0.292000
608,0.293500
616,0.295000
624,0.298000
632,0.300000
640,0.303500
648,0.304000
656,0.306000
664,0.308500
672,0.309000
680,0.311500
688,0.312500
696,0.315000
704,0.315500
712,0.316500
720,0.318000
728,0.319500
736,0.321000
744,0.323000
752,0.326000
760,0.326500
768,0.328000
776,0.329000
784,0.330500
792,0.331500
800,0.332000
808,0.334500
816,0.335500
824,0.336000
832,0.337500
840,0.338500
848,0.339500
856,0.339500
864,0.341500
872,0.345000
880,0.347000
888,0.348500
896,0.352500
904,0.353000
912,0.356500
920,0.358000
928,0.359000
936,0.359000
944,0.360500
952,0.362000
960,0.364000
968,0.364500
976,0.366500
984,0.367000
992,0.368000
1000,0.368500
1008,0.371000
1016,0.372000
1024,0.373500
1032,0.374500
1040,0.376500
1048,0.377000
1056,0.378500
1064,0.380500
1072,0.381500
1080,0.382500
1088,0.383000
1096,0.385500
1104,0.386000
1112,0.388500
1120,0.389500
1128,0.391000
1136,0.392000
1144,0.393500
1152,0.394000
1160,0.395000
1168,0.396000
1176,0.396500
1184,0.398500
1192,0.399500
1200,0.401500
1208,0.404500
1216,0.404500
1224,0.405500
1232,0.406500
1240,0.408500
1248,0.410000
1256,0.413500
1264,0.415000
1272,0.416000
1280,0.417000
1288,0.417500
1296,0.420500
1304,0.422000
