step,P_esc
64,0.000000
128,0.000000
192,0.000000
256,0.000000
320,0.000000
384,0.000000
448,0.000000
512,0.000000
576,0.000000
640,0.000000
704,0.000000
768,0.000000
832,0.000000
896,0.000000
960,0.000000
1024,0.000000
1088,0.000000
1152,0.000000
1216,0.000000
1280,0.000000
1344,0.000000
1408,0.000000
1472,0.000000
1536,0.000000
1600,0.000000
1664,0.000000
1728,0.000000
1792,0.000000
1856,0.000000
1920,0.000000
1984,0.000000
2048,0.000000
2112,0.000000
2176,0.000000
2240,0.000000
2304,0.000000
2368,0.000000
2432,0.000000
2496,0.000000
2560,0.000000
2624,0.000000
2688,0.000000
2752,0.000000
2816,0.000000
2880,0.000000
2944,0.000000
3008,0.000000
3072,0.000000
3136,0.000000
3200,0.000000
3264,0.000000
3328,0.000000
3392,0.000000
3456,0.000000
3520,0.000000
3584,0.000000
3648,0.000000
3712,0.000000
3776,0.000000
3840,0.000000
3904,0.000000
3968,0.000000
4032,0.000000
4096,0.000000
4160,0.000000
4224,0.000500
4288,0.000500
4352,0.000500
4416,0.000500
4480,0.000500
4544,0.000500
4608,0.000500
4672,0.000500
4736,0.000500
4800,0.000500
4864,0.000500
4928,0.000500
4992,0.000500
5056,0.000500
5120,0.000500
5184,0.000500
5248,0.000500
5312,0.000500
5376,0.000500
5440,0.000500
5504,0.000500
5568,0.000500
5632,0.000500
5696,0.000500
5760,0.000500
5824,0.000500
5888,0.000500
5952,0.000500
6016,0.000500
6080,0.000500
6144,0.000500
6208,0.000500
6272,0.000500
6336,0.000500
6400,0.000500
6464,0.000500
6528,0.000500
6592,0.001000
6656,0.001000
6720,0.001000
6784,0.001000
6848,0.001000
6912,0.001000
6976,0.001000
7040,0.001000
7104,0.001000
7168,0.001500
7232,0.001500
7296,0.001500
7360,0.001500
7424,0.001500
7488,0.001500
7552,0.001500
7616,0.001500
7680,0.001500
7744,0.001500
7808,0.001500
7872,0.001500
7936,0.001500
8000,0.001500
8064,0.001500
8128,0.001500
8192,0.001500
8256,0.001500
8320,0.001500
8384,0.001500
8448,0.001500
8512,0.001500
8576,0.001500
8640,0.001500
8704,0.001500
8768,0.001500
8832,0.001500
8896,0.001500
8960,0.001500
9024,0.001500
9088,0.001500
9152,0.001500
9216,0.001500
9280,0.001500
9344,0.001500
9408,0.001500
9472,0.001500
9536,0.001500
9600,0.001500
9664,0.001500
9728,0.001500
9792,0.001500
9856,0.001500
9920,0.002000
9984,0.002000
10048,0.002000
10112,0.002000
10176,0.002000
10240,0.002000
10304,0.002000
10368,0.002000
10432,0.002500
10496,0.002500
10560,0.002500
10624,0.002500
10688,0.002500
10752,0.002500
10816,0.002500
10880,0.002500
10944,0.002500
11008,0.002500
11072,0.002500
11136,0.002500
11200,0.002500
