step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.000500
208,0.000500
212,0.000500
216,0.000500
220,0.000500
224,0.000500
228,0.000500
232,0.000500
236,0.000500
240,0.000500
244,0.000500
248,0.001000
252,0.001000
256,0.001000
260,0.001000
264,0.001000
268,0.001000
272,0.001000
276,0.001500
280,0.002000
284,0.002000
288,0.002000
292,0.002500
296,0.002500
300,0.003000
304,0.003000
308,0.003000
312,0.003000
316,0.004000
320,0.004000
324,0.004000
328,0.004500
332,0.004500
336,0.004500
340,0.005000
344,0.005000
348,0.005000
352,0.005000
356,0.005000
360,0.005000
364,0.005500
368,0.006500
372,0.008000
376,0.009000
380,0.009000
384,0.009500
388,0.009500
392,0.010000
396,0.010500
400,0.011000
404,0.011000
408,0.011500
412,0.012000
416,0.013000
420,0.013500
424,0.014000
428,0.014500
432,0.015500
436,0.016000
440,0.016500
444,0.017500
448,0.017500
452,0.017500
456,0.018000
460,0.018500
464,0.018500
468,0.019000
472,0.020000
476,0.020500
480,0.021500
484,0.021500
488,0.022000
492,0.022000
496,0.022500
500,0.022500
504,0.022500
508,0.022500
512,0.023000
516,0.023000
520,0.023500
524,0.023500
528,0.023500
532,0.024000
536,0.024000
540,0.024500
544,0.026000
548,0.027000
552,0.027000
556,0.027000
560,0.027500
564,0.028000
568,0.028000
572,0.028000
576,0.028000
580,0.028000
584,0.028500
588,0.029000
592,0.029000
596,0.030000
600,0.030000
604,0.030500
608,0.031000
612,0.031000
616,0.031500
620,0.031500
624,0.032000
628,0.033500
632,0.034500
636,0.035500
640,0.035500
644,0.036500
648,0.037500
652,0.037500
656,0.037500
660,0.037500
664,0.038500
668,0.039000
672,0.039500
676,0.039500
680,0.040500
684,0.040500
688,0.040500
692,0.040500
696,0.040500
700,0.040500
704,0.040500
708,0.040500
712,0.041500
716,0.042500
720,0.043000
724,0.043000
728,0.043500
732,0.044000
736,0.044000
740,0.044000
744,0.044000
748,0.045000
752,0.045000
756,0.045000
760,0.045500
764,0.047000
768,0.047000
772,0.048000
776,0.048000
780,0.048500
784,0.049000
788,0.050000
792,0.050000
796,0.050000
800,0.050500
804,0.050500
808,0.051500
812,0.051500
816,0.051500
820,0.052500
824,0.053500
828,0.053500
832,0.053500
836,0.054000
840,0.055000
844,0.055000
848,0.055500
852,0.056500
856,0.057000
860,0.057000
864,0.057500
868,0.058000
872,0.058500
876,0.059000
880,0.059500
884,0.060000
888,0.061000
892,0.061000
896,0.061500
900,0.061500
904,0.062500
908,0.063500
912,0.064000
916,0.064000
920,0.064500
924,0.065000
928,0.065000
932,0.065500
936,0.065500
940,0.065500
944,0.067500
948,0.067500
952,0.068000
956,0.068000
960,0.068000
964,0.068000
968,0.068500
972,0.069000
976,0.069000
980,0.069000
984,0.069500
988,0.069500
