step,P_esc,tau_t
6144,0.892500,2754.8
6208,0.896500,2737.0
6272,0.898500,2741.6
6336,0.902000,2727.8
6400,0.903500,2737.1
6464,0.904500,2752.2
6528,0.906500,2754.7
6592,0.909000,2750.2
6656,0.909500,2770.6
6720,0.911500,2771.4
6784,0.913500,2771.7
6848,0.915000,2778.0
6912,0.917500,2770.4
6976,0.920000,2762.0
7040,0.920500,2780.4
7104,0.922000,2784.7
7168,0.924000,2781.5
7232,0.925500,2784.8
7296,0.928000,2773.0
7360,0.930000,2767.7
7424,0.931000,2776.7
7488,0.932000,2785.5
7552,0.933500,2786.1
7616,0.933500,2809.8
7680,0.934500,2817.6
7744,0.935500,2825.2
7808,0.936500,2832.4
7872,0.936500,2855.6
7936,0.937000,2870.6
8000,0.938500,2868.7
8064,0.939500,2874.8
8128,0.940500,2880.5
8192,0.940500,2903.1
8256,0.941000,2917.1
8320,0.943000,2904.3
8384,0.943000,2926.7
8448,0.944500,2921.8
8512,0.944500,2943.9
8576,0.944500,2966.1
8640,0.946000,2960.1
8704,0.947500,2953.6
8768,0.947500,2975.3
8832,0.947500,2997.0
8896,0.948500,2999.2
8960,0.949000,3010.8
9024,0.950000,3012.3
9088,0.950500,3023.5
9152,0.951500,3024.3
9216,0.952500,3024.6
9280,0.953000,3035.1
9344,0.954000,3034.6
9408,0.954500,3044.6
9472,0.955500,3043.4
9536,0.957000,3030.6
9600,0.957000,3051.0
9664,0.957000,3071.3
9728,0.957000,3091.6
9792,0.958000,3088.9
9856,0.958000,3109.1
9920,0.958000,3129.3
9984,0.959500,3113.7
10048,0.960500,3109.4
10112,0.962000,3092.2
10176,0.962500,3099.2
10240,0.964000,3080.4
10304,0.964000,3099.7
10368,0.965000,3092.7
10432,0.965500,3098.5
10496,0.965500,3117.5
10560,0.966000,3123.0
10624,0.966500,3128.2
10688,0.966500,3147.0
10752,0.968000,3123.7
10816,0.968000,3142.3
10880,0.968000,3160.9
10944,0.968000,3179.5
11008,0.968500,3183.6
11072,0.969500,3172.5
11136,0.970500,3160.6
11200,0.971000,3163.4
11264,0.971500,3166.0
11328,0.971500,3183.9
11392,0.971500,3201.9
11456,0.973000,3171.7
11520,0.973000,3189.4
11584,0.973500,3190.6
11648,0.975500,3140.4
11712,0.975500,3157.7
11776,0.976000,3157.4
11840,0.977000,3138.7
11904,0.977000,3155.7
11968,0.977000,3172.6
12032,0.977000,3189.6
12096,0.977000,3206.6
12160,0.977000,3223.5
12224,0.977000,3240.5
12288,0.977500,3238.6
12352,0.978000,3236.3
12416,0.978000,3253.1
12480,0.978500,3250.3
12544,0.979000,3247.0
12608,0.980000,3222.9
12672,0.980000,3239.2
12736,0.980000,3255.6
12800,0.981000,3229.6
12864,0.981000,3245.8
12928,0.981500,3240.1
12992,0.981500,3256.2
13056,0.981500,3272.2
13120,0.982000,3265.8
13184,0.982500,3258.9
13248,0.982500,3274.7
13312,0.982500,3290.5
13376,0.983500,3258.9
13440,0.984500,3225.4
13504,0.984500,3240.8
13568,0.984500,3256.1
13632,0.984500,3271.5
13696,0.984500,3286.8
13760,0.984500,3302.2
13824,0.985000,3291.7
13888,0.985000,3306.9
13952,0.985000,3322.1
14016,0.985000,3337.4
14080,0.985000,3352.6
14144,0.985000,3367.9
14208,0.985000,3383.1
14272,0.985000,3398.3
14336,0.985000,3413.6
14400,0.986000,3373.4
14464,0.986000,3388.4
14528,0.986500,3374.6
14592,0.986500,3389.5
14656,0.986500,3404.4
14720,0.987000,3389.5
14784,0.987000,3404.3
14848,0.987000,3419.0
14912,0.987000,3433.7
14976,0.987500,3417.6
15040,0.987500,3432.2
15104,0.987500,3446.8
15168,0.987500,3461.4
15232,0.988000,3443.9
15296,0.988000,3458.4
15360,0.988000,3472.9
15424,0.988000,3487.3
15488,0.988000,3501.8
15552,0.988000,3516.3
15616,0.988000,3530.8
15680,0.988000,3545.2
15744,0.988000,3559.7
15808,0.988000,3574.2
15872,0.988500,3554.4
15936,0.989000,3533.6
16000,0.989000,3547.8
16064,0.989000,3562.0
16128,0.989000,3576.2
16192,0.989000,3590.4
16256,0.989000,3604.5
16320,0.990000,3543.8
16384,0.991000,3478.2
16448,0.991000,3491.8
16512,0.991000,3505.3
16576,0.991000,3518.9
16640,0.991000,3532.5
16704,0.991500,3503.6
16768,0.991500,3517.0
16832,0.991500,3530.4
16896,0.991500,3543.9
16960,0.991500,3557.3
17024,0.991500,3570.7
17088,0.992000,3539.1
17152,0.992000,3552.4
17216,0.992000,3565.6
17280,0.992500,3531.7
17344,0.992500,3544.8
17408,0.992500,3557.8
17472,0.992500,3570.9
17536,0.992500,3584.0
17600,0.992500,3597.1
17664,0.992500,3610.2
17728,0.993000,3572.9
17792,0.993500,3533.0
17856,0.994000,3490.2
17920,0.994500,3444.2
17984,0.994500,3456.5
18048,0.995000,3406.4
18112,0.995000,3418.4
18176,0.995000,3430.5
18240,0.995000,3442.6
18304,0.995000,3454.7
18368,0.995000,3466.8
18432,0.995000,3478.8
18496,0.995000,3490.9
18560,0.995000,3503.0
18624,0.995000,3515.1
18688,0.995000,3527.2
18752,0.995000,3539.2
18816,0.995000,3551.3
18880,0.995000,3563.4
18944,0.995000,3575.5
19008,0.995000,3587.6
19072,0.995000,3599.6
19136,0.995000,3611.7
19200,0.995000,3623.8
19264,0.995000,3635.9
19328,0.995000,3648.0
19392,0.995000,3660.0
19456,0.995000,3672.1
19520,0.995000,3684.2
19584,0.995000,3696.3
19648,0.995000,3708.3
19712,0.995000,3720.4
19776,0.995000,3732.5
19840,0.995000,3744.6
19904,0.995000,3756.7
19968,0.995000,3768.7
20032,0.995000,3780.8
20096,0.995000,3792.9
20160,0.995000,3805.0
20224,0.995000,3817.1
20288,0.995000,3829.1
20352,0.995500,3766.3
20416,0.995500,3778.2
20480,0.995500,3790.0
20544,0.995500,3801.9
20608,0.995500,3813.7
20672,0.995500,3825.5
20736,0.995500,3837.4
20800,0.995500,3849.2
20864,0.995500,3861.1
20928,0.995500,3872.9
20992,0.995500,3884.8
21056,0.995500,3896.6
21120,0.995500,3908.4
21184,0.995500,3920.3
21248,0.995500,3932.1
21312,0.995500,3944.0
21376,0.995500,3955.8
21440,0.995500,3967.7
21504,0.995500,3979.5
21568,0.995500,3991.4
21632,0.995500,4003.2
21696,0.995500,4015.0
21760,0.995500,4026.9
21824,0.995500,4038.7
21888,0.995500,4050.6
21952,0.995500,4062.4
22016,0.995500,4074.3
22080,0.995500,4086.1
22144,0.995500,4097.9
22208,0.995500,4109.8
22272,0.995500,4121.6
22336,0.995500,4133.5
22400,0.995500,4145.3
22464,0.995500,4157.2
22528,0.996000,4080.1
22592,0.996000,4091.7
22656,0.996000,4103.3
22720,0.996000,4114.9
22784,0.996000,4126.4
22848,0.996000,4138.0
22912,0.996000,4149.6
22976,0.996000,4161.2
23040,0.996000,4172.8
23104,0.996000,4184.4
23168,0.996000,4196.0
23232,0.996000,4207.6
23296,0.996000,4219.2
23360,0.996500,4130.9
23424,0.996500,4142.2
23488,0.996500,4153.5
23552,0.996500,4164.8
23616,0.996500,4176.1
23680,0.997000,4076.3
23744,0.997000,4087.3
23808,0.997000,4098.4
23872,0.997000,4109.4
23936,0.997000,4120.4
24000,0.997000,4131.4
24064,0.997000,4142.4
24128,0.997000,4153.5
24192,0.997000,4164.5
24256,0.997000,4175.5
24320,0.997000,4186.5
24384,0.997000,4197.5
24448,0.997000,4208.5
24512,0.997000,4219.6
24576,0.997000,4230.6
24640,0.997000,4241.6
24704,0.997500,4123.2
24768,0.997500,4133.9
24832,0.997500,4144.6
24896,0.997500,4155.2
24960,0.997500,4165.9
25024,0.997500,4176.6
25088,0.997500,4187.3
25152,0.997500,4198.0
25216,0.997500,4208.7
25280,0.998000,4067.8
25344,0.998000,4078.1
25408,0.998000,4088.4
25472,0.998000,4098.7
25536,0.998000,4109.0
25600,0.998000,4119.3
25664,0.998000,4129.6
25728,0.998000,4139.9
25792,0.998000,4150.2
25856,0.998000,4160.5
25920,0.998000,4170.8
25984,0.998000,4181.1
26048,0.998000,4191.4
26112,0.998000,4201.7
26176,0.998000,4212.0
26240,0.998000,4222.3
26304,0.998000,4232.6
26368,0.998000,4242.9
26432,0.998000,4253.2
26496,0.998000,4263.5
26560,0.998000,4273.8
26624,0.998000,4284.1
26688,0.998000,4294.4
26752,0.998000,4304.7
26816,0.998000,4315.0
26880,0.998000,4325.3
26944,0.998000,4335.6
27008,0.998000,4345.9
27072,0.998000,4356.2
27136,0.998000,4366.5
27200,0.998000,4376.8
27264,0.998000,4387.1
27328,0.998500,4202.8
27392,0.999000,3965.4
27456,0.999000,3974.7
27520,0.999000,3983.9
27584,0.999000,3993.2
27648,0.999000,4002.5
27712,0.999000,4011.7
27776,0.999000,4021.0
27840,0.999000,4030.3
27904,0.999000,4039.5
27968,0.999000,4048.8
28032,0.999000,4058.0
28096,0.999000,4067.3
28160,0.999000,4076.6
28224,0.999000,4085.8
28288,0.999000,4095.1
28352,0.999000,4104.4
28416,0.999000,4113.6
28480,0.999000,4122.9
28544,0.999000,4132.2
28608,0.999000,4141.4
28672,0.999000,4150.7
28736,0.999000,4160.0
28800,0.999000,4169.2
28864,0.999000,4178.5
28928,0.999000,4187.8
28992,0.999000,4197.0
29056,0.999000,4206.3
29120,0.999000,4215.6
29184,0.999000,4224.8
29248,0.999000,4234.1
29312,0.999500,3856.4
29376,0.999500,3864.8
29440,0.999500,3873.2
29504,0.999500,3881.6
29568,1.000000,-1.0
29632,1.000000,-1.0
29696,1.000000,-1.0
29760,1.000000,-1.0
29824,1.000000,-1.0
29888,1.000000,-1.0
29952,1.000000,-1.0
30016,1.000000,-1.0
30080,1.000000,-1.0
30144,1.000000,-1.0
30208,1.000000,-1.0
30272,1.000000,-1.0
30336,1.000000,-1.0
30400,1.000000,-1.0
30464,1.000000,-1.0
30528,1.000000,-1.0
30592,1.000000,-1.0
30656,1.000000,-1.0
30720,1.000000,-1.0
30784,1.000000,-1.0
30848,1.000000,-1.0
30912,1.000000,-1.0
30976,1.000000,-1.0
31040,1.000000,-1.0
31104,1.000000,-1.0
31168,1.000000,-1.0
31232,1.000000,-1.0
31296,1.000000,-1.0
31360,1.000000,-1.0
31424,1.000000,-1.0
31488,1.000000,-1.0
31552,1.000000,-1.0
31616,1.000000,-1.0
31680,1.000000,-1.0
31744,1.000000,-1.0
31808,1.000000,-1.0
31872,1.000000,-1.0
31936,1.000000,-1.0
32000,1.000000,-1.0
32064,1.000000,-1.0
32128,1.000000,-1.0
32192,1.000000,-1.0
32256,1.000000,-1.0
32320,1.000000,-1.0
32384,1.000000,-1.0
32448,1.000000,-1.0
32512,1.000000,-1.0
32576,1.000000,-1.0
32640,1.000000,-1.0
32704,1.000000,-1.0
32768,1.000000,-1.0
32832,1.000000,-1.0
32896,1.000000,-1.0
32960,1.000000,-1.0
33024,1.000000,-1.0
33088,1.000000,-1.0
33152,1.000000,-1.0
33216,1.000000,-1.0
33280,1.000000,-1.0
33344,1.000000,-1.0
33408,1.000000,-1.0
33472,1.000000,-1.0
33536,1.000000,-1.0
33600,1.000000,-1.0
33664,1.000000,-1.0
33728,1.000000,-1.0
33792,1.000000,-1.0
33856,1.000000,-1.0
33920,1.000000,-1.0
33984,1.000000,-1.0
34048,1.000000,-1.0
34112,1.000000,-1.0
34176,1.000000,-1.0
34240,1.000000,-1.0
34304,1.000000,-1.0
34368,1.000000,-1.0
34432,1.000000,-1.0
34496,1.000000,-1.0
34560,1.000000,-1.0
34624,1.000000,-1.0
34688,1.000000,-1.0
34752,1.000000,-1.0
34816,1.000000,-1.0
34880,1.000000,-1.0
34944,1.000000,-1.0
35008,1.000000,-1.0
35072,1.000000,-1.0
35136,1.000000,-1.0
35200,1.000000,-1.0
35264,1.000000,-1.0
35328,1.000000,-1.0
35392,1.000000,-1.0
35456,1.000000,-1.0
35520,1.000000,-1.0
35584,1.000000,-1.0
35648,1.000000,-1.0
35712,1.000000,-1.0
35776,1.000000,-1.0
35840,1.000000,-1.0
35904,1.000000,-1.0
35968,1.000000,-1.0
36032,1.000000,-1.0
36096,1.000000,-1.0
36160,1.000000,-1.0
36224,1.000000,-1.0
36288,1.000000,-1.0
36352,1.000000,-1.0
36416,1.000000,-1.0
36480,1.000000,-1.0
36544,1.000000,-1.0
36608,1.000000,-1.0
36672,1.000000,-1.0
36736,1.000000,-1.0
36800,1.000000,-1.0
36864,1.000000,-1.0
36928,1.000000,-1.0
36992,1.000000,-1.0
37056,1.000000,-1.0
37120,1.000000,-1.0
37184,1.000000,-1.0
37248,1.000000,-1.0
37312,1.000000,-1.0
37376,1.000000,-1.0
37440,1.000000,-1.0
37504,1.000000,-1.0
37568,1.000000,-1.0
37632,1.000000,-1.0
37696,1.000000,-1.0
37760,1.000000,-1.0
37824,1.000000,-1.0
37888,1.000000,-1.0
37952,1.000000,-1.0
38016,1.000000,-1.0
38080,1.000000,-1.0
38144,1.000000,-1.0
38208,1.000000,-1.0
38272,1.000000,-1.0
38336,1.000000,-1.0
38400,1.000000,-1.0
38464,1.000000,-1.0
38528,1.000000,-1.0
38592,1.000000,-1.0
38656,1.000000,-1.0
38720,1.000000,-1.0
38784,1.000000,-1.0
38848,1.000000,-1.0
38912,1.000000,-1.0
38976,1.000000,-1.0
39040,1.000000,-1.0
39104,1.000000,-1.0
39168,1.000000,-1.0
39232,1.000000,-1.0
39296,1.000000,-1.0
39360,1.000000,-1.0
39424,1.000000,-1.0
39488,1.000000,-1.0
39552,1.000000,-1.0
39616,1.000000,-1.0
39680,1.000000,-1.0
39744,1.000000,-1.0
39808,1.000000,-1.0
39872,1.000000,-1.0
39936,1.000000,-1.0
40000,1.000000,-1.0
40064,1.000000,-1.0
40128,1.000000,-1.0
40192,1.000000,-1.0
40256,1.000000,-1.0
40320,1.000000,-1.0
40384,1.000000,-1.0
40448,1.000000,-1.0
40512,1.000000,-1.0
40576,1.000000,-1.0
40640,1.000000,-1.0
40704,1.000000,-1.0
40768,1.000000,-1.0
40832,1.000000,-1.0
40896,1.000000,-1.0
40960,1.000000,-1.0
41024,1.000000,-1.0
41088,1.000000,-1.0
41152,1.000000,-1.0
41216,1.000000,-1.0
41280,1.000000,-1.0
41344,1.000000,-1.0
41408,1.000000,-1.0
41472,1.000000,-1.0
41536,1.000000,-1.0
41600,1.000000,-1.0
41664,1.000000,-1.0
41728,1.000000,-1.0
41792,1.000000,-1.0
41856,1.000000,-1.0
41920,1.000000,-1.0
41984,1.000000,-1.0
42048,1.000000,-1.0
42112,1.000000,-1.0
42176,1.000000,-1.0
42240,1.000000,-1.0
42304,1.000000,-1.0
42368,1.000000,-1.0
42432,1.000000,-1.0
42496,1.000000,-1.0
42560,1.000000,-1.0
42624,1.000000,-1.0
42688,1.000000,-1.0
42752,1.000000,-1.0
42816,1.000000,-1.0
42880,1.000000,-1.0
42944,1.000000,-1.0
43008,1.000000,-1.0
43072,1.000000,-1.0
43136,1.000000,-1.0
43200,1.000000,-1.0
43264,1.000000,-1.0
43328,1.000000,-1.0
43392,1.000000,-1.0
43456,1.000000,-1.0
43520,1.000000,-1.0
43584,1.000000,-1.0
43648,1.000000,-1.0
43712,1.000000,-1.0
43776,1.000000,-1.0
43840,1.000000,-1.0
43904,1.000000,-1.0
43968,1.000000,-1.0
44032,1.000000,-1.0
44096,1.000000,-1.0
44160,1.000000,-1.0
44224,1.000000,-1.0
44288,1.000000,-1.0
44352,1.000000,-1.0
44416,1.000000,-1.0
44480,1.000000,-1.0
44544,1.000000,-1.0
44608,1.000000,-1.0
44672,1.000000,-1.0
44736,1.000000,-1.0
44800,1.000000,-1.0
44864,1.000000,-1.0
44928,1.000000,-1.0
44992,1.000000,-1.0
45056,1.000000,-1.0
45120,1.000000,-1.0
45184,1.000000,-1.0
45248,1.000000,-1.0
45312,1.000000,-1.0
45376,1.000000,-1.0
45440,1.000000,-1.0
45504,1.000000,-1.0
45568,1.000000,-1.0
45632,1.000000,-1.0
45696,1.000000,-1.0
45760,1.000000,-1.0
45824,1.000000,-1.0
45888,1.000000,-1.0
45952,1.000000,-1.0
46016,1.000000,-1.0
46080,1.000000,-1.0
46144,1.000000,-1.0
46208,1.000000,-1.0
46272,1.000000,-1.0
46336,1.000000,-1.0
46400,1.000000,-1.0
46464,1.000000,-1.0
46528,1.000000,-1.0
46592,1.000000,-1.0
46656,1.000000,-1.0
46720,1.000000,-1.0
46784,1.000000,-1.0
46848,1.000000,-1.0
46912,1.000000,-1.0
46976,1.000000,-1.0
47040,1.000000,-1.0
47104,1.000000,-1.0
47168,1.000000,-1.0
47232,1.000000,-1.0
47296,1.000000,-1.0
47360,1.000000,-1.0
47424,1.000000,-1.0
47488,1.000000,-1.0
47552,1.000000,-1.0
47616,1.000000,-1.0
47680,1.000000,-1.0
47744,1.000000,-1.0
47808,1.000000,-1.0
47872,1.000000,-1.0
47936,1.000000,-1.0
48000,1.000000,-1.0
48064,1.000000,-1.0
48128,1.000000,-1.0
48192,1.000000,-1.0
48256,1.000000,-1.0
48320,1.000000,-1.0
48384,1.000000,-1.0
48448,1.000000,-1.0
48512,1.000000,-1.0
48576,1.000000,-1.0
48640,1.000000,-1.0
48704,1.000000,-1.0
48768,1.000000,-1.0
48832,1.000000,-1.0
48896,1.000000,-1.0
48960,1.000000,-1.0
49024,1.000000,-1.0
49088,1.000000,-1.0
49152,1.000000,-1.0
49216,1.000000,-1.0
49280,1.000000,-1.0
49344,1.000000,-1.0
49408,1.000000,-1.0
49472,1.000000,-1.0
49536,1.000000,-1.0
49600,1.000000,-1.0
49664,1.000000,-1.0
49728,1.000000,-1.0
49792,1.000000,-1.0
49856,1.000000,-1.0
49920,1.000000,-1.0
49984,1.000000,-1.0
50048,1.000000,-1.0
50112,1.000000,-1.0
50176,1.000000,-1.0
50240,1.000000,-1.0
50304,1.000000,-1.0
50368,1.000000,-1.0
50432,1.000000,-1.0
50496,1.000000,-1.0
50560,1.000000,-1.0
50624,1.000000,-1.0
50688,1.000000,-1.0
50752,1.000000,-1.0
50816,1.000000,-1.0
50880,1.000000,-1.0
50944,1.000000,-1.0
51008,1.000000,-1.0
51072,1.000000,-1.0
51136,1.000000,-1.0
51200,1.000000,-1.0
51264,1.000000,-1.0
51328,1.000000,-1.0
51392,1.000000,-1.0
51456,1.000000,-1.0
51520,1.000000,-1.0
51584,1.000000,-1.0
51648,1.000000,-1.0
51712,1.000000,-1.0
51776,1.000000,-1.0
51840,1.000000,-1.0
51904,1.000000,-1.0
51968,1.000000,-1.0
52032,1.000000,-1.0
52096,1.000000,-1.0
52160,1.000000,-1.0
52224,1.000000,-1.0
52288,1.000000,-1.0
52352,1.000000,-1.0
52416,1.000000,-1.0
52480,1.000000,-1.0
52544,1.000000,-1.0
52608,1.000000,-1.0
52672,1.000000,-1.0
52736,1.000000,-1.0
52800,1.000000,-1.0
52864,1.000000,-1.0
52928,1.000000,-1.0
52992,1.000000,-1.0
53056,1.000000,-1.0
53120,1.000000,-1.0
53184,1.000000,-1.0
53248,1.000000,-1.0
53312,1.000000,-1.0
53376,1.000000,-1.0
53440,1.000000,-1.0
53504,1.000000,-1.0
53568,1.000000,-1.0
53632,1.000000,-1.0
53696,1.000000,-1.0
53760,1.000000,-1.0
53824,1.000000,-1.0
53888,1.000000,-1.0
53952,1.000000,-1.0
54016,1.000000,-1.0
54080,1.000000,-1.0
54144,1.000000,-1.0
54208,1.000000,-1.0
54272,1.000000,-1.0
54336,1.000000,-1.0
54400,1.000000,-1.0
54464,1.000000,-1.0
54528,1.000000,-1.0
54592,1.000000,-1.0
54656,1.000000,-1.0
54720,1.000000,-1.0
54784,1.000000,-1.0
54848,1.000000,-1.0
54912,1.000000,-1.0
54976,1.000000,-1.0
55040,1.000000,-1.0
55104,1.000000,-1.0
55168,1.000000,-1.0
55232,1.000000,-1.0
55296,1.000000,-1.0
55360,1.000000,-1.0
55424,1.000000,-1.0
55488,1.000000,-1.0
55552,1.000000,-1.0
55616,1.000000,-1.0
55680,1.000000,-1.0
55744,1.000000,-1.0
55808,1.000000,-1.0
55872,1.000000,-1.0
55936,1.000000,-1.0
56000,1.000000,-1.0
56064,1.000000,-1.0
56128,1.000000,-1.0
56192,1.000000,-1.0
56256,1.000000,-1.0
56320,1.000000,-1.0
56384,1.000000,-1.0
56448,1.000000,-1.0
56512,1.000000,-1.0
56576,1.000000,-1.0
56640,1.000000,-1.0
56704,1.000000,-1.0
56768,1.000000,-1.0
56832,1.000000,-1.0
56896,1.000000,-1.0
56960,1.000000,-1.0
57024,1.000000,-1.0
57088,1.000000,-1.0
57152,1.000000,-1.0
57216,1.000000,-1.0
57280,1.000000,-1.0
57344,1.000000,-1.0
57408,1.000000,-1.0
57472,1.000000,-1.0
57536,1.000000,-1.0
57600,1.000000,-1.0
57664,1.000000,-1.0
57728,1.000000,-1.0
57792,1.000000,-1.0
57856,1.000000,-1.0
57920,1.000000,-1.0
57984,1.000000,-1.0
58048,1.000000,-1.0
58112,1.000000,-1.0
58176,1.000000,-1.0
58240,1.000000,-1.0
58304,1.000000,-1.0
58368,1.000000,-1.0
58432,1.000000,-1.0
58496,1.000000,-1.0
58560,1.000000,-1.0
58624,1.000000,-1.0
58688,1.000000,-1.0
58752,1.000000,-1.0
58816,1.000000,-1.0
58880,1.000000,-1.0
58944,1.000000,-1.0
59008,1.000000,-1.0
59072,1.000000,-1.0
59136,1.000000,-1.0
59200,1.000000,-1.0
59264,1.000000,-1.0
59328,1.000000,-1.0
59392,1.000000,-1.0
59456,1.000000,-1.0
59520,1.000000,-1.0
59584,1.000000,-1.0
59648,1.000000,-1.0
59712,1.000000,-1.0
59776,1.000000,-1.0
59840,1.000000,-1.0
59904,1.000000,-1.0
59968,1.000000,-1.0
60032,1.000000,-1.0
60096,1.000000,-1.0
60160,1.000000,-1.0
60224,1.000000,-1.0
60288,1.000000,-1.0
60352,1.000000,-1.0
60416,1.000000,-1.0
60480,1.000000,-1.0
60544,1.000000,-1.0
60608,1.000000,-1.0
60672,1.000000,-1.0
60736,1.000000,-1.0
60800,1.000000,-1.0
60864,1.000000,-1.0
60928,1.000000,-1.0
60992,1.000000,-1.0
61056,1.000000,-1.0
61120,1.000000,-1.0
61184,1.000000,-1.0
61248,1.000000,-1.0
61312,1.000000,-1.0
61376,1.000000,-1.0
61440,1.000000,-1.0
61504,1.000000,-1.0
61568,1.000000,-1.0
61632,1.000000,-1.0
61696,1.000000,-1.0
61760,1.000000,-1.0
61824,1.000000,-1.0
61888,1.000000,-1.0
61952,1.000000,-1.0
62016,1.000000,-1.0
62080,1.000000,-1.0
62144,1.000000,-1.0
62208,1.000000,-1.0
62272,1.000000,-1.0
62336,1.000000,-1.0
62400,1.000000,-1.0
62464,1.000000,-1.0
62528,1.000000,-1.0
62592,1.000000,-1.0
62656,1.000000,-1.0
62720,1.000000,-1.0
62784,1.000000,-1.0
62848,1.000000,-1.0
62912,1.000000,-1.0
62976,1.000000,-1.0
63040,1.000000,-1.0
63104,1.000000,-1.0
63168,1.000000,-1.0
63232,1.000000,-1.0
63296,1.000000,-1.0
63360,1.000000,-1.0
63424,1.000000,-1.0
63488,1.000000,-1.0
63552,1.000000,-1.0
63616,1.000000,-1.0
63680,1.000000,-1.0
63744,1.000000,-1.0
63808,1.000000,-1.0
63872,1.000000,-1.0
63936,1.000000,-1.0
64000,1.000000,-1.0
64064,1.000000,-1.0
64128,1.000000,-1.0
64192,1.000000,-1.0
64256,1.000000,-1.0
64320,1.000000,-1.0
64384,1.000000,-1.0
64448,1.000000,-1.0
64512,1.000000,-1.0
64576,1.000000,-1.0
64640,1.000000,-1.0
64704,1.000000,-1.0
64768,1.000000,-1.0
64832,1.000000,-1.0
64896,1.000000,-1.0
64960,1.000000,-1.0
65024,1.000000,-1.0
65088,1.000000,-1.0
65152,1.000000,-1.0
65216,1.000000,-1.0
65280,1.000000,-1.0
65344,1.000000,-1.0
65408,1.000000,-1.0
65472,1.000000,-1.0
65536,1.000000,-1.0
65600,1.000000,-1.0
65664,1.000000,-1.0
65728,1.000000,-1.0
65792,1.000000,-1.0
65856,1.000000,-1.0
65920,1.000000,-1.0
65984,1.000000,-1.0
66048,1.000000,-1.0
66112,1.000000,-1.0
66176,1.000000,-1.0
66240,1.000000,-1.0
66304,1.000000,-1.0
66368,1.000000,-1.0
66432,1.000000,-1.0
66496,1.000000,-1.0
66560,1.000000,-1.0
66624,1.000000,-1.0
66688,1.000000,-1.0
66752,1.000000,-1.0
66816,1.000000,-1.0
66880,1.000000,-1.0
66944,1.000000,-1.0
67008,1.000000,-1.0
67072,1.000000,-1.0
67136,1.000000,-1.0
67200,1.000000,-1.0
67264,1.000000,-1.0
67328,1.000000,-1.0
67392,1.000000,-1.0
67456,1.000000,-1.0
67520,1.000000,-1.0
67584,1.000000,-1.0
67648,1.000000,-1.0
67712,1.000000,-1.0
67776,1.000000,-1.0
67840,1.000000,-1.0
67904,1.000000,-1.0
67968,1.000000,-1.0
68032,1.000000,-1.0
68096,1.000000,-1.0
68160,1.000000,-1.0
68224,1.000000,-1.0
68288,1.000000,-1.0
68352,1.000000,-1.0
68416,1.000000,-1.0
68480,1.000000,-1.0
68544,1.000000,-1.0
68608,1.000000,-1.0
68672,1.000000,-1.0
68736,1.000000,-1.0
68800,1.000000,-1.0
68864,1.000000,-1.0
