step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.001000
208,0.001000
212,0.001000
216,0.001000
220,0.001000
224,0.001500
228,0.001500
232,0.002000
236,0.002000
240,0.002500
244,0.002500
248,0.003500
252,0.004500
256,0.004500
260,0.005500
264,0.005500
268,0.006500
272,0.007000
276,0.008500
280,0.009500
284,0.010500
288,0.011500
292,0.013000
296,0.013500
300,0.014500
304,0.014500
308,0.016500
312,0.018000
316,0.019500
320,0.020500
324,0.023000
328,0.025000
332,0.026000
336,0.027500
340,0.028500
344,0.029000
348,0.030500
352,0.031500
356,0.033000
360,0.035500
364,0.036500
368,0.038500
372,0.039500
376,0.040000
380,0.042000
384,0.044000
388,0.045000
392,0.046500
396,0.047500
400,0.049000
404,0.049500
408,0.051000
412,0.052000
416,0.052500
420,0.053000
424,0.053500
428,0.054500
432,0.054500
436,0.056000
440,0.056500
444,0.057000
448,0.058000
452,0.059500
456,0.062000
460,0.063000
464,0.065500
468,0.066500
472,0.068500
476,0.070000
480,0.072000
484,0.072000
488,0.073000
492,0.074500
496,0.075500
500,0.078500
504,0.078500
508,0.081000
512,0.083000
516,0.085000
520,0.086500
524,0.087500
528,0.089500
532,0.090500
536,0.091500
540,0.092500
544,0.094000
548,0.095000
552,0.096000
556,0.096500
560,0.098000
564,0.098500
568,0.098500
572,0.099500
576,0.100500
580,0.102000
584,0.103500
588,0.105000
592,0.107500
596,0.108500
600,0.110000
604,0.111000
608,0.111500
612,0.113000
616,0.114000
620,0.115000
624,0.117000
628,0.118500
632,0.119500
636,0.121000
640,0.122000
644,0.123500
648,0.124000
652,0.125000
656,0.127000
660,0.129000
664,0.129500
668,0.131500
672,0.133500
676,0.134500
680,0.135500
684,0.136000
688,0.137000
692,0.138500
696,0.139500
700,0.140000
704,0.142000
708,0.144500
712,0.145500
716,0.148500
720,0.149500
724,0.150000
728,0.151500
732,0.153500
736,0.154500
740,0.156000
744,0.158500
748,0.159000
752,0.160000
756,0.161000
760,0.163000
764,0.163500
768,0.165000
772,0.167500
776,0.168000
780,0.169500
784,0.170000
788,0.171500
792,0.173000
796,0.173500
800,0.175500
804,0.176500
808,0.178500
812,0.179000
816,0.180500
820,0.181500
824,0.182000
828,0.182500
832,0.182500
836,0.183500
840,0.185000
844,0.186000
848,0.187500
852,0.188500
856,0.190000
860,0.190500
864,0.192000
868,0.193000
872,0.194500
876,0.195500
880,0.197500
884,0.200500
888,0.201500
892,0.202500
896,0.203500
900,0.205500
904,0.205500
908,0.207000
912,0.207500
916,0.207500
920,0.211500
924,0.213500
928,0.214500
932,0.216000
936,0.218000
940,0.218500
944,0.221500
948,0.224000
952,0.224500
956,0.226000
960,0.226500
964,0.227000
968,0.228000
972,0.229000
976,0.232000
980,0.234000
984,0.235000
988,0.235500
