step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.003000
208,0.003000
212,0.003000
216,0.003000
220,0.003000
224,0.003000
228,0.003000
232,0.003000
236,0.003500
240,0.003500
244,0.004000
248,0.004000
252,0.004500
256,0.006000
260,0.006000
264,0.006500
268,0.007000
272,0.007000
276,0.008000
280,0.008000
284,0.008500
288,0.009000
292,0.009500
296,0.010000
300,0.011000
304,0.012000
308,0.013000
312,0.013000
316,0.014500
320,0.016500
324,0.017000
328,0.017000
332,0.019000
336,0.020500
340,0.020500
344,0.021500
348,0.022500
352,0.024000
356,0.024000
360,0.024500
364,0.028000
368,0.030500
372,0.032000
376,0.033000
380,0.034000
384,0.034000
388,0.035000
392,0.036500
396,0.038000
400,0.038000
404,0.039000
408,0.040000
412,0.041500
416,0.043000
420,0.043000
424,0.044000
428,0.045500
432,0.047000
436,0.047000
440,0.048000
444,0.048500
448,0.049000
452,0.050000
456,0.051000
460,0.052000
464,0.052000
468,0.053000
472,0.054000
476,0.054000
480,0.054500
484,0.056000
488,0.058500
492,0.058500
496,0.059000
500,0.059500
504,0.059500
508,0.060500
512,0.061500
516,0.062500
520,0.063500
524,0.065000
528,0.066000
532,0.067500
536,0.067500
540,0.069000
544,0.070500
548,0.070500
552,0.070500
556,0.072000
560,0.073000
564,0.074000
568,0.076000
572,0.077000
576,0.077000
580,0.077000
584,0.077500
588,0.077500
592,0.078500
596,0.080000
600,0.082500
604,0.083500
608,0.086000
612,0.088500
616,0.090000
620,0.091000
624,0.093000
628,0.094000
632,0.095500
636,0.095500
640,0.098000
644,0.099000
648,0.100500
652,0.101000
656,0.102000
660,0.103500
664,0.104500
668,0.104500
672,0.105000
676,0.106500
680,0.107000
684,0.109000
688,0.111500
692,0.112500
696,0.114500
700,0.115000
704,0.115000
708,0.115000
712,0.115000
716,0.117500
720,0.118500
724,0.119000
728,0.120000
732,0.120500
736,0.121500
740,0.122000
744,0.122000
748,0.122500
752,0.122500
756,0.124000
760,0.125500
764,0.126500
768,0.128500
772,0.129500
776,0.129500
780,0.131000
784,0.132000
788,0.135500
792,0.136500
796,0.138000
800,0.139500
804,0.141000
808,0.141500
812,0.141500
816,0.142000
820,0.143000
824,0.145000
828,0.146000
832,0.147500
836,0.148000
840,0.148500
844,0.149500
848,0.150000
852,0.151000
856,0.152500
860,0.153500
864,0.154500
868,0.156000
872,0.157000
876,0.157500
880,0.158000
884,0.160000
888,0.160500
892,0.161500
896,0.162000
900,0.163500
904,0.165500
908,0.167000
912,0.168000
916,0.168500
920,0.170000
924,0.172000
928,0.172500
932,0.173500
936,0.175000
940,0.175000
944,0.177000
948,0.178500
952,0.180000
956,0.182500
960,0.183000
964,0.183500
968,0.184000
972,0.184500
976,0.186000
980,0.186000
984,0.187000
988,0.188000
