step,P_esc,tau_t
48000,0.510500,67192.0
48500,0.512000,67601.5
49000,0.514000,67909.7
49500,0.519000,67633.3
50000,0.524000,67354.8
50500,0.527500,67358.7
51000,0.531000,67357.6
51500,0.535500,67162.8
52000,0.538500,67246.6
52500,0.541500,67325.4
53000,0.545000,67305.2
53500,0.550000,67000.0
54000,0.550500,67532.1
54500,0.552500,67779.4
55000,0.555000,67928.0
55500,0.557000,68166.3
56000,0.561000,68022.6
56500,0.563500,68157.1
57000,0.568500,67817.8
57500,0.570500,68036.6
58000,0.575000,67783.4
58500,0.579000,67620.5
59000,0.583500,67361.7
59500,0.586000,67468.8
60000,0.588000,67664.2
60500,0.591000,67670.3
61000,0.595500,67395.6
61500,0.597000,67670.3
62000,0.598500,67941.7
62500,0.601000,68024.0
63000,0.604500,67916.9
63500,0.605500,68269.6
64000,0.608500,68247.0
64500,0.610500,68406.6
65000,0.615000,68097.6
65500,0.616000,68435.0
66000,0.621000,68025.9
66500,0.625000,67799.8
67000,0.626000,68124.1
67500,0.629500,67982.6
68000,0.631500,68114.8
68500,0.633000,68336.4
69000,0.636000,68276.2
69500,0.640000,68027.1
70000,0.641500,68237.7
70500,0.642000,68631.7
71000,0.643000,68930.7
71500,0.644000,69227.6
72000,0.647000,69145.2
72500,0.648500,69341.8
73000,0.650500,69441.0
73500,0.654500,69159.4
74000,0.657000,69157.3
74500,0.659000,69246.1
75000,0.660500,69426.4
75500,0.661000,69794.0
76000,0.663000,69874.0
76500,0.665000,69950.9
77000,0.668500,69738.3
77500,0.669500,69999.6
78000,0.674000,69589.6
78500,0.676000,69653.2
79000,0.678500,69618.4
79500,0.680500,69675.8
80000,0.682500,69730.3
80500,0.685500,69590.3
81000,0.687500,69638.4
81500,0.690500,69492.0
82000,0.692500,69533.9
82500,0.694000,69669.0
83000,0.696500,69609.1
83500,0.697000,69931.7
84000,0.699000,69962.4
84500,0.700500,70087.2
85000,0.700500,70501.9
85500,0.703000,70427.0
86000,0.706500,70153.8
86500,0.708500,70170.3
87000,0.709500,70379.7
87500,0.712000,70292.7
88000,0.713000,70497.4
88500,0.714000,70700.3
89000,0.716500,70604.5
89500,0.719500,70406.9
90000,0.721000,70502.9
90500,0.723500,70398.2
91000,0.725000,70488.9
91500,0.725000,70876.2
92000,0.726000,71062.9
92500,0.728000,71047.1
93000,0.729000,71229.6
93500,0.730500,71309.4
94000,0.733500,71083.9
94500,0.737000,70754.7
95000,0.739000,70724.8
95500,0.741000,70692.2
96000,0.741500,70960.8
96500,0.742000,71228.5
97000,0.743500,71290.7
97500,0.745000,71350.6
98000,0.745500,71613.6
98500,0.747000,71669.4
99000,0.748500,71722.9
99500,0.750500,71670.6
100000,0.751000,71926.8
100500,0.754000,71661.7
101000,0.756000,71601.4
101500,0.756500,71851.4
102000,0.759000,71681.6
102500,0.761000,71613.6
103000,0.762000,71752.8
103500,0.763000,71890.2
104000,0.764500,71920.3
104500,0.769500,71209.3
105000,0.769500,71550.0
105500,0.771000,71572.3
106000,0.771500,71805.1
106500,0.773500,71716.7
107000,0.773500,72053.4
107500,0.774000,72282.5
108000,0.775000,72402.8
108500,0.778000,72089.3
109000,0.780000,71988.6
109500,0.781500,71993.6
110000,0.783000,71996.2
110500,0.783500,72214.4
111000,0.784500,72322.4
111500,0.786000,72319.0
112000,0.786500,72533.3
112500,0.787500,72636.3
113000,0.790500,72295.4
113500,0.792500,72172.4
114000,0.794000,72157.4
114500,0.795000,72251.4
115000,0.797000,72120.7
115500,0.797000,72434.3
116000,0.799000,72298.9
116500,0.800500,72273.1
117000,0.802000,72245.0
117500,0.803500,72214.7
118000,0.805000,72182.0
118500,0.807500,71920.2
119000,0.808000,72109.9
119500,0.809000,72184.4
120000,0.809500,72371.9
120500,0.812000,72099.0
121000,0.815000,71708.0
121500,0.817000,71543.4
122000,0.817000,71837.8
122500,0.817000,72132.3
123000,0.818000,72193.8
123500,0.818500,72370.4
124000,0.820500,72194.6
124500,0.821500,72250.7
125000,0.822000,72423.0
125500,0.823500,72357.9
126000,0.825000,72290.4
126500,0.825000,72577.3
127000,0.827000,72386.8
127500,0.828000,72432.4
128000,0.831500,71877.0
128500,0.832000,72037.6
129000,0.832500,72197.2
129500,0.833500,72235.0
130000,0.834500,72271.0
130500,0.838000,71697.0
131000,0.840000,71483.9
131500,0.841000,71512.0
132000,0.842000,71538.5
132500,0.843000,71563.2
133000,0.844000,71586.2
133500,0.846000,71359.7
134000,0.846500,71502.7
134500,0.847500,71520.1
135000,0.848000,71660.8
135500,0.849000,71675.1
136000,0.849500,71813.6
136500,0.850500,71824.8
137000,0.851000,71961.0
137500,0.851000,72223.6
138000,0.854000,71720.0
138500,0.855000,71723.7
139000,0.855500,71854.1
139500,0.856500,71854.6
140000,0.857500,71853.3
140500,0.858000,71980.1
141000,0.860000,71715.1
141500,0.860500,71838.7
142000,0.862500,71567.8
142500,0.862500,71819.8
143000,0.864500,71543.5
143500,0.866000,71396.0
144000,0.868500,70979.7
144500,0.870000,70825.7
145000,0.870000,71070.7
145500,0.872000,70777.9
146000,0.872500,70886.2
146500,0.873500,70858.1
147000,0.874000,70964.0
147500,0.875500,70796.1
148000,0.876500,70762.1
148500,0.877000,70863.7
149000,0.879500,70412.4
149500,0.880500,70371.5
150000,0.881000,70467.8
150500,0.882500,70283.9
151000,0.883500,70237.0
151500,0.883500,70469.6
152000,0.883500,70702.1
152500,0.883500,70934.7
153000,0.884500,70883.1
153500,0.886000,70686.6
154000,0.887000,70630.3
154500,0.888000,70571.9
155000,0.888500,70655.9
155500,0.888500,70883.8
156000,0.889000,70966.3
156500,0.889000,71193.8
157000,0.890500,70981.9
157500,0.891000,71060.9
158000,0.891500,71139.0
158500,0.892000,71216.0
159000,0.892500,71292.0
159500,0.893500,71217.7
160000,0.894500,71141.3
160500,0.895500,71062.7
161000,0.897000,70830.7
161500,0.897000,71050.7
162000,0.898000,70966.0
162500,0.898500,71032.2
163000,0.898500,71250.7
163500,0.900500,70852.9
164000,0.902000,70604.8
164500,0.902000,70820.1
165000,0.902000,71035.3
165500,0.902500,71094.0
166000,0.903000,71151.7
166500,0.903000,71366.0
167000,0.905000,70946.7
167500,0.905500,71000.0
168000,0.906000,71052.1
168500,0.906500,71103.2
169000,0.907000,71153.2
169500,0.907000,71363.7
170000,0.907000,71574.3
170500,0.907500,71622.2
171000,0.908000,71669.1
171500,0.909000,71550.9
172000,0.909500,71594.9
172500,0.910500,71472.5
173000,0.911000,71513.6
173500,0.912000,71386.9
174000,0.912000,71592.6
174500,0.912000,71798.3
175000,0.912500,71835.6
175500,0.913000,71871.8
176000,0.913500,71906.9
176500,0.914000,71940.7
177000,0.914000,72144.5
177500,0.914500,72176.8
178000,0.915000,72207.9
178500,0.915000,72410.7
179000,0.915000,72613.6
179500,0.916000,72468.5
180000,0.916500,72495.6
180500,0.917000,72521.6
181000,0.919000,72016.7
181500,0.919500,72038.2
182000,0.920000,72058.4
182500,0.921000,71898.3
183000,0.921000,72095.3
183500,0.922000,71931.3
184000,0.922500,71945.9
184500,0.923000,71959.3
185000,0.923000,72154.3
185500,0.924000,71982.3
186000,0.925000,71807.3
186500,0.925000,72000.3
187000,0.926000,71821.1
187500,0.926500,71826.1
188000,0.927500,71641.7
188500,0.928500,71454.1
189000,0.928500,71643.6
189500,0.928500,71833.1
190000,0.928500,72022.7
190500,0.929000,72020.6
191000,0.930000,71824.5
191500,0.931000,71625.0
192000,0.932500,71226.5
192500,0.932500,71411.9
193000,0.933500,71203.2
193500,0.933500,71387.6
194000,0.934000,71373.4
194500,0.934000,71557.3
195000,0.934500,71541.1
195500,0.935000,71523.5
196000,0.935500,71504.4
196500,0.935500,71686.8
197000,0.936500,71461.9
197500,0.936500,71643.2
198000,0.937500,71413.4
198500,0.937500,71593.7
199000,0.938500,71359.0
199500,0.940500,70700.1
200000,0.940500,70877.3
200500,0.940500,71054.5
201000,0.941000,71019.3
201500,0.941000,71195.9
202000,0.941500,71158.6
202500,0.941500,71334.8
203000,0.942000,71295.3
203500,0.942000,71470.9
204000,0.942500,71429.3
204500,0.943500,71167.2
205000,0.943500,71341.2
205500,0.943500,71515.2
206000,0.944000,71468.1
206500,0.944000,71641.6
207000,0.945000,71368.9
207500,0.945000,71541.3
208000,0.945000,71713.7
208500,0.945500,71660.5
209000,0.946500,71378.0
209500,0.946500,71548.7
210000,0.947000,71490.3
210500,0.947000,71660.5
211000,0.947500,71599.6
211500,0.948000,71537.0
212000,0.948000,71706.1
212500,0.948000,71875.2
213000,0.949500,71338.1
213500,0.950000,71268.1
214000,0.950000,71435.0
214500,0.950500,71362.4
215000,0.950500,71528.8
215500,0.950500,71695.1
216000,0.950500,71861.5
216500,0.950500,72027.8
217000,0.951000,71951.2
217500,0.951500,71872.5
218000,0.951500,72037.7
218500,0.951500,72203.0
219000,0.951500,72368.2
219500,0.951500,72533.4
220000,0.952000,72450.5
220500,0.952000,72615.2
221000,0.952500,72529.7
221500,0.952500,72693.8
222000,0.952500,72857.9
222500,0.952500,73022.0
223000,0.952500,73186.1
223500,0.952500,73350.2
224000,0.953000,73259.9
224500,0.953000,73423.4
225000,0.954000,73073.0
225500,0.954500,72976.3
226000,0.954500,73138.1
226500,0.954500,73300.0
227000,0.955000,73200.0
227500,0.955500,73097.9
228000,0.956000,72993.5
228500,0.956000,73153.6
229000,0.956500,73046.4
229500,0.956500,73205.9
230000,0.957500,72825.1
230500,0.959000,72162.4
231000,0.959000,72319.0
231500,0.959000,72475.5
232000,0.960000,72074.9
232500,0.960000,72230.2
233000,0.960000,72385.5
233500,0.960000,72540.9
234000,0.960500,72413.2
234500,0.960500,72567.9
235000,0.960500,72722.7
235500,0.961000,72591.2
236000,0.961500,72457.2
236500,0.962500,72028.7
237000,0.963000,71887.1
237500,0.963000,72038.7
238000,0.963000,72190.4
238500,0.963000,72342.1
239000,0.963000,72493.7
239500,0.963000,72645.4
240000,0.963000,72797.0
240500,0.963500,72648.9
241000,0.964500,72194.1
241500,0.965500,71729.9
242000,0.965500,71878.4
242500,0.966000,71716.0
243000,0.966000,71863.8
243500,0.966500,71697.6
244000,0.966500,71844.8
244500,0.968000,71033.9
245000,0.968500,70855.0
245500,0.968500,70999.6
246000,0.969000,70816.5
246500,0.969000,70960.4
247000,0.970000,70439.4
247500,0.970000,70582.0
248000,0.970000,70724.6
248500,0.970500,70529.2
249000,0.970500,70671.1
249500,0.970500,70813.0
250000,0.970500,70954.9
250500,0.971000,70753.5
251000,0.971500,70548.2
251500,0.971500,70688.7
252000,0.972500,70125.3
252500,0.974000,69184.6
253000,0.974000,69321.5
253500,0.974000,69458.5
254000,0.974500,69227.2
254500,0.975000,68991.1
255000,0.975000,69126.7
255500,0.975000,69262.2
256000,0.975000,69397.8
256500,0.975000,69533.3
257000,0.975500,69289.4
257500,0.975500,69424.2
258000,0.976000,69174.4
258500,0.977000,68526.5
259000,0.977000,68659.1
259500,0.977500,68393.1
260000,0.977500,68524.9
260500,0.977500,68656.7
261000,0.978000,68383.5
261500,0.978000,68514.5
262000,0.978000,68645.5
262500,0.978000,68776.5
263000,0.978000,68907.5
263500,0.978000,69038.5
264000,0.978000,69169.5
264500,0.978500,68885.5
265000,0.979000,68595.4
265500,0.979500,68298.8
266000,0.979500,68427.4
266500,0.979500,68556.0
267000,0.980000,68251.1
267500,0.980500,67939.3
268000,0.980500,68066.2
268500,0.981000,67746.3
269000,0.981000,67872.5
269500,0.981000,67998.6
270000,0.981000,68124.8
270500,0.981500,67794.7
271000,0.982000,67456.8
271500,0.982000,67581.3
272000,0.982000,67705.8
272500,0.982000,67830.2
273000,0.982500,67481.5
273500,0.982500,67605.1
274000,0.982500,67728.7
274500,0.983000,67369.5
275000,0.983500,67001.4
275500,0.983500,67123.2
276000,0.983500,67245.0
276500,0.983500,67366.8
277000,0.983500,67488.6
277500,0.983500,67610.5
278000,0.983500,67732.3
278500,0.983500,67854.1
279000,0.983500,67975.9
279500,0.983500,68097.7
280000,0.983500,68219.6
280500,0.983500,68341.4
281000,0.983500,68463.2
281500,0.983500,68585.0
282000,0.983500,68706.8
282500,0.983500,68828.7
283000,0.983500,68950.5
283500,0.983500,69072.3
284000,0.983500,69194.1
284500,0.983500,69315.9
285000,0.984000,68921.0
285500,0.984000,69042.0
286000,0.984000,69162.9
286500,0.984000,69283.8
287000,0.984000,69404.7
287500,0.984000,69525.6
288000,0.984000,69646.5
288500,0.984000,69767.4
289000,0.984000,69888.4
289500,0.984000,70009.3
290000,0.984000,70130.2
290500,0.984500,69715.8
291000,0.984500,69835.8
291500,0.984500,69955.8
292000,0.984500,70075.8
292500,0.984500,70195.8
293000,0.984500,70315.8
293500,0.984500,70435.8
294000,0.984500,70555.8
294500,0.984500,70675.8
295000,0.985000,70243.0
295500,0.985000,70362.1
296000,0.985000,70481.1
296500,0.985000,70600.2
297000,0.985000,70719.3
297500,0.985000,70838.3
298000,0.985000,70957.4
298500,0.985500,70507.3
299000,0.985500,70625.4
299500,0.985500,70743.5
300000,0.985500,70861.6
300500,0.985500,70979.7
301000,0.985500,71097.8
301500,0.985500,71215.9
302000,0.986500,70149.9
302500,0.986500,70266.1
303000,0.986500,70382.2
303500,0.986500,70498.3
304000,0.986500,70614.5
304500,0.986500,70730.6
305000,0.986500,70846.8
305500,0.986500,70962.9
306000,0.986500,71079.1
306500,0.986500,71195.2
307000,0.986500,71311.3
307500,0.986500,71427.5
308000,0.986500,71543.6
308500,0.986500,71659.8
309000,0.986500,71775.9
309500,0.986500,71892.1
310000,0.987000,71382.4
310500,0.987000,71497.6
311000,0.987000,71612.7
311500,0.987000,71727.8
312000,0.987000,71843.0
312500,0.987000,71958.1
313000,0.987500,71428.1
313500,0.987500,71542.2
314000,0.988000,70995.0
314500,0.988000,71108.0
315000,0.988000,71221.1
315500,0.988000,71334.1
316000,0.988000,71447.2
316500,0.988000,71560.2
317000,0.988500,70990.1
317500,0.988500,71102.1
318000,0.989000,70512.2
318500,0.989000,70623.0
319000,0.989000,70733.9
319500,0.989000,70844.8
320000,0.989000,70955.6
320500,0.989000,71066.5
321000,0.989000,71177.4
321500,0.989000,71288.2
322000,0.989000,71399.1
322500,0.989000,71510.0
323000,0.989000,71620.8
323500,0.989000,71731.7
324000,0.989500,71109.1
324500,0.989500,71218.8
325000,0.989500,71328.6
325500,0.989500,71438.3
326000,0.989500,71548.0
326500,0.989500,71657.8
327000,0.989500,71767.5
327500,0.989500,71877.2
328000,0.990000,71224.3
328500,0.990000,71332.9
329000,0.990000,71441.4
329500,0.990000,71550.0
330000,0.990000,71658.6
330500,0.990000,71767.2
331000,0.990000,71875.7
331500,0.990000,71984.3
332000,0.990000,72092.9
332500,0.990500,71406.1
333000,0.991000,70692.7
333500,0.991000,70798.8
334000,0.991000,70905.0
334500,0.991000,71011.1
335000,0.991000,71117.3
335500,0.991000,71223.4
336000,0.991500,70474.4
336500,0.991500,70579.3
337000,0.991500,70684.1
337500,0.991500,70789.0
338000,0.991500,70893.9
338500,0.991500,70998.8
339000,0.991500,71103.6
339500,0.991500,71208.5
340000,0.991500,71313.4
340500,0.991500,71418.2
341000,0.991500,71523.1
341500,0.991500,71628.0
342000,0.991500,71732.9
342500,0.991500,71837.7
343000,0.991500,71942.6
343500,0.991500,72047.5
344000,0.991500,72152.4
344500,0.991500,72257.2
345000,0.991500,72362.1
345500,0.991500,72467.0
346000,0.992000,71660.6
346500,0.992000,71764.2
347000,0.992500,70919.8
347500,0.992500,71022.0
348000,0.992500,71124.2
348500,0.993000,70236.0
349000,0.993000,70336.7
349500,0.993000,70437.5
350000,0.993000,70538.3
350500,0.993000,70639.0
351000,0.993000,70739.8
351500,0.993000,70840.6
352000,0.993000,70941.4
352500,0.993500,69996.7
353000,0.993500,70096.0
353500,0.993500,70195.3
354000,0.993500,70294.5
354500,0.993500,70393.8
355000,0.993500,70493.1
355500,0.993500,70592.4
356000,0.993500,70691.7
356500,0.993500,70791.0
357000,0.993500,70890.3
357500,0.993500,70989.5
358000,0.993500,71088.8
358500,0.993500,71188.1
359000,0.993500,71287.4
359500,0.994000,70269.8
360000,0.994000,70367.5
360500,0.994000,70465.3
361000,0.994000,70563.0
361500,0.994000,70660.7
362000,0.994500,69575.1
362500,0.994500,69671.2
363000,0.994500,69767.3
363500,0.994500,69863.4
364000,0.994500,69959.5
364500,0.994500,70055.6
365000,0.994500,70151.7
365500,0.994500,70247.8
366000,0.994500,70343.9
366500,0.994500,70440.0
367000,0.994500,70536.1
367500,0.994500,70632.2
368000,0.994500,70728.3
368500,0.994500,70824.4
369000,0.994500,70920.5
369500,0.994500,71016.6
370000,0.994500,71112.7
370500,0.994500,71208.8
371000,0.994500,71304.9
371500,0.994500,71401.0
372000,0.994500,71497.1
372500,0.994500,71593.2
373000,0.994500,71689.3
373500,0.994500,71785.4
374000,0.994500,71881.5
374500,0.994500,71977.6
375000,0.994500,72073.7
375500,0.994500,72169.8
376000,0.994500,72265.9
376500,0.994500,72362.0
377000,0.994500,72458.1
377500,0.994500,72554.2
378000,0.994500,72650.3
378500,0.994500,72746.4
379000,0.994500,72842.5
379500,0.994500,72938.6
380000,0.994500,73034.7
380500,0.994500,73130.8
381000,0.995000,71909.6
381500,0.995000,72004.0
382000,0.995000,72098.4
382500,0.995000,72192.7
383000,0.995000,72287.1
383500,0.995000,72381.5
384000,0.995000,72475.8
384500,0.995000,72570.2
385000,0.995000,72664.6
385500,0.995000,72758.9
386000,0.995000,72853.3
386500,0.995000,72947.7
387000,0.995000,73042.1
387500,0.995000,73136.4
388000,0.995000,73230.8
388500,0.995000,73325.2
389000,0.995000,73419.5
389500,0.995000,73513.9
390000,0.995000,73608.3
390500,0.995000,73702.6
391000,0.995000,73797.0
391500,0.995500,72450.7
392000,0.995500,72543.2
392500,0.995500,72635.7
393000,0.995500,72728.2
393500,0.995500,72820.8
394000,0.995500,72913.3
394500,0.995500,73005.8
395000,0.995500,73098.4
395500,0.995500,73190.9
396000,0.995500,73283.4
396500,0.995500,73376.0
397000,0.995500,73468.5
397500,0.995500,73561.0
398000,0.995500,73653.5
398500,0.995500,73746.1
399000,0.995500,73838.6
399500,0.995500,73931.1
400000,0.995500,74023.7
400500,0.995500,74116.2
401000,0.995500,74208.7
401500,0.995500,74301.2
402000,0.995500,74393.8
402500,0.996000,72897.4
403000,0.996000,72987.9
403500,0.996000,73078.5
404000,0.996500,71441.3
404500,0.996500,71529.7
405000,0.996500,71618.1
405500,0.996500,71706.6
406000,0.996500,71795.0
406500,0.996500,71883.4
407000,0.996500,71971.8
407500,0.996500,72060.2
408000,0.996500,72148.6
408500,0.996500,72237.1
409000,0.996500,72325.5
409500,0.996500,72413.9
410000,0.996500,72502.3
410500,0.996500,72590.7
411000,0.997000,70750.5
411500,0.997000,70836.6
412000,0.997000,70922.7
412500,0.997000,71008.8
413000,0.997000,71094.8
413500,0.997000,71180.9
414000,0.997000,71267.0
414500,0.997000,71353.0
415000,0.997000,71439.1
415500,0.997000,71525.2
416000,0.997000,71611.3
416500,0.997000,71697.3
417000,0.997000,71783.4
417500,0.997000,71869.5
418000,0.997000,71955.5
418500,0.997000,72041.6
419000,0.997500,69932.8
419500,0.997500,70016.3
420000,0.997500,70099.7
420500,0.997500,70183.2
421000,0.997500,70266.6
421500,0.997500,70350.1
422000,0.997500,70433.5
422500,0.997500,70517.0
423000,0.997500,70600.4
423500,0.997500,70683.9
424000,0.997500,70767.3
424500,0.997500,70850.8
425000,0.997500,70934.2
425500,0.997500,71017.7
426000,0.997500,71101.1
426500,0.997500,71184.6
427000,0.997500,71268.1
427500,0.997500,71351.5
428000,0.997500,71435.0
428500,0.997500,71518.4
429000,0.997500,71601.9
429500,0.997500,71685.3
430000,0.997500,71768.8
430500,0.998000,69272.3
431000,0.998000,69352.7
431500,0.998000,69433.2
432000,0.998000,69513.6
432500,0.998000,69594.1
433000,0.998000,69674.5
433500,0.998000,69755.0
434000,0.998000,69835.5
434500,0.998000,69915.9
435000,0.998000,69996.4
435500,0.998000,70076.8
436000,0.998000,70157.3
436500,0.998000,70237.7
437000,0.998000,70318.2
437500,0.998000,70398.6
438000,0.998000,70479.1
438500,0.998000,70559.6
439000,0.998500,67514.7
439500,0.998500,67591.6
440000,0.998500,67668.5
440500,0.998500,67745.4
441000,0.998500,67822.3
441500,0.998500,67899.2
442000,0.998500,67976.0
442500,0.998500,68052.9
443000,0.998500,68129.8
443500,0.998500,68206.7
444000,0.998500,68283.6
444500,0.998500,68360.5
445000,0.998500,68437.4
445500,0.998500,68514.3
446000,0.998500,68591.2
446500,0.998500,68668.1
447000,0.998500,68745.0
447500,0.998500,68821.9
448000,0.998500,68898.8
448500,0.998500,68975.7
449000,0.998500,69052.6
449500,0.998500,69129.5
450000,0.998500,69206.4
450500,0.998500,69283.3
451000,0.998500,69360.2
451500,0.998500,69437.1
452000,0.998500,69514.0
452500,0.998500,69590.9
453000,0.998500,69667.8
453500,0.998500,69744.7
454000,0.998500,69821.6
454500,0.998500,69898.4
455000,0.998500,69975.3
455500,0.998500,70052.2
456000,0.998500,70129.1
456500,0.998500,70206.0
457000,0.998500,70282.9
457500,0.998500,70359.8
458000,0.998500,70436.7
458500,0.998500,70513.6
459000,0.998500,70590.5
459500,0.998500,70667.4
460000,0.998500,70744.3
460500,0.998500,70821.2
461000,0.998500,70898.1
461500,0.998500,70975.0
462000,0.998500,71051.9
462500,0.998500,71128.8
463000,0.998500,71205.7
463500,0.998500,71282.6
464000,0.998500,71359.5
464500,0.998500,71436.4
465000,0.998500,71513.3
465500,0.998500,71590.2
466000,0.998500,71667.1
466500,0.998500,71744.0
467000,0.998500,71820.8
467500,0.998500,71897.7
468000,0.998500,71974.6
468500,0.998500,72051.5
469000,0.998500,72128.4
469500,0.998500,72205.3
470000,0.998500,72282.2
470500,0.998500,72359.1
471000,0.998500,72436.0
471500,0.998500,72512.9
472000,0.998500,72589.8
472500,0.998500,72666.7
473000,0.998500,72743.6
473500,0.998500,72820.5
474000,0.998500,72897.4
474500,0.998500,72974.3
475000,0.998500,73051.2
475500,0.998500,73128.1
476000,0.998500,73205.0
476500,0.998500,73281.9
477000,0.998500,73358.8
477500,0.998500,73435.7
478000,0.999000,69197.6
478500,0.999000,69270.0
479000,0.999000,69342.4
479500,0.999000,69414.7
480000,0.999000,69487.1
480500,0.999000,69559.5
481000,0.999000,69631.9
481500,0.999000,69704.3
482000,0.999000,69776.6
482500,0.999000,69849.0
483000,0.999000,69921.4
483500,0.999000,69993.8
484000,0.999000,70066.2
484500,0.999000,70138.6
485000,0.999000,70210.9
485500,0.999000,70283.3
486000,0.999000,70355.7
486500,0.999000,70428.1
487000,0.999000,70500.5
487500,0.999500,64137.1
488000,0.999500,64202.9
488500,0.999500,64268.7
489000,0.999500,64334.5
489500,0.999500,64400.2
490000,0.999500,64466.0
490500,0.999500,64531.8
491000,0.999500,64597.6
491500,0.999500,64663.4
492000,0.999500,64729.2
492500,0.999500,64794.9
493000,0.999500,64860.7
493500,0.999500,64926.5
494000,0.999500,64992.3
494500,0.999500,65058.1
495000,0.999500,65123.8
495500,0.999500,65189.6
496000,0.999500,65255.4
496500,0.999500,65321.2
497000,0.999500,65387.0
497500,0.999500,65452.8
498000,0.999500,65518.5
498500,0.999500,65584.3
499000,0.999500,65650.1
499500,0.999500,65715.9
500000,1.000000,-1.0
