step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.001500
208,0.001500
212,0.001500
216,0.001500
220,0.001500
224,0.001500
228,0.001500
232,0.001500
236,0.001500
240,0.001500
244,0.002000
248,0.002000
252,0.002000
256,0.002500
260,0.002500
264,0.003000
268,0.004000
272,0.004500
276,0.006000
280,0.007500
284,0.009000
288,0.009000
292,0.010000
296,0.010000
300,0.011000
304,0.012500
308,0.015500
312,0.016500
316,0.017000
320,0.017000
324,0.018000
328,0.019000
332,0.020500
336,0.021500
340,0.022500
344,0.023000
348,0.023000
352,0.023500
356,0.024000
360,0.024500
364,0.025500
368,0.026500
372,0.029500
376,0.031000
380,0.033000
384,0.033500
388,0.034000
392,0.035000
396,0.035500
400,0.036000
404,0.038000
408,0.040000
412,0.041000
416,0.041000
420,0.041000
424,0.041000
428,0.043000
432,0.043000
436,0.044500
440,0.045500
444,0.046500
448,0.047500
452,0.049000
456,0.049000
460,0.051500
464,0.052000
468,0.052500
472,0.052500
476,0.053500
480,0.055500
484,0.056000
488,0.057500
492,0.058000
496,0.058500
500,0.059000
504,0.059500
508,0.060500
512,0.062500
516,0.062500
520,0.065500
524,0.066500
528,0.066500
532,0.067000
536,0.067000
540,0.067000
544,0.068500
548,0.069000
552,0.069500
556,0.070000
560,0.070000
564,0.071000
568,0.073000
572,0.074500
576,0.075000
580,0.076000
584,0.076000
588,0.077500
592,0.078000
596,0.078000
600,0.079500
604,0.080500
608,0.081000
612,0.083500
616,0.083500
620,0.084000
624,0.084500
628,0.084500
632,0.085500
636,0.086500
640,0.088000
644,0.089500
648,0.090500
652,0.092500
656,0.093000
660,0.095000
664,0.095500
668,0.096000
672,0.096000
676,0.097000
680,0.097000
684,0.097000
688,0.097500
692,0.098000
696,0.098000
700,0.098500
704,0.100000
708,0.100000
712,0.100500
716,0.101000
720,0.101000
724,0.101500
728,0.102500
732,0.103000
736,0.103500
740,0.104500
744,0.106000
748,0.106500
752,0.109000
756,0.109500
760,0.110000
764,0.111500
768,0.111500
772,0.112000
776,0.112500
780,0.113500
784,0.115000
788,0.115000
792,0.117000
796,0.118000
800,0.118000
804,0.119000
808,0.119500
812,0.119500
816,0.120500
820,0.121500
824,0.122000
828,0.122000
832,0.122000
836,0.123000
840,0.123500
844,0.125000
848,0.126000
852,0.127000
856,0.128000
860,0.130000
864,0.130000
868,0.131500
872,0.132000
876,0.132000
880,0.133500
884,0.134500
888,0.136000
892,0.137000
896,0.138500
900,0.139500
904,0.140500
908,0.141500
912,0.142000
916,0.143000
920,0.144000
924,0.146000
928,0.147000
932,0.148000
936,0.149000
940,0.150500
944,0.151000
948,0.152000
952,0.152000
956,0.152500
960,0.152500
964,0.153000
968,0.153500
972,0.154500
976,0.155500
980,0.156000
984,0.158000
988,0.158500
