step,P_esc,tau_t
22500,0.499500,32507.5
22750,0.500500,32774.0
23000,0.503000,32896.4
23250,0.506500,32921.2
23500,0.511000,32849.1
23750,0.514000,32915.4
24000,0.515000,33167.2
24250,0.517000,33322.4
24500,0.519000,33475.1
24750,0.521500,33577.6
25000,0.523000,33772.9
25250,0.528000,33631.9
25500,0.531000,33678.8
25750,0.536000,33534.3
26000,0.538500,33623.3
26250,0.540000,33804.3
26500,0.542000,33935.8
26750,0.543000,34160.3
27000,0.548000,34001.9
27250,0.550500,34078.7
27500,0.552500,34200.6
27750,0.554500,34320.4
28000,0.558500,34247.5
28250,0.560000,34410.1
28500,0.561000,34618.6
28750,0.564000,34633.8
29000,0.568000,34551.4
29250,0.571000,34562.3
29500,0.574000,34571.0
29750,0.576000,34672.8
30000,0.578000,34772.5
30250,0.581500,34727.1
30500,0.583000,34870.3
30750,0.584500,35011.9
31000,0.587000,35055.7
31250,0.588500,35193.6
31500,0.589500,35378.2
31750,0.591500,35464.4
32000,0.593500,35548.8
32250,0.596000,35582.7
32500,0.598500,35614.6
32750,0.600500,35693.2
33000,0.606000,35430.4
33250,0.607500,35553.2
33500,0.610000,35577.4
33750,0.612500,35599.8
34000,0.616500,35475.2
34250,0.619500,35445.6
34500,0.621500,35510.7
34750,0.625000,35429.2
35000,0.627000,35490.6
35250,0.629500,35502.0
35500,0.631000,35608.3
35750,0.635000,35471.3
36000,0.636500,35574.0
36250,0.639000,35578.4
36500,0.641500,35581.1
36750,0.643500,35630.5
37000,0.645000,35726.8
37250,0.650500,35433.9
37500,0.652000,35526.4
37750,0.655000,35472.3
38000,0.655500,35658.6
38250,0.658500,35601.0
38500,0.661500,35541.8
38750,0.662500,35675.2
39000,0.663500,35807.5
39250,0.667500,35645.7
39500,0.671000,35531.2
39750,0.673000,35561.1
40000,0.674000,35687.0
40250,0.678000,35518.8
40500,0.680500,35495.2
40750,0.681000,35665.4
41000,0.682500,35736.8
41250,0.684000,35806.9
41500,0.685500,35875.7
41750,0.689000,35746.0
42000,0.690500,35811.8
42250,0.693500,35728.3
42500,0.696500,35643.2
42750,0.696500,35852.9
43000,0.698000,35913.3
43250,0.699000,36022.3
43500,0.700000,36130.4
43750,0.701500,36187.4
44000,0.702500,36293.4
44250,0.703500,36398.5
44500,0.705000,36452.1
44750,0.705500,36606.0
45000,0.707500,36606.5
45250,0.708500,36707.6
45500,0.710500,36705.4
45750,0.711500,36804.3
46000,0.713000,36850.9
46250,0.714500,36896.3
46500,0.717000,36837.3
46750,0.718500,36880.1
47000,0.718500,37077.3
47250,0.720500,37066.0
47500,0.723000,37001.3
47750,0.724500,37039.4
48000,0.726500,37024.1
48250,0.729000,36955.2
48500,0.730500,36989.4
48750,0.731500,37074.9
49000,0.732000,37212.3
49250,0.732500,37349.2
49500,0.735000,37273.4
49750,0.736500,37302.2
50000,0.739000,37223.6
50250,0.741000,37196.7
50500,0.741000,37381.7
50750,0.741000,37566.8
51000,0.741500,37697.9
51250,0.743000,37720.5
51500,0.744000,37796.0
51750,0.745000,37870.7
52000,0.746000,37944.5
52250,0.748000,37908.3
52500,0.748500,38034.9
52750,0.749500,38106.0
53000,0.752000,38011.2
53250,0.752000,38190.5
53500,0.754500,38093.0
53750,0.755000,38215.5
54000,0.756500,38226.3
54250,0.757500,38291.8
54500,0.758500,38356.4
54750,0.760000,38364.1
55000,0.761500,38370.7
55250,0.763500,38320.0
55500,0.765500,38268.0
55750,0.767500,38214.6
56000,0.767500,38386.0
56250,0.771500,38104.1
56500,0.771500,38273.5
56750,0.772000,38385.8
57000,0.772000,38554.9
57250,0.774500,38437.4
57500,0.777500,38261.2
57750,0.779500,38198.0
58000,0.780000,38305.9
58250,0.782500,38182.8
58500,0.783000,38288.9
58750,0.784000,38336.6
59000,0.787500,38093.7
59250,0.789500,38022.9
59500,0.790000,38125.2
59750,0.792500,37993.8
60000,0.793000,38094.4
60250,0.794500,38077.3
60500,0.796000,38059.0
60750,0.797000,38098.5
61000,0.798000,38137.2
61250,0.799500,38115.9
61500,0.800000,38212.1
61750,0.801000,38248.3
62000,0.802000,38283.7
62250,0.803000,38318.3
62500,0.803000,38472.2
62750,0.803000,38626.0
63000,0.804500,38598.3
63250,0.804500,38751.5
63500,0.806000,38721.9
63750,0.807000,38752.3
64000,0.809000,38659.4
64250,0.809000,38810.5
64500,0.810000,38838.3
64750,0.811000,38865.4
65000,0.811000,39015.4
65250,0.811500,39103.3
65500,0.812500,39128.4
65750,0.814000,39090.2
66000,0.815000,39113.4
66250,0.815500,39198.7
66500,0.817000,39157.5
66750,0.818000,39178.3
67000,0.818500,39261.7
67250,0.819500,39281.0
67500,0.820000,39363.2
67750,0.821000,39381.1
68000,0.822000,39398.1
68250,0.823000,39414.3
68500,0.823500,39494.1
68750,0.823500,39638.3
69000,0.824000,39717.5
69250,0.824000,39861.4
69500,0.825500,39809.1
69750,0.825500,39952.3
70000,0.825500,40095.5
70250,0.826000,40172.7
70500,0.826000,40315.7
70750,0.826500,40392.2
71000,0.828000,40334.9
71250,0.828500,40410.1
71500,0.828500,40551.9
71750,0.829500,40559.2
72000,0.830500,40565.6
72250,0.830500,40706.5
72500,0.831500,40711.6
72750,0.831500,40852.0
73000,0.831500,40992.4
73250,0.832000,41064.2
73500,0.833500,40998.2
73750,0.835500,40862.2
74000,0.836000,40931.7
74250,0.836000,41070.0
74500,0.837000,41069.3
74750,0.837500,41137.5
75000,0.838000,41205.2
75250,0.838500,41272.4
75500,0.840500,41128.5
75750,0.841000,41194.2
76000,0.842500,41118.2
76250,0.842500,41253.5
76500,0.843000,41317.6
76750,0.843500,41381.4
77000,0.843500,41516.2
77250,0.845000,41435.8
77500,0.847000,41282.3
77750,0.848500,41199.3
78000,0.849000,41259.5
78250,0.850000,41246.7
78500,0.850000,41378.5
78750,0.850500,41437.4
79000,0.850500,41568.9
79250,0.851000,41627.1
79500,0.851000,41758.4
79750,0.851000,41889.7
80000,0.851500,41947.0
80250,0.852500,41929.5
80500,0.853500,41911.2
80750,0.854500,41891.9
81000,0.855000,41946.7
81250,0.857500,41700.6
81500,0.858000,41753.6
81750,0.858500,41806.1
82000,0.859000,41858.2
82250,0.860000,41833.8
82500,0.860500,41884.7
82750,0.861500,41858.8
83000,0.862500,41831.9
83250,0.863000,41881.0
83500,0.864000,41852.5
83750,0.865000,41823.1
84000,0.865000,41948.0
84250,0.866000,41917.2
84500,0.866500,41963.5
84750,0.867500,41931.1
85000,0.867500,42054.8
85250,0.869000,41942.2
85500,0.870000,41907.2
85750,0.870000,42029.8
86000,0.871500,41913.9
86250,0.872000,41956.0
86500,0.873500,41837.7
86750,0.874000,41878.4
87000,0.876000,41677.2
87250,0.876500,41716.2
87500,0.876500,41835.7
87750,0.877000,41874.0
88000,0.877000,41993.3
88250,0.877000,42112.6
88500,0.877000,42231.9
88750,0.877500,42269.1
89000,0.879500,42058.4
89250,0.879500,42176.5
89500,0.881000,42045.8
89750,0.881500,42080.0
90000,0.882000,42113.7
90250,0.882000,42230.7
90500,0.883000,42179.7
90750,0.883000,42296.2
91000,0.883000,42412.7
91250,0.883000,42529.3
91500,0.883000,42645.8
91750,0.884000,42591.9
92000,0.884500,42622.5
92250,0.884500,42738.3
92500,0.884500,42854.1
92750,0.885500,42797.5
93000,0.885500,42912.9
93250,0.885500,43028.3
93500,0.886500,42969.7
93750,0.887000,42997.3
94000,0.887000,43112.0
94250,0.887000,43226.7
94500,0.887500,43253.3
94750,0.888000,43279.5
95000,0.888500,43305.2
95250,0.889000,43330.4
95500,0.890000,43266.0
95750,0.891000,43200.5
96000,0.891000,43313.3
96250,0.891000,43426.1
96500,0.891000,43538.9
96750,0.891500,43561.4
97000,0.892000,43583.3
97250,0.893000,43513.7
97500,0.894000,43443.1
97750,0.895000,43371.3
98000,0.895500,43390.3
98250,0.895500,43501.0
98500,0.896000,43519.3
98750,0.896500,43537.0
99000,0.897000,43554.3
99250,0.897500,43571.0
99500,0.899000,43399.8
99750,0.899500,43414.9
100000,0.900500,43335.1
100250,0.900500,43443.4
100500,0.900500,43551.8
100750,0.901500,43469.8
101000,0.903000,43291.1
101250,0.903000,43398.2
101500,0.903000,43505.4
101750,0.903000,43612.5
102000,0.903500,43623.1
102250,0.904500,43536.0
102500,0.905000,43545.2
102750,0.905000,43651.4
103000,0.905500,43659.7
103250,0.905500,43765.7
103500,0.906500,43674.7
103750,0.906500,43780.2
104000,0.907500,43687.4
104250,0.907500,43792.5
104500,0.907500,43897.5
104750,0.908000,43902.5
105000,0.909000,43806.7
105250,0.909000,43911.0
105500,0.909000,44015.3
105750,0.909000,44119.6
106000,0.909000,44223.9
106250,0.909500,44226.5
106500,0.909500,44330.6
106750,0.909500,44434.6
107000,0.910500,44333.6
107250,0.911000,44334.3
107500,0.911500,44334.4
107750,0.912500,44230.2
108000,0.913500,44124.7
108250,0.914000,44122.3
108500,0.914000,44224.2
108750,0.915000,44115.8
109000,0.915500,44111.6
109250,0.915500,44212.8
109500,0.915500,44314.0
109750,0.916000,44308.7
110000,0.916500,44302.9
110250,0.917500,44189.1
110500,0.918000,44181.7
110750,0.918000,44281.6
111000,0.918500,44273.3
111250,0.918500,44373.1
111500,0.918500,44472.8
111750,0.919500,44354.1
112000,0.919500,44453.3
112250,0.920000,44442.6
112500,0.920000,44541.6
112750,0.920500,44530.0
113000,0.921000,44517.9
113250,0.921000,44616.3
113500,0.921500,44603.3
113750,0.921500,44701.5
114000,0.922000,44687.5
114250,0.922500,44672.9
114500,0.922500,44770.7
114750,0.923500,44641.7
115000,0.924000,44625.2
115250,0.924000,44722.2
115500,0.924000,44819.2
115750,0.924500,44801.4
116000,0.925000,44783.0
116250,0.925500,44763.9
116500,0.927000,44511.6
116750,0.928000,44373.3
117000,0.928500,44350.8
117250,0.928500,44445.6
117500,0.929000,44422.2
117750,0.929000,44516.7
118000,0.929500,44492.3
118250,0.929500,44586.6
118500,0.930000,44561.3
118750,0.930000,44655.3
119000,0.930000,44749.3
119250,0.930000,44843.3
119500,0.930000,44937.3
119750,0.930000,45031.3
120000,0.930000,45125.3
120250,0.930500,45097.8
120500,0.930500,45191.5
120750,0.931000,45163.0
121000,0.931000,45256.5
121250,0.931000,45350.0
121500,0.931500,45320.2
121750,0.931500,45413.5
122000,0.932500,45258.5
122250,0.932500,45351.2
122500,0.932500,45444.0
122750,0.933000,45411.5
123000,0.933500,45378.2
123250,0.934000,45344.2
123500,0.934000,45436.1
123750,0.934500,45401.1
124000,0.934500,45492.8
124250,0.935000,45456.7
124500,0.936000,45291.3
124750,0.936500,45253.1
125000,0.936500,45343.8
125250,0.937000,45304.6
125500,0.937000,45395.0
125750,0.937000,45485.4
126000,0.937500,45444.9
126250,0.937500,45535.1
126500,0.939000,45228.9
126750,0.939000,45318.3
127000,0.939000,45407.7
127250,0.939000,45497.1
127500,0.939000,45586.5
127750,0.939000,45675.9
128000,0.940000,45496.4
128250,0.942000,45042.5
128500,0.943000,44856.3
128750,0.943500,44805.8
129000,0.943500,44892.8
129250,0.943500,44979.8
129500,0.944000,44927.8
129750,0.944000,45014.5
130000,0.944000,45101.2
130250,0.944000,45188.0
130500,0.944500,45134.3
130750,0.944500,45220.7
131000,0.944500,45307.2
131250,0.944500,45393.7
131500,0.944500,45480.1
131750,0.944500,45566.6
132000,0.945000,45510.6
132250,0.945500,45453.7
132500,0.946000,45395.8
132750,0.946000,45481.5
133000,0.946000,45567.1
133250,0.946000,45652.8
133500,0.946500,45593.1
133750,0.947500,45386.0
134000,0.947500,45470.9
134250,0.947500,45555.7
134500,0.948500,45344.6
134750,0.949000,45280.0
135000,0.949500,45214.3
135250,0.949500,45298.0
135500,0.950500,45079.8
135750,0.951000,45010.9
136000,0.951500,44941.0
136250,0.952500,44715.7
136500,0.952500,44797.8
136750,0.952500,44879.8
137000,0.953000,44806.3
137250,0.953000,44888.0
137500,0.953000,44969.8
137750,0.953000,45051.6
138000,0.953500,44976.0
138250,0.953500,45057.5
138500,0.954000,44980.5
138750,0.954500,44902.3
139000,0.954500,44983.2
139250,0.954500,45064.1
139500,0.954500,45145.0
139750,0.954500,45225.9
140000,0.954500,45306.8
140250,0.954500,45387.7
140500,0.954500,45468.6
140750,0.954500,45549.5
141000,0.954500,45630.4
141250,0.954500,45711.3
141500,0.955000,45629.1
141750,0.955000,45709.7
142000,0.955000,45790.3
142250,0.955500,45706.2
142500,0.956000,45620.9
142750,0.956000,45701.0
143000,0.957000,45446.5
143250,0.957000,45526.0
143500,0.957000,45605.4
143750,0.957000,45684.9
144000,0.957500,45594.9
144250,0.958000,45503.5
144500,0.958000,45582.4
144750,0.958000,45661.2
145000,0.958000,45740.1
145250,0.958000,45819.0
145500,0.958000,45897.8
145750,0.958000,45976.7
146000,0.958000,46055.5
146250,0.958000,46134.4
146500,0.958500,46039.3
146750,0.958500,46117.9
147000,0.958500,46196.5
147250,0.958500,46275.0
147500,0.958500,46353.6
147750,0.958500,46432.2
148000,0.958500,46510.7
148250,0.958500,46589.3
148500,0.958500,46667.9
148750,0.959000,46569.0
149000,0.959500,46468.8
149250,0.959500,46546.8
149500,0.959500,46624.7
149750,0.959500,46702.7
150000,0.960000,46600.1
150250,0.960500,46496.1
150500,0.960500,46573.5
150750,0.960500,46650.8
151000,0.960500,46728.2
151250,0.960500,46805.5
151500,0.960500,46882.9
151750,0.962000,46404.3
152000,0.963000,46104.8
152250,0.963000,46180.6
152500,0.963000,46256.5
152750,0.963000,46332.3
153000,0.963000,46408.1
153250,0.963000,46483.9
153500,0.963000,46559.8
153750,0.963500,46443.9
154000,0.964000,46326.4
154250,0.964000,46401.6
154500,0.964000,46476.8
154750,0.964000,46552.0
155000,0.964000,46627.3
155250,0.964000,46702.5
155500,0.964000,46777.7
155750,0.964000,46852.9
156000,0.964000,46928.1
156250,0.964000,47003.3
156500,0.964000,47078.5
156750,0.964000,47153.7
157000,0.964500,47031.0
157250,0.964500,47105.9
157500,0.965000,46981.2
157750,0.965000,47055.7
158000,0.965500,46928.9
158250,0.966000,46800.2
158500,0.966000,46874.1
158750,0.966000,46948.1
159000,0.966000,47022.0
159250,0.966500,46890.5
159500,0.966500,46964.1
159750,0.966500,47037.7
160000,0.966500,47111.3
160250,0.966500,47185.0
160500,0.966500,47258.6
160750,0.967500,46913.6
161000,0.968000,46774.9
161250,0.968000,46847.5
161500,0.968000,46920.1
161750,0.968000,46992.8
162000,0.968000,47065.4
162250,0.968000,47138.0
162500,0.968000,47210.7
162750,0.968000,47283.3
163000,0.968000,47355.9
163250,0.968000,47428.6
163500,0.968000,47501.2
163750,0.968000,47573.8
164000,0.968000,47646.4
164250,0.968000,47719.1
164500,0.968000,47791.7
164750,0.968500,47646.3
165000,0.968500,47718.6
165250,0.968500,47790.9
165500,0.968500,47863.2
165750,0.968500,47935.6
166000,0.968500,48007.9
166250,0.969000,47858.7
166500,0.969000,47930.7
166750,0.969000,48002.6
167000,0.969000,48074.6
167250,0.969000,48146.6
167500,0.969000,48218.5
167750,0.969000,48290.5
168000,0.969000,48362.5
168250,0.969000,48434.4
168500,0.969500,48280.4
168750,0.969500,48352.0
169000,0.969500,48423.7
169250,0.969500,48495.3
169500,0.969500,48566.9
169750,0.969500,48638.6
170000,0.969500,48710.2
170250,0.969500,48781.8
170500,0.969500,48853.5
170750,0.969500,48925.1
171000,0.969500,48996.7
171250,0.969500,49068.4
171500,0.969500,49140.0
171750,0.969500,49211.6
172000,0.969500,49283.3
172250,0.969500,49354.9
172500,0.969500,49426.5
172750,0.969500,49498.2
173000,0.970000,49336.1
173250,0.970500,49171.7
173500,0.970500,49242.7
173750,0.970500,49313.7
174000,0.971500,48905.9
174250,0.972000,48733.8
174500,0.972000,48803.7
174750,0.972000,48873.6
175000,0.972000,48943.5
175250,0.972000,49013.4
175500,0.972500,48837.2
175750,0.972500,48906.8
176000,0.972500,48976.4
176250,0.973000,48796.8
176500,0.973000,48866.0
176750,0.973000,48935.2
177000,0.973000,49004.4
177250,0.973000,49073.6
177500,0.973500,48889.8
177750,0.974000,48703.2
178000,0.974000,48771.7
178250,0.974000,48840.2
178500,0.974000,48908.7
178750,0.974000,48977.2
179000,0.974000,49045.7
179250,0.974000,49114.2
179500,0.974000,49182.7
179750,0.974500,48990.5
180000,0.974500,49058.7
180250,0.974500,49126.8
180500,0.974500,49194.9
180750,0.974500,49263.1
181000,0.974500,49331.2
181250,0.974500,49399.3
181500,0.974500,49467.5
181750,0.975000,49269.7
182000,0.975500,49068.7
182250,0.976000,48864.5
182500,0.977000,48379.5
182750,0.977000,48445.7
183000,0.977000,48512.0
183250,0.977000,48578.3
183500,0.977000,48644.6
183750,0.977000,48710.8
184000,0.977000,48777.1
184250,0.977000,48843.4
184500,0.977000,48909.7
184750,0.977000,48975.9
185000,0.977000,49042.2
185250,0.977000,49108.5
185500,0.977000,49174.8
185750,0.977000,49241.0
186000,0.977000,49307.3
186250,0.977000,49373.6
186500,0.977000,49439.8
186750,0.977500,49219.3
187000,0.977500,49285.2
187250,0.977500,49351.1
187500,0.977500,49417.0
187750,0.977500,49482.9
188000,0.978000,49257.0
188250,0.978000,49322.5
188500,0.978500,49092.3
188750,0.979000,48858.0
189000,0.979000,48922.8
189250,0.979000,48987.5
189500,0.979000,49052.2
189750,0.979000,49116.9
190000,0.979000,49181.6
190250,0.979000,49246.3
190500,0.979000,49311.0
190750,0.979000,49375.7
191000,0.979000,49440.5
191250,0.979000,49505.2
191500,0.979500,49262.6
191750,0.979500,49326.9
192000,0.979500,49391.2
192250,0.979500,49455.5
192500,0.979500,49519.8
192750,0.979500,49584.2
193000,0.979500,49648.5
193250,0.979500,49712.8
193500,0.979500,49777.1
193750,0.979500,49841.4
194000,0.979500,49905.7
194250,0.979500,49970.0
194500,0.979500,50034.3
194750,0.979500,50098.6
195000,0.979500,50163.0
195250,0.979500,50227.3
195500,0.979500,50291.6
195750,0.979500,50355.9
196000,0.979500,50420.2
196250,0.979500,50484.5
196500,0.979500,50548.8
196750,0.979500,50613.1
197000,0.979500,50677.5
197250,0.979500,50741.8
197500,0.979500,50806.1
197750,0.979500,50870.4
198000,0.980000,50613.2
198250,0.980000,50677.1
198500,0.980000,50741.0
198750,0.980000,50804.9
199000,0.980500,50541.7
199250,0.980500,50605.2
199500,0.980500,50668.7
199750,0.981000,50399.7
200000,0.981000,50462.8
200250,0.981000,50525.9
200500,0.981000,50588.9
200750,0.981000,50652.0
201000,0.981000,50715.1
201250,0.981000,50778.2
201500,0.981500,50501.4
201750,0.981500,50564.1
202000,0.981500,50626.8
202250,0.981500,50689.4
202500,0.982000,50405.9
202750,0.982000,50468.2
203000,0.982000,50530.4
203250,0.982000,50592.6
203500,0.982000,50654.9
203750,0.982000,50717.1
204000,0.982500,50425.7
204250,0.983000,50128.3
204500,0.983000,50189.7
204750,0.983000,50251.0
205000,0.983000,50312.4
205250,0.983000,50373.8
205500,0.983000,50435.1
205750,0.983000,50496.5
206000,0.983000,50557.8
206250,0.983000,50619.2
206500,0.983000,50680.5
206750,0.983500,50372.8
207000,0.983500,50433.7
207250,0.983500,50494.7
207500,0.983500,50555.6
207750,0.983500,50616.5
208000,0.983500,50677.4
208250,0.983500,50738.3
208500,0.983500,50799.2
208750,0.983500,50860.1
209000,0.983500,50921.0
209250,0.983500,50981.9
209500,0.984000,50663.0
209750,0.984500,50337.0
210000,0.985000,50003.5
210250,0.985000,50063.0
210500,0.985000,50122.6
210750,0.985000,50182.1
211000,0.985000,50241.6
211250,0.985000,50301.2
211500,0.985000,50360.7
211750,0.985000,50420.2
212000,0.985000,50479.7
212250,0.985500,50134.6
212500,0.985500,50193.6
212750,0.985500,50252.7
213000,0.985500,50311.7
213250,0.985500,50370.8
213500,0.985500,50429.8
213750,0.985500,50488.9
214000,0.985500,50547.9
214250,0.985500,50607.0
214500,0.985500,50666.0
214750,0.985500,50725.1
215000,0.985500,50784.1
215250,0.985500,50843.2
215500,0.985500,50902.2
215750,0.985500,50961.3
216000,0.985500,51020.3
216250,0.985500,51079.4
216500,0.985500,51138.4
216750,0.985500,51197.5
217000,0.985500,51256.5
217250,0.985500,51315.6
217500,0.985500,51374.6
217750,0.985500,51433.7
218000,0.985500,51492.7
218250,0.985500,51551.8
218500,0.985500,51610.8
218750,0.986000,51245.1
219000,0.986000,51303.7
219250,0.986000,51362.3
219500,0.986000,51420.8
219750,0.986500,51044.5
220000,0.986500,51102.6
220250,0.986500,51160.7
220500,0.986500,51218.7
220750,0.986500,51276.8
221000,0.986500,51334.9
221250,0.986500,51392.9
221500,0.986500,51451.0
221750,0.986500,51509.1
222000,0.986500,51567.2
222250,0.986500,51625.2
222500,0.986500,51683.3
222750,0.986500,51741.4
223000,0.986500,51799.4
223250,0.986500,51857.5
223500,0.986500,51915.6
223750,0.986500,51973.7
224000,0.986500,52031.7
224250,0.986500,52089.8
224500,0.986500,52147.9
224750,0.986500,52205.9
225000,0.986500,52264.0
225250,0.986500,52322.1
225500,0.986500,52380.2
225750,0.986500,52438.2
226000,0.986500,52496.3
226250,0.986500,52554.4
226500,0.986500,52612.4
226750,0.986500,52670.5
227000,0.986500,52728.6
227250,0.986500,52786.7
227500,0.986500,52844.7
227750,0.986500,52902.8
228000,0.986500,52960.9
228250,0.986500,53018.9
228500,0.986500,53077.0
228750,0.986500,53135.1
229000,0.986500,53193.2
229250,0.986500,53251.2
229500,0.986500,53309.3
229750,0.986500,53367.4
230000,0.986500,53425.4
230250,0.986500,53483.5
230500,0.986500,53541.6
230750,0.986500,53599.6
231000,0.986500,53657.7
231250,0.986500,53715.8
231500,0.986500,53773.9
231750,0.986500,53831.9
232000,0.986500,53890.0
232250,0.986500,53948.1
232500,0.986500,54006.1
232750,0.986500,54064.2
233000,0.986500,54122.3
233250,0.986500,54180.4
233500,0.986500,54238.4
233750,0.986500,54296.5
234000,0.987000,53882.2
234250,0.987000,53939.8
234500,0.987000,53997.3
234750,0.987000,54054.9
235000,0.987000,54112.5
235250,0.987000,54170.0
235500,0.987000,54227.6
235750,0.987000,54285.2
236000,0.987000,54342.7
236250,0.987000,54400.3
236500,0.987000,54457.9
236750,0.987500,54027.5
237000,0.987500,54084.6
237250,0.987500,54141.6
237500,0.987500,54198.7
237750,0.987500,54255.7
238000,0.987500,54312.8
238250,0.987500,54369.8
238500,0.987500,54426.9
238750,0.987500,54483.9
239000,0.987500,54541.0
239250,0.987500,54598.0
239500,0.987500,54655.1
239750,0.987500,54712.1
240000,0.987500,54769.2
240250,0.987500,54826.2
240500,0.987500,54883.3
240750,0.987500,54940.3
241000,0.987500,54997.4
241250,0.987500,55054.4
241500,0.987500,55111.5
241750,0.987500,55168.5
242000,0.987500,55225.6
242250,0.987500,55282.6
242500,0.987500,55339.7
242750,0.987500,55396.7
243000,0.987500,55453.8
243250,0.987500,55510.8
243500,0.987500,55567.9
243750,0.987500,55624.9
244000,0.987500,55682.0
244250,0.987500,55739.0
244500,0.987500,55796.1
244750,0.988000,55337.6
245000,0.988000,55394.2
245250,0.988000,55450.7
245500,0.988000,55507.2
245750,0.988000,55563.7
246000,0.988000,55620.3
246250,0.988000,55676.8
246500,0.989000,54658.0
246750,0.989000,54713.5
247000,0.989000,54768.9
247250,0.989000,54824.3
247500,0.989000,54879.8
247750,0.989000,54935.2
248000,0.989000,54990.6
248250,0.989000,55046.1
248500,0.989000,55101.5
248750,0.989000,55156.9
249000,0.989500,54648.6
249250,0.989500,54703.5
249500,0.989500,54758.4
249750,0.989500,54813.3
250000,0.989500,54868.1
250250,0.989500,54923.0
250500,0.989500,54977.9
250750,0.989500,55032.7
251000,0.989500,55087.6
251250,0.989500,55142.5
251500,0.989500,55197.3
251750,0.989500,55252.2
252000,0.989500,55307.1
252250,0.989500,55361.9
252500,0.989500,55416.8
252750,0.989500,55471.7
253000,0.989500,55526.5
253250,0.989500,55581.4
253500,0.989500,55636.3
253750,0.989500,55691.1
254000,0.989500,55746.0
254250,0.989500,55800.9
254500,0.989500,55855.7
254750,0.989500,55910.6
255000,0.990000,55372.5
255250,0.990000,55426.8
255500,0.990000,55481.1
255750,0.990500,54923.7
256000,0.990500,54977.3
256250,0.990500,55031.0
256500,0.990500,55084.7
256750,0.990500,55138.4
257000,0.990500,55192.1
257250,0.990500,55245.8
257500,0.990500,55299.5
257750,0.990500,55353.2
258000,0.990500,55406.9
258250,0.990500,55460.5
258500,0.990500,55514.2
258750,0.990500,55567.9
259000,0.990500,55621.6
259250,0.990500,55675.3
259500,0.990500,55729.0
259750,0.990500,55782.7
260000,0.990500,55836.4
260250,0.990500,55890.1
260500,0.990500,55943.7
260750,0.990500,55997.4
261000,0.990500,56051.1
261250,0.990500,56104.8
261500,0.990500,56158.5
261750,0.990500,56212.2
262000,0.990500,56265.9
262250,0.990500,56319.6
262500,0.990500,56373.3
262750,0.990500,56426.9
263000,0.990500,56480.6
263250,0.990500,56534.3
263500,0.990500,56588.0
263750,0.990500,56641.7
264000,0.990500,56695.4
264250,0.990500,56749.1
264500,0.991000,56150.8
264750,0.991000,56203.9
265000,0.991000,56256.9
265250,0.991000,56310.0
265500,0.991000,56363.1
265750,0.991000,56416.1
266000,0.991000,56469.2
266250,0.991000,56522.3
266500,0.991000,56575.4
266750,0.991000,56628.4
267000,0.991000,56681.5
267250,0.991000,56734.6
267500,0.991500,56106.8
267750,0.991500,56159.3
268000,0.991500,56211.7
268250,0.991500,56264.2
268500,0.991500,56316.6
268750,0.991500,56369.0
