step,P_esc
8,0.000000
16,0.000000
24,0.000000
32,0.000000
40,0.000000
48,0.000000
56,0.000000
64,0.000000
72,0.000000
80,0.000000
88,0.000000
96,0.000000
104,0.000000
112,0.000000
120,0.000000
128,0.000000
136,0.000000
144,0.000000
152,0.000000
160,0.000000
168,0.000000
176,0.000000
184,0.000000
192,0.000000
200,0.000000
208,0.000000
216,0.000000
224,0.000000
232,0.000000
240,0.000000
248,0.000000
256,0.000000
264,0.000000
272,0.000000
280,0.000000
288,0.000000
296,0.000000
304,0.000000
312,0.000000
320,0.000000
328,0.000000
336,0.000000
344,0.000000
352,0.000000
360,0.000000
368,0.000000
376,0.000000
384,0.000000
392,0.000000
400,0.000000
408,0.022500
416,0.022500
424,0.022500
432,0.022500
440,0.022500
448,0.022500
456,0.024000
464,0.024000
472,0.024500
480,0.026500
488,0.028500
496,0.030500
504,0.034000
512,0.038500
520,0.043500
528,0.045500
536,0.051000
544,0.054500
552,0.061000
560,0.066000
568,0.074500
576,0.078500
584,0.084000
592,0.090500
600,0.093500
608,0.101000
616,0.106500
624,0.112000
632,0.114500
640,0.117500
648,0.123500
656,0.128500
664,0.134000
672,0.139000
680,0.145000
688,0.152000
696,0.156500
704,0.161000
712,0.164500
720,0.167500
728,0.173500
736,0.176500
744,0.181500
752,0.185500
760,0.189000
768,0.193000
776,0.196500
784,0.199500
792,0.203500
800,0.207000
808,0.211500
816,0.214500
824,0.221000
832,0.227000
840,0.232500
848,0.236000
856,0.238000
864,0.240500
872,0.243500
880,0.249000
888,0.254500
896,0.257000
904,0.261500
912,0.269000
920,0.277000
928,0.283500
936,0.287500
944,0.292500
952,0.297500
960,0.300500
968,0.303500
976,0.307000
984,0.309500
992,0.315500
1000,0.320000
1008,0.323000
1016,0.325500
1024,0.328000
1032,0.332500
1040,0.340500
1048,0.346500
1056,0.351500
1064,0.355500
1072,0.360000
1080,0.361500
1088,0.364500
1096,0.368000
1104,0.372500
1112,0.378500
1120,0.383000
1128,0.386500
1136,0.392000
1144,0.394000
1152,0.400000
1160,0.404000
1168,0.407500
1176,0.412500
1184,0.415500
1192,0.419500
1200,0.423500
1208,0.426500
1216,0.427500
1224,0.430000
1232,0.431500
1240,0.435000
1248,0.438000
1256,0.440000
1264,0.444500
1272,0.447500
1280,0.450500
1288,0.453000
1296,0.453500
1304,0.457500
1312,0.460500
1320,0.462000
1328,0.465000
1336,0.468500
1344,0.470500
1352,0.474000
1360,0.477000
1368,0.480000
1376,0.481500
1384,0.482500
1392,0.485500
1400,0.488000
1408,0.490000
1416,0.491500
1424,0.494500
1432,0.497500
1440,0.499500
1448,0.500500
1456,0.506500
1464,0.508500
1472,0.510500
1480,0.512000
1488,0.517000
1496,0.520000
1504,0.524000
1512,0.526500
1520,0.528000
1528,0.532000
1536,0.537000
1544,0.538500
1552,0.539500
1560,0.542000
1568,0.545000
1576,0.547000
1584,0.548000
1592,0.550500
1600,0.555500
1608,0.557500
1616,0.558000
1624,0.562500
1632,0.564500
1640,0.566500
1648,0.567500
1656,0.568000
1664,0.570000
1672,0.571000
1680,0.574500
1688,0.575000
1696,0.576000
1704,0.578500
1712,0.579000
1720,0.581000
1728,0.582000
1736,0.583500
1744,0.586000
1752,0.588500
1760,0.590500
1768,0.591500
1776,0.592500
1784,0.594500
1792,0.594500
1800,0.596500
1808,0.598000
1816,0.599000
1824,0.600500
1832,0.602500
1840,0.605000
1848,0.606500
1856,0.610000
1864,0.610500
1872,0.612500
1880,0.614000
1888,0.616500
1896,0.617500
1904,0.620000
1912,0.621500
1920,0.622000
1928,0.622500
1936,0.623000
1944,0.625000
1952,0.626000
1960,0.627500
1968,0.629000
1976,0.630500
1984,0.630500
1992,0.631500
2000,0.633500
2008,0.633500
2016,0.635500
2024,0.636500
2032,0.637500
2040,0.639500
2048,0.640500
2056,0.641000
2064,0.642000
2072,0.643500
2080,0.645000
2088,0.645500
2096,0.646500
2104,0.647500
2112,0.649000
2120,0.649500
2128,0.650500
2136,0.651000
2144,0.652000
2152,0.653500
2160,0.654500
2168,0.656000
2176,0.656500
2184,0.656500
2192,0.658500
2200,0.660500
2208,0.661500
2216,0.663500
2224,0.664000
2232,0.666500
2240,0.667500
2248,0.668000
2256,0.669000
2264,0.669000
2272,0.670500
2280,0.671500
2288,0.672000
2296,0.673000
2304,0.675000
2312,0.675500
2320,0.677000
2328,0.677000
2336,0.677500
2344,0.677500
2352,0.678500
2360,0.679000
2368,0.679500
2376,0.680000
2384,0.680000
2392,0.681000
2400,0.682000
2408,0.683000
2416,0.684000
2424,0.684500
2432,0.685000
2440,0.685500
2448,0.687000
2456,0.687000
2464,0.688500
2472,0.689500
2480,0.690500
2488,0.692000
2496,0.692000
2504,0.693500
2512,0.693500
2520,0.695000
2528,0.697500
2536,0.698000
2544,0.698000
2552,0.698500
2560,0.700000
2568,0.700000
2576,0.700500
2584,0.701000
2592,0.703000
2600,0.703500
2608,0.704000
2616,0.705000
2624,0.706500
2632,0.707500
2640,0.708500
2648,0.709000
2656,0.709500
2664,0.710500
2672,0.711500
2680,0.712000
2688,0.713000
2696,0.714000
2704,0.715000
2712,0.715000
2720,0.715500
2728,0.716000
2736,0.716000
2744,0.716000
2752,0.716500
2760,0.717000
2768,0.717000
2776,0.719000
2784,0.719500
2792,0.721000
2800,0.721500
2808,0.722500
2816,0.723000
2824,0.723000
2832,0.724000
2840,0.725000
2848,0.726500
2856,0.727000
2864,0.728000
2872,0.728500
2880,0.730000
2888,0.731000
2896,0.732000
2904,0.732500
2912,0.732500
2920,0.732500
2928,0.733000
2936,0.733000
2944,0.733000
2952,0.733500
2960,0.733500
2968,0.734000
2976,0.734000
2984,0.734000
2992,0.734500
3000,0.734500
3008,0.734500
3016,0.735500
3024,0.736000
3032,0.737500
3040,0.738000
3048,0.738000
3056,0.738000
3064,0.738000
3072,0.738000
3080,0.738000
3088,0.738500
3096,0.738500
3104,0.738500
3112,0.738500
3120,0.739000
3128,0.739000
3136,0.739000
3144,0.739000
3152,0.739000
3160,0.739500
3168,0.740000
3176,0.740000
3184,0.740500
3192,0.740500
3200,0.741000
3208,0.741500
3216,0.741500
3224,0.742000
3232,0.742000
3240,0.742500
3248,0.742500
3256,0.742500
3264,0.742500
3272,0.742500
3280,0.743500
3288,0.744500
3296,0.744500
3304,0.745500
3312,0.746000
3320,0.746000
3328,0.747000
3336,0.747500
3344,0.748500
3352,0.748500
3360,0.748500
3368,0.749000
3376,0.749000
3384,0.749500
3392,0.750000
3400,0.750500
3408,0.751500
3416,0.752000
3424,0.752000
3432,0.752500
3440,0.753500
3448,0.754000
3456,0.754000
3464,0.754000
3472,0.754000
3480,0.754000
3488,0.754500
3496,0.754500
3504,0.755000
3512,0.756500
3520,0.756500
3528,0.756500
3536,0.756500
3544,0.756500
3552,0.756500
3560,0.756500
3568,0.757000
3576,0.757500
3584,0.758000
3592,0.758000
3600,0.758500
3608,0.759000
3616,0.759000
3624,0.759000
3632,0.759500
3640,0.760000
3648,0.760500
3656,0.761000
3664,0.761000
3672,0.761000
3680,0.761500
3688,0.761500
3696,0.761500
3704,0.761500
3712,0.762000
3720,0.762500
3728,0.763000
3736,0.763000
3744,0.763500
3752,0.763500
3760,0.763500
3768,0.763500
3776,0.764000
3784,0.764500
3792,0.764500
3800,0.764500
3808,0.764500
3816,0.765000
3824,0.765500
3832,0.766000
3840,0.766000
3848,0.766000
3856,0.766000
3864,0.766000
3872,0.766000
3880,0.766000
3888,0.766000
3896,0.766000
3904,0.766500
3912,0.766500
3920,0.766500
3928,0.766500
3936,0.766500
3944,0.767000
3952,0.767000
3960,0.767500
3968,0.767500
3976,0.768500
3984,0.768500
3992,0.768500
4000,0.768500
4008,0.769000
4016,0.769500
4024,0.769500
4032,0.769500
4040,0.769500
4048,0.769500
4056,0.769500
4064,0.770000
4072,0.770000
4080,0.770000
4088,0.770000
4096,0.770000
4104,0.770000
4112,0.770500
4120,0.770500
4128,0.770500
4136,0.770500
4144,0.770500
4152,0.770500
4160,0.770500
4168,0.771000
4176,0.771500
4184,0.771500
4192,0.771500
4200,0.772000
4208,0.772500
4216,0.773000
4224,0.773000
4232,0.773000
4240,0.773000
4248,0.773000
4256,0.773000
4264,0.774000
4272,0.774000
4280,0.774000
4288,0.774000
4296,0.774000
4304,0.774000
4312,0.774000
4320,0.774000
4328,0.774000
4336,0.775000
4344,0.775500
4352,0.775500
4360,0.775500
4368,0.775500
4376,0.775500
4384,0.775500
