disorder,step,phi_a,phi_b,q12
1,265136,0.328415,0.415008,0.861245
1,265152,0.247044,0.340400,0.832211
1,265168,0.240273,0.401886,0.831329
1,265184,0.262849,0.393903,0.826637
1,265200,0.196089,0.397361,0.832190
1,265216,0.224467,0.339278,0.840423
1,265232,0.246354,0.408714,0.840674
1,265248,0.327975,0.415810,0.842221
1,265264,0.362113,0.404466,0.902467
1,265280,0.359326,0.469542,0.868472
1,265296,0.372943,0.497156,0.868045
1,265312,0.303072,0.476188,0.875194
1,265328,0.322967,0.392008,0.875752
1,265344,0.323705,0.417324,0.856198
1,265360,0.320137,0.398390,0.847682
1,265376,0.260973,0.364056,0.807573
1,265392,0.304116,0.346982,0.833568
1,265408,0.302529,0.336575,0.834866
1,265424,0.405667,0.300149,0.834433
1,265440,0.316358,0.274232,0.802927
1,265456,0.382700,0.250852,0.805890
1,265472,0.419739,0.277335,0.877450
1,265488,0.432102,0.331920,0.845193
1,265504,0.388577,0.281627,0.867736
1,265520,0.259677,0.257961,0.851044
1,265536,0.251411,0.251001,0.872513
1,265552,0.311621,0.261221,0.840998
1,265568,0.368165,0.276533,0.822216
1,265584,0.384044,0.243731,0.841871
1,265600,0.373460,0.267041,0.814730
1,265616,0.459623,0.279384,0.750260
1,265632,0.403042,0.228048,0.789346
1,265648,0.371806,0.262703,0.848452
1,265664,0.393661,0.348151,0.862750
1,265680,0.452359,0.329273,0.869141
1,265696,0.341493,0.305906,0.865531
1,265712,0.326927,0.292823,0.870300
1,265728,0.370651,0.291697,0.851312
1,265744,0.281039,0.283853,0.835346
1,265760,0.367846,0.243711,0.813561
1,265776,0.353562,0.288626,0.801529
1,265792,0.357511,0.298190,0.820064
1,265808,0.296898,0.294995,0.821129
1,265824,0.302102,0.370922,0.846268
1,265840,0.288352,0.445140,0.825791
1,265856,0.357348,0.464272,0.799746
1,265872,0.379939,0.361197,0.796298
1,265888,0.455895,0.436410,0.841903
1,265904,0.327347,0.405288,0.820775
1,265920,0.356666,0.448615,0.796725
1,265936,0.363349,0.437471,0.799609
1,265952,0.424474,0.460856,0.833548
1,265968,0.403848,0.431744,0.855605
1,265984,0.390013,0.412014,0.864318
1,266000,0.397647,0.369614,0.818440
1,266016,0.393986,0.350784,0.826937
1,266032,0.454195,0.336602,0.834039
1,266048,0.394761,0.288386,0.785292
1,266064,0.348307,0.359006,0.768883
1,266080,0.204714,0.386976,0.800065
1,266096,0.268206,0.445616,0.800703
1,266112,0.292843,0.380067,0.817506
1,266128,0.297113,0.348865,0.842989
1,266144,0.331750,0.376798,0.801501
1,266160,0.369011,0.330473,0.793572
1,266176,0.344453,0.338226,0.841327
1,266192,0.333926,0.320032,0.846407
1,266208,0.370013,0.315094,0.861788
1,266224,0.385137,0.300560,0.855532
1,266240,0.291669,0.320679,0.870128
2,16400,0.911758,0.404196,0.341689
2,16416,0.894616,0.404547,0.328321
2,16432,0.903520,0.427471,0.364407
2,16448,0.903163,0.416704,0.355157
2,16464,0.906055,0.401033,0.403584
2,16480,0.900371,0.406791,0.312263
2,16496,0.900875,0.419123,0.317317
2,16512,0.903460,0.361964,0.280760
2,16528,0.913209,0.390631,0.291012
2,16544,0.894312,0.398248,0.319574
2,16560,0.887140,0.461274,0.300302
2,16576,0.903975,0.446231,0.371495
2,16592,0.910154,0.429554,0.340668
2,16608,0.884789,0.438362,0.338239
2,16624,0.877354,0.477115,0.391441
2,16640,0.884166,0.525743,0.455360
2,16656,0.868814,0.489298,0.403329
2,16672,0.869795,0.512685,0.492133
2,16688,0.900548,0.549256,0.546619
2,16704,0.885377,0.551563,0.507011
2,16720,0.905371,0.467900,0.437860
2,16736,0.895295,0.507513,0.468332
2,16752,0.894363,0.490835,0.515838
2,16768,0.896232,0.426053,0.472545
2,16784,0.889273,0.466632,0.503944
2,16800,0.896867,0.437194,0.505450
2,16816,0.884518,0.422081,0.447210
2,16832,0.907207,0.420174,0.486914
2,16848,0.910264,0.423566,0.424904
2,16864,0.934911,0.369786,0.361078
2,16880,0.915547,0.369930,0.330510
2,16896,0.894569,0.472922,0.395419
2,16912,0.898151,0.375523,0.349815
2,16928,0.887544,0.385760,0.373547
2,16944,0.898120,0.358647,0.377645
2,16960,0.885127,0.396253,0.338793
2,16976,0.897101,0.410392,0.384683
2,16992,0.890520,0.459184,0.391154
2,17008,0.903420,0.543485,0.550262
2,17024,0.866327,0.463460,0.431349
2,17040,0.863358,0.499115,0.416231
2,17056,0.821784,0.513920,0.409923
2,17072,0.805253,0.462931,0.340715
2,17088,0.825348,0.455234,0.286566
2,17104,0.814441,0.462939,0.322130
2,17120,0.847288,0.435542,0.274707
2,17136,0.847286,0.522115,0.371125
2,17152,0.859401,0.526256,0.433156
2,17168,0.805979,0.541847,0.467230
2,17184,0.835243,0.503621,0.444386
2,17200,0.804632,0.443241,0.395511
2,17216,0.795662,0.467703,0.342787
2,17232,0.825884,0.463089,0.272247
2,17248,0.847934,0.452605,0.269733
2,17264,0.849642,0.514817,0.352384
2,17280,0.842471,0.488246,0.372932
2,17296,0.846245,0.468647,0.324505
2,17312,0.837361,0.429913,0.263547
2,17328,0.873070,0.455495,0.388969
2,17344,0.855330,0.453216,0.366855
2,17360,0.848810,0.480948,0.357194
2,17376,0.797920,0.476375,0.270077
2,17392,0.770425,0.430619,0.294845
2,17408,0.779146,0.432812,0.277693
2,17424,0.791800,0.424566,0.265056
2,17440,0.783907,0.466082,0.371224
2,17456,0.804839,0.440274,0.257605
2,17472,0.816932,0.438652,0.269502
2,17488,0.837265,0.414203,0.258131
2,17504,0.831132,0.421439,0.222251
2,17520,0.831132,0.454960,0.329093
2,17536,0.806608,0.370337,0.270824
2,17552,0.789965,0.391546,0.329178
2,17568,0.837744,0.485266,0.374376
2,17584,0.858092,0.512033,0.461927
2,17600,0.857880,0.555776,0.499331
2,17616,0.854238,0.466486,0.377922
2,17632,0.842078,0.486281,0.440747
2,17648,0.845485,0.416516,0.429228
2,17664,0.853961,0.432817,0.420428
2,17680,0.813239,0.438145,0.442587
2,17696,0.797818,0.458668,0.455223
2,17712,0.780962,0.466170,0.391128
2,17728,0.780189,0.489212,0.421022
2,17744,0.787147,0.414228,0.354410
2,17760,0.765859,0.408214,0.433684
2,17776,0.752229,0.389576,0.386424
2,17792,0.742404,0.408019,0.413644
2,17808,0.754757,0.418140,0.384832
2,17824,0.734176,0.479494,0.442868
2,17840,0.731607,0.494956,0.394726
2,17856,0.722884,0.492828,0.367397
2,17872,0.724923,0.537169,0.420539
2,17888,0.740928,0.458862,0.349392
2,17904,0.778793,0.427374,0.373228
2,17920,0.796717,0.444942,0.447131
2,17936,0.791253,0.460300,0.497814
2,17952,0.798074,0.358705,0.350123
2,17968,0.831249,0.356555,0.299953
2,17984,0.830150,0.396501,0.308127
2,18000,0.819581,0.376000,0.183122
2,18016,0.791227,0.358078,0.209417
2,18032,0.749449,0.395724,0.223553
2,18048,0.763775,0.469655,0.260320
2,18064,0.739881,0.453228,0.229501
2,18080,0.751753,0.475339,0.321669
2,18096,0.729851,0.419845,0.333431
2,18112,0.741656,0.496518,0.417659
2,18128,0.750332,0.506109,0.409986
2,18144,0.756026,0.567688,0.469288
2,18160,0.768171,0.566926,0.470300
2,18176,0.771563,0.604290,0.506897
2,18192,0.764786,0.604533,0.472286
2,18208,0.776775,0.594276,0.474649
2,18224,0.785167,0.575639,0.507463
2,18240,0.814647,0.508531,0.533637
2,18256,0.806298,0.388984,0.380806
2,18272,0.788578,0.429342,0.394062
2,18288,0.786649,0.523827,0.441280
2,18304,0.812124,0.541350,0.470629
2,18320,0.798160,0.440533,0.379321
2,18336,0.791918,0.488372,0.359741
2,18352,0.773498,0.434302,0.309512
2,18368,0.767146,0.382044,0.252941
2,18384,0.772619,0.376271,0.268391
2,18400,0.757163,0.339309,0.240608
2,18416,0.764835,0.333729,0.210636
2,18432,0.779276,0.302764,0.186565
2,18448,0.824455,0.370146,0.315032
2,18464,0.818299,0.395774,0.340956
2,18480,0.783637,0.418917,0.291641
2,18496,0.803263,0.422406,0.281494
2,18512,0.803853,0.359787,0.238886
2,18528,0.794590,0.330056,0.218397
2,18544,0.778026,0.359789,0.280489
2,18560,0.790710,0.350123,0.208937
2,18576,0.790811,0.408212,0.308328
2,18592,0.799371,0.447689,0.248648
2,18608,0.819420,0.507128,0.341776
2,18624,0.840860,0.461081,0.420682
2,18640,0.835838,0.459501,0.359698
2,18656,0.871005,0.465366,0.386351
2,18672,0.840818,0.456548,0.389597
2,18688,0.862928,0.492347,0.389153
2,18704,0.855991,0.470428,0.409105
2,18720,0.864667,0.508191,0.423067
2,18736,0.828991,0.466670,0.344580
2,18752,0.828794,0.460752,0.283905
2,18768,0.844703,0.432691,0.273721
2,18784,0.863389,0.432717,0.386608
2,18800,0.816278,0.477110,0.430542
2,18816,0.845360,0.503822,0.473799
2,18832,0.820326,0.475157,0.419865
2,18848,0.829850,0.444517,0.420639
2,18864,0.807092,0.430079,0.361373
2,18880,0.827671,0.429391,0.351447
2,18896,0.821676,0.418240,0.323939
2,18912,0.834370,0.412551,0.271643
2,18928,0.828822,0.390540,0.226534
2,18944,0.825687,0.323839,0.158615
2,18960,0.825687,0.386225,0.226307
2,18976,0.814082,0.328805,0.152305
2,18992,0.845050,0.352295,0.256154
2,19008,0.829215,0.392454,0.257737
2,19024,0.849011,0.447422,0.402373
2,19040,0.823189,0.488340,0.395302
2,19056,0.809521,0.465734,0.372102
2,19072,0.818968,0.402820,0.336387
2,19088,0.839890,0.375206,0.378306
2,19104,0.815237,0.365608,0.327887
2,19120,0.803579,0.385681,0.329398
2,19136,0.827815,0.459453,0.297216
2,19152,0.828100,0.490340,0.352640
2,19168,0.838612,0.465405,0.380718
2,19184,0.841851,0.500102,0.413484
2,19200,0.843709,0.450330,0.384058
2,19216,0.847166,0.410369,0.369341
2,19232,0.843080,0.365321,0.261516
2,19248,0.838444,0.390420,0.312332
2,19264,0.816145,0.411007,0.362995
2,19280,0.814897,0.446048,0.350933
2,19296,0.831478,0.484142,0.378219
2,19312,0.857827,0.476478,0.408723
2,19328,0.825355,0.506842,0.418387
2,19344,0.831892,0.422494,0.358979
2,19360,0.831892,0.492442,0.446457
2,19376,0.816186,0.466491,0.447316
2,19392,0.772313,0.478958,0.473504
2,19408,0.766751,0.454109,0.399981
2,19424,0.742800,0.470274,0.378135
2,19440,0.794308,0.475676,0.460508
2,19456,0.783884,0.508263,0.492935
2,19472,0.855931,0.466883,0.426398
2,19488,0.846960,0.414331,0.330171
2,19504,0.893206,0.465246,0.418392
2,19520,0.883297,0.441182,0.399243
2,19536,0.864154,0.429653,0.375677
2,19552,0.870877,0.491457,0.480273
2,19568,0.851931,0.464159,0.395170
2,19584,0.848322,0.454137,0.433381
2,19600,0.831428,0.508548,0.471645
2,19616,0.850488,0.411966,0.437801
2,19632,0.863930,0.395602,0.385821
2,19648,0.869376,0.448360,0.355655
2,19664,0.860497,0.465618,0.362927
2,19680,0.855215,0.486412,0.378492
2,19696,0.837448,0.462918,0.326512
2,19712,0.816713,0.538400,0.457892
2,19728,0.796930,0.546025,0.464362
2,19744,0.824228,0.536212,0.495205
2,19760,0.815615,0.520678,0.462894
2,19776,0.803361,0.484536,0.404223
2,19792,0.792657,0.510417,0.408762
2,19808,0.792955,0.462518,0.274836
2,19824,0.801587,0.567294,0.342305
2,19840,0.833047,0.565439,0.421759
2,19856,0.806333,0.540922,0.479857
2,19872,0.800195,0.533919,0.531639
2,19888,0.817706,0.599909,0.505924
2,19904,0.816639,0.600629,0.424350
2,19920,0.813998,0.579039,0.365564
2,19936,0.829780,0.573102,0.361987
2,19952,0.810658,0.493023,0.323500
2,19968,0.784055,0.495013,0.288509
2,19984,0.760380,0.474427,0.414129
2,20000,0.803303,0.513305,0.369448
2,20016,0.826412,0.500085,0.476221
2,20032,0.800871,0.485056,0.464264
2,20048,0.820882,0.431529,0.412545
2,20064,0.803387,0.391861,0.309431
2,20080,0.836993,0.426229,0.318507
2,20096,0.808851,0.402043,0.224307
2,20112,0.823615,0.361412,0.334710
2,20128,0.828528,0.351471,0.318224
2,20144,0.810959,0.371550,0.321819
2,20160,0.847374,0.317743,0.196125
2,20176,0.811685,0.359339,0.242067
2,20192,0.772730,0.417058,0.207246
2,20208,0.747030,0.436020,0.153872
2,20224,0.818198,0.413139,0.206539
2,20240,0.809270,0.422707,0.277720
2,20256,0.781988,0.505017,0.336799
2,20272,0.777852,0.494336,0.419828
2,20288,0.765972,0.498068,0.347781
2,20304,0.762940,0.476541,0.328830
2,20320,0.744133,0.498745,0.375669
2,20336,0.642182,0.487239,0.294273
2,20352,0.587039,0.480944,0.283960
2,20368,0.588755,0.446864,0.230842
2,20384,0.567396,0.474223,0.322315
2,20400,0.591691,0.480913,0.322442
2,20416,0.617314,0.449834,0.202515
2,20432,0.606341,0.412239,0.113944
2,20448,0.632611,0.419005,0.149614
2,20464,0.595741,0.484227,0.267799
2,20480,0.588028,0.478561,0.205491
2,65552,-0.019222,0.563742,-0.145108
2,65568,-0.039305,0.556333,-0.138903
2,65584,-0.014419,0.556333,-0.171955
2,65600,0.055516,0.534168,-0.106423
2,65616,0.065388,0.582509,-0.070129
2,65632,0.034851,0.593904,-0.077392
2,65648,-0.006178,0.607215,-0.129382
2,65664,0.054877,0.622266,-0.034591
2,65680,0.082112,0.613415,-0.070239
2,65696,0.052441,0.628261,-0.038399
2,65712,0.119103,0.634237,0.013028
2,65728,0.192567,0.571091,0.031702
2,65744,0.198259,0.588518,-0.027969
2,65760,0.192401,0.519514,-0.090915
2,65776,0.112188,0.487693,-0.104900
2,65792,0.115987,0.483256,-0.044959
2,65808,0.056707,0.389567,-0.119325
2,65824,0.148691,0.391694,-0.047414
2,65840,0.055934,0.496387,-0.139139
2,65856,0.095437,0.510320,-0.092500
2,65872,0.105219,0.482177,-0.082038
2,65888,0.054787,0.565148,-0.091459
2,65904,0.101884,0.578830,-0.084605
2,65920,0.126135,0.585733,-0.092558
2,65936,0.176903,0.520181,-0.135410
2,65952,0.155260,0.379795,-0.098025
2,65968,0.204353,0.420505,-0.086599
2,65984,0.227837,0.375867,-0.027170
2,66000,0.147385,0.371755,-0.114254
2,66016,0.194928,0.406217,-0.137098
2,66032,0.130573,0.387975,-0.126690
2,66048,0.112001,0.364655,-0.126079
2,66064,0.112001,0.398637,-0.141508
2,66080,0.116168,0.495556,-0.045550
2,66096,0.110361,0.508204,-0.027829
2,66112,0.116774,0.505603,0.005061
2,66128,0.119175,0.471401,-0.087254
2,66144,0.063113,0.524828,-0.116093
2,66160,0.154599,0.451224,-0.035951
2,66176,0.122414,0.429545,-0.159721
2,66192,0.126492,0.380631,-0.130416
2,66208,0.122144,0.346672,-0.135478
2,66224,0.099714,0.399045,-0.046936
2,66240,0.039437,0.413753,-0.133037
2,66256,0.047548,0.355279,-0.089321
2,66272,0.099102,0.448111,-0.015876
2,66288,0.099161,0.456233,-0.082518
2,66304,0.143203,0.447155,-0.070666
2,66320,0.122318,0.437921,-0.091253
2,66336,0.127014,0.386492,-0.105042
2,66352,0.132040,0.416390,-0.136391
2,66368,0.139467,0.409499,-0.147318
2,66384,0.161246,0.425846,-0.069673
2,66400,0.107834,0.472277,-0.056540
2,66416,0.117891,0.549417,-0.129148
2,66432,0.144314,0.581486,-0.031884
2,66448,0.108859,0.541737,-0.043137
2,66464,0.188995,0.457512,-0.007029
2,66480,0.169181,0.467372,-0.047833
2,66496,0.244019,0.405416,-0.023293
2,66512,0.240900,0.438655,-0.040719
2,66528,0.233714,0.376592,-0.076520
2,66544,0.220749,0.343028,-0.123077
2,66560,0.241459,0.410260,-0.074673
2,66576,0.251596,0.381304,-0.083834
2,66592,0.161321,0.422125,-0.092672
2,66608,0.153189,0.473162,-0.150108
2,66624,0.162810,0.490461,-0.148751
2,66640,0.141953,0.501376,-0.245949
2,66656,0.137049,0.495194,-0.208797
2,66672,0.072033,0.451181,-0.168350
2,66688,0.136147,0.444324,-0.183381
2,66704,0.173500,0.448216,-0.103402
2,66720,0.155391,0.426082,-0.202561
2,66736,0.136883,0.499488,-0.199950
2,66752,0.174461,0.456456,-0.206975
2,66768,0.177220,0.438127,-0.158890
2,66784,0.180452,0.314814,-0.160977
2,66800,0.117947,0.408009,-0.087177
2,66816,0.184411,0.437864,-0.028717
2,66832,0.156411,0.474360,-0.041861
2,66848,0.110682,0.516412,-0.049871
2,66864,0.103384,0.445065,-0.096076
2,66880,0.137596,0.411259,-0.045128
2,66896,0.112183,0.355754,-0.043140
2,66912,0.113809,0.359488,-0.042388
2,66928,0.150749,0.340874,-0.186773
2,66944,0.113793,0.399082,-0.155154
2,66960,0.086276,0.463338,-0.159808
2,66976,0.029063,0.495600,-0.194798
2,66992,0.077863,0.474493,-0.131365
2,67008,0.098399,0.512347,-0.176256
2,67024,0.132695,0.560064,-0.167047
2,67040,0.128994,0.500269,-0.159705
2,67056,0.068401,0.435041,-0.187751
2,67072,0.084731,0.437291,-0.158954
2,67088,0.106070,0.380634,-0.191785
2,67104,0.102310,0.327649,-0.170501
2,67120,0.126055,0.403819,-0.057774
2,67136,0.062512,0.440057,-0.130040
2,67152,0.118089,0.472954,-0.150038
2,67168,0.179300,0.485583,-0.070575
2,67184,0.223625,0.426765,0.006228
2,67200,0.177549,0.483279,-0.016382
2,67216,0.176773,0.489747,-0.094157
2,67232,0.193812,0.504187,-0.061145
2,67248,0.229334,0.451383,-0.064806
2,67264,0.233681,0.484020,-0.000790
2,67280,0.232065,0.490700,-0.060712
2,67296,0.154103,0.420899,-0.033497
2,67312,0.117507,0.407162,-0.160282
2,67328,0.179944,0.451004,-0.117086
2,67344,0.177020,0.451187,-0.208451
2,67360,0.149990,0.453412,-0.200841
2,67376,0.166565,0.439068,-0.266905
2,67392,0.195388,0.426667,-0.196603
2,67408,0.228299,0.413476,-0.223436
2,67424,0.222958,0.450815,-0.073254
2,67440,0.181841,0.482999,-0.156562
2,67456,0.188413,0.557962,-0.092905
2,67472,0.219560,0.572269,-0.035111
2,67488,0.185580,0.570237,-0.148001
2,67504,0.235881,0.570210,-0.078577
2,67520,0.119769,0.550466,-0.234120
2,67536,0.090507,0.551863,-0.229752
2,67552,0.130221,0.558526,-0.109059
2,67568,0.101546,0.609662,-0.123179
2,67584,0.076550,0.566842,-0.091229
2,67600,0.105534,0.470548,-0.036048
2,67616,0.084485,0.388795,-0.051151
2,67632,0.083097,0.414776,-0.143569
2,67648,0.147840,0.367106,-0.140009
2,67664,0.049704,0.331862,-0.069638
2,67680,0.086599,0.327704,-0.119265
2,67696,0.096552,0.301090,-0.104545
2,67712,0.108989,0.336996,-0.166547
2,67728,0.124752,0.396082,-0.063235
2,67744,0.069828,0.423349,-0.138413
2,67760,0.138471,0.461297,-0.161455
2,67776,0.160698,0.454949,-0.060489
2,67792,0.173337,0.432037,-0.082959
2,67808,0.173619,0.403893,-0.138403
2,67824,0.126845,0.415756,-0.126489
2,67840,0.202569,0.427109,-0.038373
2,67856,0.169695,0.494706,0.071780
2,67872,0.166708,0.509542,0.040312
2,67888,0.150886,0.531607,-0.023463
2,67904,0.187094,0.450183,-0.002098
2,67920,0.191394,0.432215,-0.041730
2,67936,0.186062,0.419195,-0.008037
2,67952,0.159490,0.385190,0.039635
2,67968,0.175753,0.366849,-0.004544
2,67984,0.157936,0.422843,0.004747
2,68000,0.216682,0.434697,-0.073420
2,68016,0.216947,0.390610,-0.154612
2,68032,0.182952,0.509316,0.010216
2,68048,0.144566,0.498082,0.066187
2,68064,0.186294,0.536004,0.012366
2,68080,0.118629,0.547902,-0.041116
2,68096,0.080434,0.498195,-0.152907
2,68112,0.106537,0.529490,-0.163530
2,68128,0.070745,0.503688,-0.128025
2,68144,0.084271,0.492578,-0.183450
2,68160,0.111654,0.467986,-0.213466
2,68176,0.025697,0.402974,-0.183996
2,68192,0.033392,0.433324,-0.202451
2,68208,0.076626,0.429798,-0.174326
2,68224,0.051891,0.473976,-0.204509
2,68240,0.099486,0.442368,-0.151513
2,68256,0.083358,0.468967,-0.177599
2,68272,0.074259,0.480032,-0.146340
2,68288,0.077331,0.482916,-0.160439
2,68304,0.135413,0.505561,-0.107672
2,68320,0.208117,0.448836,-0.079734
2,68336,0.213151,0.505962,-0.038369
2,68352,0.248964,0.537842,-0.069925
2,68368,0.216503,0.526658,-0.125699
2,68384,0.194455,0.573518,-0.045955
2,68400,0.240825,0.570225,0.013853
2,68416,0.298994,0.586303,0.094294
2,68432,0.280618,0.523487,0.065728
2,68448,0.251600,0.503512,0.042895
2,68464,0.252977,0.457635,-0.042272
2,68480,0.224261,0.428996,-0.125210
2,68496,0.214674,0.473992,-0.027691
2,68512,0.236090,0.468110,-0.081652
2,68528,0.229415,0.446736,-0.135551
2,68544,0.193729,0.489395,0.036350
2,68560,0.141386,0.492198,-0.007517
2,68576,0.152119,0.436520,-0.076680
2,68592,0.153627,0.414669,-0.038936
2,68608,0.183170,0.409992,-0.118976
2,68624,0.177665,0.345170,-0.058158
2,68640,0.123661,0.343044,-0.018096
2,68656,0.102899,0.418791,-0.078108
2,68672,0.143039,0.476737,-0.090155
2,68688,0.220855,0.513775,0.001890
2,68704,0.181634,0.513657,-0.075535
2,68720,0.209964,0.579371,-0.102863
2,68736,0.156145,0.615346,-0.104310
2,68752,0.170035,0.579286,-0.031345
2,68768,0.214946,0.599631,-0.102512
2,68784,0.177982,0.626691,-0.237538
2,68800,0.212181,0.635972,-0.134901
2,68816,0.184458,0.628284,-0.120698
2,68832,0.264886,0.649769,0.069829
2,68848,0.205097,0.627202,-0.064309
2,68864,0.225397,0.587346,-0.049221
2,68880,0.187914,0.556672,-0.087282
2,68896,0.200577,0.567776,-0.047295
2,68912,0.281598,0.595388,0.082129
2,68928,0.281598,0.523048,0.022207
2,68944,0.246828,0.549530,0.011382
2,68960,0.229161,0.569391,-0.001223
2,68976,0.180660,0.569391,-0.047722
2,68992,0.190803,0.543890,-0.001978
2,69008,0.219201,0.505162,0.091607
2,69024,0.214289,0.454862,0.092509
2,69040,0.219366,0.489470,0.044555
2,69056,0.255295,0.423474,-0.109403
2,69072,0.325658,0.413810,-0.026099
2,69088,0.265128,0.432844,0.061391
2,69104,0.259727,0.476917,0.057755
2,69120,0.224084,0.495479,0.015563
2,69136,0.226321,0.511226,-0.030916
2,69152,0.244498,0.434041,-0.095565
2,69168,0.276021,0.473347,-0.116020
2,69184,0.323493,0.393145,-0.041271
2,69200,0.283955,0.398238,0.014008
2,69216,0.279294,0.384885,0.030808
2,69232,0.261354,0.432991,0.056366
2,69248,0.275339,0.382054,0.060960
2,69264,0.275413,0.430253,0.106239
2,69280,0.261781,0.438059,0.041048
2,69296,0.296522,0.456429,0.047546
2,69312,0.267476,0.521319,0.109859
2,69328,0.301394,0.512504,0.183381
2,69344,0.178163,0.335440,0.185222
2,69360,0.183819,0.364214,0.215289
2,69376,0.234862,0.379952,0.199416
2,69392,0.153913,0.424282,0.209134
2,69408,0.242610,0.424396,0.173985
2,69424,0.146043,0.426061,0.034033
2,69440,0.158388,0.416458,0.068131
2,69456,0.226668,0.462301,0.081278
2,69472,0.220810,0.466214,0.036965
2,69488,0.273345,0.404049,-0.089936
2,69504,0.318960,0.431266,-0.070989
2,69520,0.281481,0.413761,-0.041156
2,69536,0.353039,0.364190,-0.010583
2,69552,0.305916,0.385660,-0.033373
2,69568,0.294360,0.430109,-0.045509
2,69584,0.206035,0.432417,0.021581
2,69600,0.230842,0.411270,0.044460
2,69616,0.134913,0.423468,0.009026
2,69632,0.120086,0.447733,-0.085483
2,262160,0.332801,0.157102,0.116258
2,262176,0.280988,0.256417,0.097113
2,262192,0.299879,0.275227,0.140545
2,262208,0.237577,0.238802,0.029645
2,262224,0.186419,0.239740,0.087077
2,262240,0.132664,0.207454,0.089125
2,262256,0.084090,0.213280,-0.045876
2,262272,0.176710,0.201034,-0.050505
2,262288,0.158215,0.163379,-0.012765
2,262304,0.182321,0.243132,0.031873
2,262320,0.225725,0.202363,-0.000187
2,262336,0.205941,0.250512,0.062352
2,262352,0.190041,0.192389,0.061767
2,262368,0.167729,0.183959,0.079741
2,262384,0.061418,0.150249,-0.015759
2,262400,0.033456,0.285432,-0.036917
2,262416,0.097299,0.251274,-0.099156
2,262432,0.134599,0.296733,-0.074603
2,262448,0.089830,0.344355,-0.020132
2,262464,0.109418,0.384710,0.143272
2,262480,0.151358,0.373264,0.188744
2,262496,0.094475,0.378908,0.167496
2,262512,0.076749,0.296770,0.152448
2,262528,0.076227,0.316700,0.086142
2,262544,0.151460,0.303728,0.079440
2,262560,0.161224,0.255351,0.073136
2,262576,0.179460,0.202653,0.066622
2,262592,0.211661,0.284367,0.123688
2,262608,0.262067,0.326710,0.132714
2,262624,0.276150,0.296488,0.169653
2,262640,0.278278,0.335226,0.153103
2,262656,0.190826,0.327637,0.034626
2,262672,0.216491,0.260943,0.002918
2,262688,0.270052,0.326214,0.038992
2,262704,0.288440,0.351385,0.057308
2,262720,0.329804,0.334748,0.068832
2,262736,0.364548,0.280151,0.184946
2,262752,0.381135,0.290143,0.152994
2,262768,0.241544,0.352124,0.136096
2,262784,0.183257,0.313886,0.076691
2,262800,0.163296,0.239030,-0.099555
2,262816,0.162858,0.281340,-0.104814
2,262832,0.221387,0.196489,-0.131836
2,262848,0.214492,0.159856,-0.037051
2,262864,0.199469,0.188874,-0.018980
2,262880,0.264152,0.108490,0.032940
2,262896,0.255996,0.114015,0.059150
2,262912,0.140300,0.150633,0.024314
2,262928,0.210501,0.179470,0.013208
2,262944,0.242262,0.214288,0.044999
2,262960,0.257010,0.266871,0.047131
2,262976,0.254054,0.259652,0.059915
2,262992,0.226840,0.255352,0.206109
2,263008,0.157459,0.301989,0.218252
2,263024,0.196792,0.276526,0.191943
2,263040,0.111306,0.333665,0.153319
2,263056,0.044420,0.426015,0.113562
2,263072,0.088147,0.309407,0.136309
2,263088,0.066535,0.286890,0.027045
2,263104,0.217246,0.291590,-0.045452
2,263120,0.219697,0.242861,-0.102123
2,263136,0.228672,0.244506,-0.032901
2,263152,0.311613,0.191442,0.055908
2,263168,0.277588,0.280271,0.118906
2,263184,0.217937,0.291697,0.070035
2,263200,0.152692,0.285136,0.067956
2,263216,0.193111,0.230755,0.121292
2,263232,0.183699,0.291895,0.032915
2,263248,0.176205,0.316595,0.034291
2,263264,0.147167,0.335346,0.117680
2,263280,0.147134,0.307280,0.142080
2,263296,0.133101,0.257459,0.037147
2,263312,0.191249,0.248048,0.053917
2,263328,0.122038,0.193756,-0.018138
2,263344,0.093502,0.230583,-0.023327
2,263360,0.040641,0.218107,0.085773
2,263376,0.063446,0.223509,0.117060
2,263392,0.125667,0.242426,0.103634
2,263408,0.165389,0.256984,0.162969
2,263424,0.204527,0.292609,0.122523
2,263440,0.240948,0.300693,-0.025400
2,263456,0.308610,0.264560,-0.008962
2,263472,0.292628,0.277178,0.063401
2,263488,0.286439,0.244356,0.162182
2,263504,0.220557,0.190683,0.216110
2,263520,0.191709,0.203324,0.210953
2,263536,0.229401,0.228112,0.216068
2,263552,0.136135,0.183825,0.068577
2,263568,0.147166,0.139456,0.066342
2,263584,0.113259,0.141896,0.192664
2,263600,0.217890,0.231110,0.155880
2,263616,0.130524,0.249750,0.154855
2,263632,0.183778,0.333857,0.204896
2,263648,0.235754,0.305226,0.245629
2,263664,0.189187,0.237183,0.239488
2,263680,0.165797,0.201879,0.139629
2,263696,0.173045,0.137300,0.110903
2,263712,0.190767,0.106458,0.147906
2,263728,0.232823,0.159633,0.189208
2,263744,0.201952,0.144018,0.043877
2,263760,0.232542,0.245185,-0.057874
2,263776,0.223429,0.270659,0.056389
2,263792,0.209898,0.262058,0.022688
2,263808,0.196509,0.302570,0.037443
2,263824,0.145513,0.273046,0.026444
