step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.001000
208,0.001000
212,0.001000
216,0.001000
220,0.001500
224,0.001500
228,0.001500
232,0.001500
236,0.001500
240,0.002000
244,0.003500
248,0.003500
252,0.004000
256,0.004000
260,0.005500
264,0.006000
268,0.007500
272,0.008000
276,0.009000
280,0.010000
284,0.011000
288,0.013500
292,0.014000
296,0.014000
300,0.016500
304,0.017000
308,0.018000
312,0.019500
316,0.020000
320,0.022000
324,0.022500
328,0.023500
332,0.024500
336,0.027000
340,0.028000
344,0.030000
348,0.032000
352,0.033000
356,0.033500
360,0.034000
364,0.034500
368,0.035500
372,0.038000
376,0.039500
380,0.041000
384,0.041500
388,0.043000
392,0.043500
396,0.044000
400,0.045000
404,0.045500
408,0.046500
412,0.048500
416,0.050000
420,0.050000
424,0.050500
428,0.051500
432,0.052500
436,0.053500
440,0.054500
444,0.055500
448,0.056500
452,0.058000
456,0.059000
460,0.059500
464,0.061500
468,0.063500
472,0.065000
476,0.067500
480,0.068500
484,0.069000
488,0.069000
492,0.069000
496,0.071000
500,0.071500
504,0.071500
508,0.073000
512,0.075000
516,0.077000
520,0.079000
524,0.079000
528,0.079000
532,0.079500
536,0.080000
540,0.081000
544,0.081500
548,0.082000
552,0.084000
556,0.085500
560,0.086500
564,0.087500
568,0.088000
572,0.089500
576,0.090500
580,0.091500
584,0.093000
588,0.094000
592,0.096000
596,0.097000
600,0.099500
604,0.101000
608,0.103000
612,0.104000
616,0.104500
620,0.105000
624,0.105500
628,0.106500
632,0.107000
636,0.108500
640,0.110000
644,0.110000
648,0.111500
652,0.113000
656,0.113500
660,0.114500
664,0.115500
668,0.115500
672,0.115500
676,0.116000
680,0.116500
684,0.118000
688,0.119000
692,0.119500
696,0.120500
700,0.122000
704,0.123000
708,0.123500
712,0.123500
716,0.126000
720,0.127000
724,0.127000
728,0.127500
732,0.128500
736,0.129000
740,0.129000
744,0.130000
748,0.130500
752,0.131500
756,0.131500
760,0.131500
764,0.132000
768,0.132500
772,0.134500
776,0.135000
780,0.135500
784,0.136500
788,0.136500
792,0.137000
796,0.137500
800,0.138000
804,0.138000
808,0.139500
812,0.140000
816,0.141500
820,0.143500
824,0.144500
828,0.144500
832,0.145000
836,0.145500
840,0.147500
844,0.148500
848,0.149500
852,0.150500
856,0.151000
860,0.152000
864,0.152500
868,0.154000
872,0.155500
876,0.156500
880,0.157000
884,0.158000
888,0.158000
892,0.159000
896,0.160000
900,0.161500
904,0.162000
908,0.163500
912,0.165500
916,0.166500
920,0.167500
924,0.167500
928,0.168000
932,0.168500
936,0.169000
940,0.170000
944,0.170500
948,0.171000
952,0.172000
956,0.173500
960,0.175000
964,0.175500
968,0.176500
972,0.178000
976,0.178000
980,0.179000
984,0.179500
988,0.180500
