step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.001000
208,0.001000
212,0.001000
216,0.001000
220,0.001000
224,0.001000
228,0.001000
232,0.001000
236,0.001000
240,0.001000
244,0.001500
248,0.001500
252,0.002000
256,0.002000
260,0.002000
264,0.002000
268,0.002000
272,0.002000
276,0.002500
280,0.002500
284,0.002500
288,0.003000
292,0.003000
296,0.003000
300,0.003500
304,0.003500
308,0.003500
312,0.003500
316,0.004000
320,0.004500
324,0.004500
328,0.004500
332,0.005000
336,0.005000
340,0.005000
344,0.005000
348,0.005000
352,0.006000
356,0.006000
360,0.006000
364,0.006000
368,0.006000
372,0.007000
376,0.007000
380,0.007000
384,0.007000
388,0.007000
392,0.007000
396,0.007500
400,0.008000
404,0.008500
408,0.009000
412,0.010000
416,0.011000
420,0.011000
424,0.012000
428,0.012500
432,0.012500
436,0.014000
440,0.014500
444,0.014500
448,0.014500
452,0.015000
456,0.015000
460,0.015000
464,0.015500
468,0.015500
472,0.016000
476,0.016000
480,0.016500
484,0.016500
488,0.017000
492,0.017000
496,0.017000
500,0.017000
504,0.017000
508,0.017500
512,0.018000
516,0.018000
520,0.018500
524,0.019000
528,0.019500
532,0.019500
536,0.020000
540,0.021000
544,0.021000
548,0.021000
552,0.021000
556,0.021000
560,0.021500
564,0.022000
568,0.022000
572,0.022000
576,0.022000
580,0.022500
584,0.023000
588,0.023500
592,0.023500
596,0.024500
600,0.024500
604,0.025000
608,0.025000
612,0.025500
616,0.026500
620,0.026500
624,0.027000
628,0.027500
632,0.028000
636,0.028500
640,0.029500
644,0.029500
648,0.029500
652,0.029500
656,0.030000
660,0.030000
664,0.030000
668,0.030500
672,0.031500
676,0.031500
680,0.031500
684,0.031500
688,0.031500
692,0.031500
696,0.032000
700,0.032000
704,0.032500
708,0.033000
712,0.033000
716,0.033000
720,0.033500
724,0.033500
728,0.034000
732,0.034000
736,0.034000
740,0.034500
744,0.034500
748,0.034500
752,0.034500
756,0.034500
760,0.035000
764,0.035000
768,0.035000
772,0.036000
776,0.036500
780,0.036500
784,0.036500
788,0.037000
792,0.037000
796,0.037000
800,0.037500
804,0.037500
808,0.037500
812,0.037500
816,0.038500
820,0.038500
824,0.039000
828,0.039000
832,0.039000
836,0.041000
840,0.041000
844,0.041500
848,0.042000
852,0.042500
856,0.042500
860,0.042500
864,0.042500
868,0.043000
872,0.043500
876,0.043500
880,0.043500
884,0.044000
888,0.044000
892,0.044000
896,0.044000
900,0.044000
904,0.044000
908,0.044000
912,0.044000
916,0.044000
920,0.044000
924,0.044000
928,0.044000
932,0.044000
936,0.044000
940,0.044000
944,0.044000
948,0.044000
952,0.044000
956,0.044000
960,0.044500
964,0.045000
968,0.045000
972,0.045500
976,0.045500
980,0.045500
984,0.045500
988,0.045500
