step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.020000
208,0.020000
212,0.020000
216,0.023000
220,0.024000
224,0.028000
228,0.038000
232,0.045500
236,0.061500
240,0.070000
244,0.086000
248,0.095000
252,0.108000
256,0.122000
260,0.134500
264,0.146000
268,0.162000
272,0.176500
276,0.189500
280,0.204500
284,0.218500
288,0.231000
292,0.244500
296,0.259500
300,0.279000
304,0.290500
308,0.302000
312,0.312000
316,0.325500
320,0.337000
324,0.351500
328,0.363500
332,0.375000
336,0.385500
340,0.393500
344,0.404500
348,0.417500
352,0.427000
356,0.435500
360,0.445000
364,0.451000
368,0.461000
372,0.470000
376,0.478000
380,0.483500
384,0.489000
388,0.496500
392,0.502500
396,0.509500
400,0.516500
404,0.522000
408,0.528000
412,0.535000
416,0.541000
420,0.548500
424,0.556500
428,0.563500
432,0.567500
436,0.573500
440,0.580500
444,0.585000
448,0.590000
452,0.595500
456,0.601000
460,0.609500
464,0.611500
468,0.614500
472,0.621500
476,0.625000
480,0.629000
484,0.632500
488,0.637000
492,0.640500
496,0.645000
500,0.647000
504,0.648500
508,0.653500
512,0.656500
516,0.661500
520,0.666500
524,0.672500
528,0.677000
532,0.681500
536,0.687000
540,0.694000
544,0.697000
548,0.702500
552,0.705000
556,0.707500
560,0.710500
564,0.713000
568,0.717500
572,0.721000
576,0.725000
580,0.728000
584,0.730500
588,0.733500
592,0.736500
596,0.739500
600,0.743000
604,0.748000
608,0.751000
612,0.752000
616,0.754000
620,0.754500
624,0.755500
628,0.757500
632,0.760500
636,0.761000
640,0.763500
644,0.767000
648,0.769000
652,0.771500
656,0.775500
660,0.776500
664,0.777000
668,0.778500
672,0.779500
676,0.783000
680,0.784500
684,0.787000
688,0.788500
692,0.791000
696,0.794000
700,0.794500
704,0.797000
708,0.800000
712,0.800500
716,0.802500
720,0.805500
724,0.806000
728,0.806500
732,0.808500
736,0.810500
740,0.811000
744,0.812000
748,0.813000
752,0.815000
756,0.816000
760,0.816500
764,0.817500
768,0.818000
772,0.821000
776,0.823500
780,0.825500
784,0.826000
788,0.827500
792,0.829000
796,0.829000
800,0.831500
804,0.833000
808,0.833000
812,0.833500
816,0.834500
820,0.834500
824,0.836000
828,0.838500
832,0.839000
836,0.841000
840,0.842000
844,0.843000
848,0.843500
852,0.844000
856,0.845500
860,0.845500
864,0.846000
868,0.848000
872,0.849000
876,0.850000
880,0.851000
884,0.851500
888,0.853000
892,0.853500
896,0.855000
900,0.857000
904,0.857500
908,0.859500
912,0.861000
916,0.862000
920,0.863500
924,0.865000
928,0.866500
932,0.868000
936,0.869000
940,0.869000
944,0.870000
948,0.870500
952,0.871500
956,0.871500
960,0.872000
964,0.873500
968,0.875500
972,0.875500
976,0.876000
980,0.876500
984,0.877500
988,0.878000
