step,P_esc
128,0.078500
256,0.124000
384,0.158000
512,0.184000
640,0.208000
768,0.230500
896,0.252000
1024,0.269500
1152,0.284000
1280,0.297500
1408,0.314000
1536,0.329500
1664,0.346500
1792,0.356500
1920,0.368000
2048,0.378000
2176,0.389000
2304,0.401500
2432,0.409500
2560,0.420500
2688,0.429000
2816,0.433000
2944,0.440500
3072,0.448000
3200,0.453000
3328,0.456000
3456,0.461000
3584,0.464500
3712,0.468500
3840,0.473500
3968,0.478500
4096,0.482000
4224,0.485000
4352,0.487500
4480,0.493000
4608,0.496500
4736,0.500500
4864,0.503000
4992,0.506000
5120,0.509500
5248,0.513500
5376,0.516500
5504,0.519000
5632,0.521000
5760,0.524000
5888,0.529500
6016,0.531000
6144,0.533000
6272,0.533500
6400,0.536500
6528,0.540000
6656,0.540000
6784,0.540500
6912,0.542000
7040,0.544000
7168,0.544000
7296,0.544500
7424,0.546500
7552,0.547500
7680,0.550000
7808,0.551000
7936,0.552000
8064,0.553500
8192,0.556000
8320,0.557500
8448,0.558500
8576,0.560500
8704,0.561000
8832,0.562500
8960,0.565000
9088,0.565500
9216,0.568000
9344,0.569000
9472,0.570500
9600,0.573000
9728,0.573500
9856,0.573500
9984,0.574000
10112,0.575000
10240,0.575000
10368,0.575000
10496,0.576000
10624,0.576000
10752,0.577000
10880,0.578500
11008,0.578500
11136,0.579000
11264,0.579000
11392,0.580000
11520,0.581500
11648,0.581500
11776,0.582500
11904,0.583000
12032,0.584000
12160,0.585000
12288,0.585000
12416,0.585000
12544,0.587500
12672,0.588500
12800,0.589000
12928,0.589500
13056,0.589500
13184,0.590500
13312,0.592000
13440,0.593000
13568,0.594000
13696,0.594500
13824,0.595000
13952,0.595500
14080,0.596000
14208,0.597500
14336,0.597500
14464,0.598500
14592,0.599500
14720,0.600000
14848,0.600000
14976,0.600000
15104,0.601500
15232,0.602500
15360,0.603000
15488,0.603500
15616,0.605000
15744,0.605000
15872,0.605000
16000,0.605000
16128,0.605000
16256,0.606000
16384,0.606000
16512,0.606000
16640,0.606000
16768,0.606500
16896,0.607000
17024,0.608500
17152,0.610000
17280,0.610500
17408,0.610500
17536,0.611500
17664,0.612000
17792,0.613500
17920,0.613500
18048,0.613500
18176,0.615000
18304,0.615000
18432,0.616000
18560,0.617500
18688,0.617500
18816,0.617500
18944,0.618000
19072,0.618000
19200,0.618000
19328,0.619000
19456,0.619500
19584,0.619500
19712,0.620000
19840,0.620500
19968,0.620500
20096,0.620500
