step,P_esc
4,0.000000
8,0.000000
12,0.000000
16,0.000000
20,0.000000
24,0.000000
28,0.000000
32,0.000000
36,0.000000
40,0.000000
44,0.000000
48,0.000000
52,0.000000
56,0.000000
60,0.000000
64,0.000000
68,0.000000
72,0.000000
76,0.000000
80,0.000000
84,0.000000
88,0.000000
92,0.000000
96,0.000000
100,0.000000
104,0.000000
108,0.000000
112,0.000000
116,0.000000
120,0.000000
124,0.000000
128,0.000000
132,0.000000
136,0.000000
140,0.000000
144,0.000000
148,0.000000
152,0.000000
156,0.000000
160,0.000000
164,0.000000
168,0.000000
172,0.000000
176,0.000000
180,0.000000
184,0.000000
188,0.000000
192,0.000000
196,0.000000
200,0.000000
204,0.001000
208,0.001000
212,0.001000
216,0.001000
220,0.001000
224,0.001000
228,0.001500
232,0.001500
236,0.001500
240,0.001500
244,0.001500
248,0.002000
252,0.002000
256,0.002000
260,0.002000
264,0.002500
268,0.003500
272,0.004000
276,0.004000
280,0.004500
284,0.005000
288,0.005500
292,0.005500
296,0.005500
300,0.006000
304,0.007000
308,0.008000
312,0.009500
316,0.012000
320,0.014000
324,0.014500
328,0.015500
332,0.016500
336,0.018500
340,0.020500
344,0.022000
348,0.022500
352,0.023500
356,0.027500
360,0.028500
364,0.029500
368,0.032000
372,0.033000
376,0.033000
380,0.035500
384,0.036000
388,0.037000
392,0.039000
396,0.039500
400,0.040000
404,0.040500
408,0.042500
412,0.043500
416,0.044000
420,0.045000
424,0.045500
428,0.047000
432,0.051000
436,0.052000
440,0.053000
444,0.053000
448,0.055500
452,0.056000
456,0.057500
460,0.058000
464,0.058500
468,0.062000
472,0.066000
476,0.067500
480,0.068000
484,0.068000
488,0.068500
492,0.069000
496,0.069500
500,0.071500
504,0.073000
508,0.074000
512,0.074000
516,0.075500
520,0.076500
524,0.080000
528,0.081000
532,0.082500
536,0.085500
540,0.086500
544,0.089000
548,0.091500
552,0.093000
556,0.095500
560,0.098000
564,0.101500
568,0.102000
572,0.104000
576,0.105000
580,0.105500
584,0.106000
588,0.107500
592,0.108500
596,0.111500
600,0.112500
604,0.115000
608,0.117500
612,0.118000
616,0.119000
620,0.119500
624,0.121500
628,0.123500
632,0.124000
636,0.125500
640,0.128000
644,0.130500
648,0.132500
652,0.134000
656,0.136500
660,0.137000
664,0.138000
668,0.139000
672,0.140000
676,0.140500
680,0.140500
684,0.141500
688,0.142000
692,0.143500
696,0.144000
700,0.145500
704,0.146000
708,0.147000
712,0.147500
716,0.149000
720,0.149500
724,0.150500
728,0.150500
732,0.153500
736,0.154000
740,0.155500
744,0.157500
748,0.158000
752,0.158500
756,0.159000
760,0.160500
764,0.163500
768,0.165000
772,0.167000
776,0.169500
780,0.171000
784,0.172000
788,0.173500
792,0.175500
796,0.178500
800,0.179000
804,0.180000
808,0.181500
812,0.182500
816,0.183000
820,0.185000
824,0.187500
828,0.188500
832,0.190000
836,0.192500
840,0.193500
844,0.194000
848,0.197000
852,0.199000
856,0.200500
860,0.201500
864,0.203500
868,0.204500
872,0.205000
876,0.206500
880,0.208500
884,0.209500
888,0.211000
892,0.211000
896,0.212500
900,0.214000
904,0.215000
908,0.216500
912,0.217500
916,0.219500
920,0.221000
924,0.222500
928,0.222500
932,0.223000
936,0.225500
940,0.227500
944,0.229000
948,0.229500
952,0.232500
956,0.235000
960,0.236500
964,0.236500
968,0.237500
972,0.238500
976,0.238500
980,0.240500
984,0.241500
988,0.243500
