step,P_esc
128,0.068000
256,0.089500
384,0.106000
512,0.125000
640,0.140500
768,0.160000
896,0.171500
1024,0.182000
1152,0.193500
1280,0.205500
1408,0.218000
1536,0.231500
1664,0.241500
1792,0.250500
1920,0.257500
2048,0.260500
2176,0.267500
2304,0.279000
2432,0.286500
2560,0.292000
2688,0.300000
2816,0.303500
2944,0.311500
3072,0.318500
3200,0.323000
3328,0.327000
3456,0.332000
3584,0.340500
3712,0.345000
3840,0.349500
3968,0.355500
4096,0.360000
4224,0.364000
4352,0.369000
4480,0.374500
4608,0.378000
4736,0.382000
4864,0.386000
4992,0.389500
5120,0.390500
5248,0.393000
5376,0.399000
5504,0.404000
5632,0.405000
5760,0.409000
5888,0.414000
6016,0.418500
6144,0.420000
6272,0.422000
6400,0.426500
6528,0.429000
6656,0.431500
6784,0.432000
6912,0.435500
7040,0.438000
7168,0.439500
7296,0.443000
7424,0.445000
7552,0.447000
7680,0.449000
7808,0.452000
7936,0.453000
8064,0.456500
8192,0.458500
8320,0.460000
8448,0.461000
8576,0.462000
8704,0.465000
8832,0.465500
8960,0.468000
9088,0.471500
9216,0.475500
9344,0.477500
9472,0.478500
9600,0.481000
9728,0.481500
9856,0.482000
9984,0.484000
10112,0.486000
10240,0.487500
10368,0.488000
10496,0.488500
10624,0.490500
10752,0.491500
10880,0.494500
11008,0.494500
11136,0.494500
11264,0.496500
11392,0.497000
11520,0.498500
11648,0.499000
11776,0.500000
11904,0.502000
12032,0.503000
12160,0.503500
12288,0.504000
12416,0.506500
12544,0.506500
12672,0.507500
12800,0.509500
12928,0.511000
13056,0.511500
13184,0.513000
13312,0.514500
13440,0.516000
13568,0.517000
13696,0.518500
13824,0.519500
13952,0.520000
14080,0.521000
14208,0.522000
14336,0.524500
14464,0.527000
14592,0.529000
14720,0.532000
14848,0.532500
14976,0.533000
15104,0.534000
15232,0.534500
15360,0.535000
15488,0.536000
15616,0.537500
15744,0.538500
15872,0.539500
16000,0.541000
16128,0.543000
16256,0.543500
16384,0.543500
16512,0.544000
16640,0.545500
16768,0.546500
16896,0.549000
17024,0.550500
17152,0.551000
17280,0.551500
17408,0.551500
17536,0.552000
17664,0.552000
17792,0.552500
17920,0.554000
18048,0.554000
18176,0.554000
18304,0.555000
18432,0.555500
18560,0.556500
18688,0.557000
18816,0.557500
18944,0.558000
19072,0.558500
19200,0.559000
19328,0.561000
19456,0.561500
19584,0.562000
19712,0.564000
19840,0.564500
19968,0.566500
20096,0.567000
20224,0.567000
20352,0.568000
20480,0.568500
20608,0.569500
20736,0.570500
20864,0.571500
20992,0.572500
21120,0.574000
21248,0.575000
21376,0.575500
21504,0.575500
21632,0.575500
21760,0.576000
21888,0.577500
22016,0.578500
22144,0.578500
22272,0.580000
22400,0.580000
22528,0.580000
22656,0.582000
22784,0.582500
22912,0.583500
23040,0.583500
23168,0.583500
23296,0.583500
23424,0.584500
23552,0.585500
23680,0.586000
23808,0.587000
23936,0.587500
24064,0.588000
24192,0.589000
24320,0.589000
24448,0.589000
24576,0.589500
24704,0.591500
24832,0.592000
24960,0.593000
25088,0.593500
25216,0.594000
25344,0.595000
25472,0.595500
25600,0.596000
25728,0.596000
25856,0.596000
25984,0.597000
26112,0.597000
26240,0.598000
26368,0.598000
26496,0.598500
26624,0.598500
26752,0.598500
26880,0.599000
27008,0.599000
27136,0.599000
27264,0.599500
27392,0.600000
27520,0.600500
27648,0.601000
27776,0.601000
27904,0.601500
28032,0.601500
28160,0.601500
28288,0.601500
28416,0.602000
28544,0.602500
28672,0.602500
28800,0.602500
28928,0.602500
29056,0.602500
29184,0.603000
29312,0.603500
29440,0.603500
29568,0.603500
29696,0.605000
29824,0.605500
29952,0.606000
30080,0.606500
30208,0.606500
30336,0.606500
30464,0.606500
30592,0.607500
30720,0.607500
30848,0.608000
30976,0.608500
31104,0.608500
31232,0.608500
31360,0.610000
31488,0.610500
31616,0.611000
31744,0.611500
31872,0.612000
32000,0.613000
32128,0.613500
32256,0.613500
32384,0.613500
32512,0.613500
32640,0.613500
32768,0.613500
32896,0.614500
33024,0.614500
33152,0.615000
33280,0.615000
33408,0.615000
33536,0.615500
33664,0.616000
33792,0.617000
33920,0.617500
34048,0.617500
34176,0.618000
34304,0.618000
34432,0.618000
34560,0.618000
34688,0.618000
34816,0.618000
34944,0.619000
35072,0.619000
35200,0.619000
35328,0.619500
35456,0.619500
35584,0.620000
35712,0.620000
35840,0.620500
35968,0.620500
36096,0.620500
36224,0.620500
36352,0.621500
36480,0.622000
36608,0.622500
36736,0.622500
36864,0.623500
36992,0.623500
37120,0.623500
37248,0.624000
37376,0.624000
37504,0.625000
37632,0.625500
37760,0.625500
37888,0.626000
38016,0.626000
38144,0.626500
38272,0.626500
38400,0.626500
38528,0.626500
38656,0.627000
38784,0.627000
38912,0.627500
39040,0.627500
39168,0.628000
39296,0.628000
39424,0.628500
39552,0.628500
39680,0.628500
39808,0.628500
39936,0.629000
40064,0.629500
40192,0.629500
40320,0.629500
40448,0.630000
40576,0.630000
40704,0.631000
40832,0.631000
40960,0.631000
41088,0.631500
41216,0.631500
41344,0.631500
41472,0.631500
41600,0.631500
41728,0.631500
41856,0.632000
41984,0.632500
42112,0.632500
42240,0.632500
42368,0.633500
42496,0.634000
42624,0.634500
42752,0.634500
42880,0.635000
43008,0.635500
43136,0.636000
43264,0.636000
43392,0.636000
43520,0.636000
43648,0.636500
43776,0.637500
43904,0.637500
44032,0.637500
44160,0.637500
44288,0.637500
44416,0.637500
44544,0.637500
44672,0.638000
44800,0.638000
44928,0.638500
45056,0.638500
45184,0.639000
45312,0.639000
45440,0.639500
45568,0.639500
45696,0.640500
45824,0.640500
45952,0.640500
46080,0.640500
46208,0.640500
46336,0.640500
46464,0.640500
46592,0.641000
46720,0.641000
46848,0.641000
46976,0.641500
47104,0.641500
47232,0.641500
47360,0.642000
47488,0.642000
47616,0.642000
47744,0.642000
47872,0.642000
48000,0.642000
48128,0.642500
48256,0.642500
48384,0.642500
48512,0.643000
48640,0.643000
48768,0.643000
48896,0.643000
49024,0.643000
49152,0.643000
49280,0.643000
49408,0.644000
49536,0.645000
49664,0.645000
49792,0.645500
49920,0.645500
50048,0.646000
50176,0.646000
50304,0.646500
50432,0.646500
50560,0.647000
50688,0.647000
50816,0.647000
50944,0.647000
51072,0.647000
51200,0.648500
51328,0.648500
51456,0.648500
51584,0.648500
51712,0.649000
51840,0.649500
51968,0.649500
52096,0.649500
52224,0.650000
52352,0.650000
52480,0.651000
52608,0.651000
52736,0.651000
52864,0.651000
52992,0.651000
53120,0.652000
53248,0.652000
53376,0.652000
53504,0.652000
53632,0.652000
53760,0.652000
53888,0.652000
54016,0.652000
54144,0.652000
54272,0.652000
54400,0.652000
54528,0.652000
54656,0.652000
54784,0.652000
54912,0.652000
55040,0.652000
55168,0.652000
55296,0.652000
55424,0.652000
55552,0.652000
55680,0.653000
55808,0.653000
55936,0.653000
56064,0.653000
56192,0.653000
56320,0.653000
56448,0.653500
56576,0.654000
56704,0.654500
56832,0.654500
56960,0.654500
57088,0.654500
57216,0.655500
57344,0.655500
57472,0.655500
57600,0.655500
57728,0.655500
57856,0.655500
57984,0.655500
58112,0.655500
58240,0.655500
58368,0.655500
58496,0.655500
58624,0.655500
58752,0.656000
58880,0.656000
59008,0.656000
59136,0.656000
59264,0.656000
59392,0.656000
59520,0.656000
59648,0.656000
59776,0.656000
59904,0.656000
60032,0.656000
60160,0.656000
60288,0.656000
60416,0.656000
60544,0.656000
60672,0.656500
60800,0.656500
60928,0.656500
61056,0.656500
61184,0.657000
61312,0.657500
61440,0.657500
61568,0.657500
61696,0.658500
61824,0.658500
61952,0.658500
62080,0.658500
62208,0.658500
62336,0.658500
62464,0.658500
62592,0.658500
62720,0.658500
62848,0.658500
62976,0.658500
63104,0.658500
63232,0.658500
63360,0.658500
63488,0.659000
63616,0.659000
63744,0.659000
63872,0.659000
64000,0.659500
64128,0.659500
64256,0.659500
64384,0.659500
64512,0.659500
64640,0.659500
64768,0.660000
64896,0.660000
65024,0.660000
65152,0.660000
65280,0.660000
65408,0.660000
65536,0.660500
65664,0.660500
65792,0.660500
65920,0.661000
66048,0.661000
66176,0.661000
66304,0.661000
66432,0.661500
66560,0.661500
66688,0.661500
66816,0.661500
66944,0.662000
67072,0.662000
67200,0.662000
67328,0.662000
67456,0.662500
67584,0.662500
67712,0.662500
67840,0.663000
67968,0.663500
68096,0.663500
68224,0.663500
68352,0.663500
68480,0.663500
68608,0.663500
68736,0.663500
68864,0.663500
68992,0.663500
69120,0.663500
69248,0.664000
69376,0.664000
69504,0.665000
69632,0.665000
69760,0.665000
69888,0.665000
70016,0.665000
70144,0.665000
70272,0.665500
70400,0.665500
70528,0.665500
70656,0.665500
70784,0.665500
70912,0.665500
71040,0.666000
71168,0.666000
71296,0.666500
71424,0.667000
71552,0.667000
71680,0.667500
71808,0.667500
71936,0.667500
72064,0.667500
72192,0.667500
72320,0.667500
72448,0.667500
72576,0.667500
72704,0.667500
72832,0.667500
72960,0.667500
73088,0.667500
73216,0.667500
73344,0.667500
73472,0.667500
73600,0.667500
73728,0.668000
73856,0.668000
73984,0.668500
74112,0.668500
74240,0.669000
74368,0.669000
74496,0.669000
74624,0.669000
74752,0.669000
74880,0.669000
75008,0.669000
75136,0.669000
75264,0.669000
75392,0.669000
75520,0.669500
75648,0.669500
75776,0.669500
75904,0.670000
76032,0.670000
76160,0.670000
76288,0.670000
76416,0.670000
76544,0.670000
76672,0.670000
76800,0.670000
76928,0.670000
77056,0.670000
77184,0.670000
77312,0.670000
77440,0.670000
77568,0.670500
77696,0.670500
77824,0.670500
77952,0.670500
78080,0.670500
78208,0.671000
78336,0.671000
78464,0.671500
78592,0.672000
78720,0.672000
78848,0.672000
78976,0.672000
79104,0.672000
79232,0.672000
79360,0.672000
79488,0.672000
79616,0.672000
79744,0.672000
79872,0.672500
80000,0.672500
80128,0.672500
80256,0.672500
80384,0.673000
80512,0.673000
80640,0.673000
80768,0.673000
80896,0.673000
81024,0.673000
81152,0.673000
81280,0.673000
81408,0.673000
81536,0.673000
81664,0.673500
81792,0.673500
81920,0.673500
82048,0.674000
82176,0.674000
82304,0.674000
82432,0.674500
82560,0.674500
82688,0.674500
82816,0.674500
82944,0.674500
83072,0.674500
83200,0.674500
83328,0.674500
83456,0.675000
83584,0.675000
83712,0.675000
83840,0.675000
83968,0.675000
84096,0.675000
84224,0.675500
84352,0.675500
84480,0.676000
84608,0.676000
84736,0.676000
84864,0.676000
84992,0.676000
85120,0.676000
85248,0.677000
85376,0.677000
85504,0.677000
85632,0.677000
85760,0.677000
85888,0.677000
86016,0.677000
86144,0.677000
86272,0.677000
86400,0.677000
86528,0.677000
86656,0.677000
86784,0.677000
86912,0.677500
87040,0.677500
87168,0.677500
87296,0.677500
87424,0.677500
87552,0.677500
87680,0.677500
87808,0.677500
87936,0.677500
88064,0.677500
88192,0.678000
88320,0.678500
88448,0.678500
88576,0.678500
88704,0.679000
88832,0.679000
88960,0.679000
89088,0.679000
89216,0.679000
89344,0.679000
89472,0.679000
89600,0.679000
89728,0.679000
89856,0.679000
89984,0.679500
90112,0.679500
90240,0.679500
90368,0.679500
90496,0.679500
90624,0.679500
90752,0.680000
90880,0.680000
91008,0.680500
91136,0.680500
91264,0.680500
91392,0.680500
91520,0.680500
91648,0.680500
91776,0.680500
91904,0.680500
92032,0.680500
92160,0.680500
92288,0.680500
92416,0.680500
92544,0.681000
92672,0.681000
92800,0.681000
92928,0.681000
93056,0.681000
93184,0.681000
93312,0.681000
93440,0.681000
93568,0.681000
93696,0.681000
93824,0.681500
93952,0.681500
94080,0.681500
94208,0.681500
94336,0.681500
94464,0.681500
94592,0.681500
94720,0.681500
94848,0.681500
94976,0.681500
95104,0.681500
95232,0.681500
95360,0.681500
95488,0.681500
95616,0.681500
95744,0.681500
95872,0.681500
96000,0.681500
96128,0.681500
96256,0.681500
96384,0.681500
96512,0.681500
96640,0.681500
96768,0.681500
96896,0.681500
97024,0.681500
97152,0.681500
97280,0.681500
97408,0.682000
97536,0.682000
97664,0.682000
97792,0.682500
97920,0.682500
98048,0.682500
98176,0.682500
98304,0.682500
98432,0.682500
98560,0.682500
98688,0.682500
98816,0.682500
98944,0.682500
99072,0.682500
99200,0.683000
99328,0.683000
99456,0.683500
99584,0.683500
99712,0.683500
99840,0.683500
99968,0.684000
100096,0.684000
100224,0.684000
100352,0.684000
100480,0.684000
100608,0.684000
100736,0.684000
100864,0.684000
100992,0.684000
101120,0.684500
101248,0.684500
101376,0.685000
101504,0.685000
101632,0.685000
101760,0.685000
101888,0.685000
102016,0.685000
102144,0.685000
102272,0.685000
102400,0.685000
102528,0.685000
102656,0.685000
102784,0.685000
102912,0.685000
103040,0.685000
103168,0.685000
103296,0.685000
103424,0.685000
103552,0.685000
103680,0.685000
103808,0.685000
103936,0.685000
104064,0.685000
104192,0.685000
104320,0.685000
104448,0.685000
104576,0.685000
104704,0.685000
104832,0.685000
104960,0.685000
105088,0.685000
105216,0.685000
105344,0.685000
105472,0.685000
105600,0.685000
105728,0.685000
105856,0.685000
105984,0.685000
106112,0.685000
106240,0.685000
106368,0.685000
106496,0.685000
106624,0.685000
