step,P_esc,tau_t
872,0.941500,307.2
880,0.942000,309.1
888,0.945500,305.2
896,0.946000,307.0
904,0.947500,306.8
912,0.948500,307.5
920,0.949500,308.1
928,0.950000,309.8
936,0.952500,307.2
944,0.953000,308.7
952,0.954500,308.1
960,0.955000,309.6
968,0.957000,307.6
976,0.958000,307.9
984,0.959000,308.1
992,0.960000,308.2
1000,0.961000,308.2
1008,0.962500,307.0
1016,0.963000,308.2
1024,0.964000,308.0
1032,0.964500,309.1
1040,0.965500,308.9
1048,0.966500,308.6
1056,0.967000,309.6
1064,0.967000,311.9
1072,0.968000,311.4
1080,0.968000,313.8
1088,0.969000,313.2
1096,0.969500,314.0
1104,0.971000,311.8
1112,0.971500,312.5
1120,0.972500,311.7
1128,0.973000,312.3
1136,0.974000,311.3
1144,0.974500,311.8
1152,0.975500,310.6
1160,0.977000,307.5
1168,0.978500,304.2
1176,0.979000,304.4
1184,0.979000,306.5
1192,0.979000,308.5
1200,0.979500,308.7
1208,0.981000,304.8
1216,0.981000,306.8
1224,0.981000,308.8
1232,0.982000,306.7
1240,0.982500,306.5
1248,0.983000,306.3
1256,0.983000,308.3
1264,0.983500,308.0
1272,0.984000,307.6
1280,0.985000,304.8
1288,0.985500,304.2
1296,0.987000,298.4
1304,0.987000,300.3
1312,0.987500,299.4
1320,0.987500,301.2
1328,0.987500,303.1
1336,0.987500,304.9
1344,0.987500,306.7
1352,0.988000,305.7
1360,0.988000,307.5
1368,0.988500,306.4
1376,0.989000,305.1
1384,0.989500,303.7
1392,0.989500,305.5
1400,0.990000,304.0
1408,0.990500,302.4
1416,0.990500,304.1
1424,0.990500,305.8
1432,0.990500,307.5
1440,0.991000,305.7
1448,0.991000,307.4
1456,0.991500,305.4
1464,0.992000,303.2
1472,0.992500,300.8
1480,0.992500,302.5
1488,0.992500,304.1
1496,0.993000,301.5
1504,0.994000,294.0
1512,0.994000,295.5
1520,0.994500,292.1
1528,0.994500,293.7
1536,0.994500,295.2
1544,0.994500,296.8
1552,0.995500,287.2
1560,0.996500,275.9
1568,0.996500,277.3
1576,0.996500,278.7
1584,0.996500,280.1
1592,0.996500,281.5
1600,0.997000,275.4
1608,0.997000,276.8
1616,0.997000,278.2
1624,0.997000,279.6
1632,0.997000,280.9
1640,0.997000,282.3
1648,0.997500,275.1
1656,0.997500,276.4
1664,0.997500,277.7
1672,0.997500,279.1
1680,0.997500,280.4
1688,0.997500,281.7
1696,0.998000,272.9
1704,0.998000,274.2
1712,0.998000,275.5
1720,0.998000,276.8
1728,0.998000,278.1
1736,0.998000,279.3
1744,0.998000,280.6
1752,0.998000,281.9
1760,0.998000,283.2
1768,0.998000,284.5
1776,0.998000,285.8
1784,0.998000,287.1
1792,0.998000,288.4
1800,0.998000,289.6
1808,0.998000,290.9
1816,0.998000,292.2
1824,0.998000,293.5
1832,0.998000,294.8
1840,0.998000,296.1
1848,0.998000,297.4
1856,0.998500,285.4
1864,0.998500,286.7
1872,0.998500,287.9
1880,0.998500,289.1
1888,0.998500,290.4
1896,0.998500,291.6
1904,0.998500,292.8
1912,0.998500,294.1
1920,0.998500,295.3
1928,0.998500,296.5
1936,0.999000,280.3
1944,0.999000,281.4
1952,0.999000,282.6
1960,0.999000,283.7
1968,0.999500,258.9
1976,0.999500,260.0
1984,0.999500,261.0
1992,0.999500,262.1
2000,0.999500,263.1
2008,0.999500,264.2
2016,0.999500,265.2
2024,0.999500,266.3
2032,0.999500,267.3
2040,0.999500,268.4
2048,0.999500,269.4
2056,0.999500,270.5
2064,0.999500,271.5
2072,0.999500,272.6
2080,0.999500,273.7
2088,0.999500,274.7
2096,0.999500,275.8
2104,0.999500,276.8
2112,0.999500,277.9
2120,0.999500,278.9
2128,0.999500,280.0
2136,0.999500,281.0
2144,0.999500,282.1
2152,0.999500,283.1
2160,0.999500,284.2
2168,0.999500,285.2
2176,0.999500,286.3
2184,0.999500,287.3
2192,0.999500,288.4
2200,0.999500,289.4
2208,0.999500,290.5
2216,0.999500,291.5
2224,0.999500,292.6
2232,0.999500,293.6
2240,0.999500,294.7
2248,0.999500,295.8
2256,0.999500,296.8
2264,0.999500,297.9
2272,0.999500,298.9
2280,0.999500,300.0
2288,0.999500,301.0
2296,0.999500,302.1
2304,0.999500,303.1
2312,1.000000,-1.0
2320,1.000000,-1.0
2328,1.000000,-1.0
2336,1.000000,-1.0
2344,1.000000,-1.0
2352,1.000000,-1.0
2360,1.000000,-1.0
2368,1.000000,-1.0
2376,1.000000,-1.0
2384,1.000000,-1.0
2392,1.000000,-1.0
2400,1.000000,-1.0
2408,1.000000,-1.0
2416,1.000000,-1.0
2424,1.000000,-1.0
2432,1.000000,-1.0
2440,1.000000,-1.0
2448,1.000000,-1.0
2456,1.000000,-1.0
2464,1.000000,-1.0
2472,1.000000,-1.0
2480,1.000000,-1.0
2488,1.000000,-1.0
2496,1.000000,-1.0
2504,1.000000,-1.0
2512,1.000000,-1.0
2520,1.000000,-1.0
2528,1.000000,-1.0
2536,1.000000,-1.0
2544,1.000000,-1.0
2552,1.000000,-1.0
2560,1.000000,-1.0
2568,1.000000,-1.0
2576,1.000000,-1.0
2584,1.000000,-1.0
2592,1.000000,-1.0
2600,1.000000,-1.0
2608,1.000000,-1.0
2616,1.000000,-1.0
2624,1.000000,-1.0
2632,1.000000,-1.0
2640,1.000000,-1.0
2648,1.000000,-1.0
2656,1.000000,-1.0
2664,1.000000,-1.0
2672,1.000000,-1.0
2680,1.000000,-1.0
2688,1.000000,-1.0
2696,1.000000,-1.0
2704,1.000000,-1.0
2712,1.000000,-1.0
2720,1.000000,-1.0
2728,1.000000,-1.0
2736,1.000000,-1.0
2744,1.000000,-1.0
2752,1.000000,-1.0
2760,1.000000,-1.0
2768,1.000000,-1.0
2776,1.000000,-1.0
2784,1.000000,-1.0
2792,1.000000,-1.0
2800,1.000000,-1.0
2808,1.000000,-1.0
2816,1.000000,-1.0
2824,1.000000,-1.0
2832,1.000000,-1.0
2840,1.000000,-1.0
2848,1.000000,-1.0
2856,1.000000,-1.0
2864,1.000000,-1.0
2872,1.000000,-1.0
2880,1.000000,-1.0
2888,1.000000,-1.0
2896,1.000000,-1.0
2904,1.000000,-1.0
2912,1.000000,-1.0
2920,1.000000,-1.0
2928,1.000000,-1.0
2936,1.000000,-1.0
2944,1.000000,-1.0
2952,1.000000,-1.0
2960,1.000000,-1.0
2968,1.000000,-1.0
2976,1.000000,-1.0
2984,1.000000,-1.0
2992,1.000000,-1.0
3000,1.000000,-1.0
3008,1.000000,-1.0
3016,1.000000,-1.0
3024,1.000000,-1.0
3032,1.000000,-1.0
3040,1.000000,-1.0
3048,1.000000,-1.0
3056,1.000000,-1.0
3064,1.000000,-1.0
3072,1.000000,-1.0
3080,1.000000,-1.0
3088,1.000000,-1.0
3096,1.000000,-1.0
3104,1.000000,-1.0
3112,1.000000,-1.0
3120,1.000000,-1.0
3128,1.000000,-1.0
3136,1.000000,-1.0
3144,1.000000,-1.0
3152,1.000000,-1.0
3160,1.000000,-1.0
3168,1.000000,-1.0
3176,1.000000,-1.0
3184,1.000000,-1.0
3192,1.000000,-1.0
3200,1.000000,-1.0
3208,1.000000,-1.0
3216,1.000000,-1.0
3224,1.000000,-1.0
3232,1.000000,-1.0
3240,1.000000,-1.0
3248,1.000000,-1.0
3256,1.000000,-1.0
3264,1.000000,-1.0
3272,1.000000,-1.0
3280,1.000000,-1.0
3288,1.000000,-1.0
3296,1.000000,-1.0
3304,1.000000,-1.0
3312,1.000000,-1.0
3320,1.000000,-1.0
3328,1.000000,-1.0
3336,1.000000,-1.0
3344,1.000000,-1.0
3352,1.000000,-1.0
3360,1.000000,-1.0
3368,1.000000,-1.0
3376,1.000000,-1.0
3384,1.000000,-1.0
3392,1.000000,-1.0
3400,1.000000,-1.0
3408,1.000000,-1.0
3416,1.000000,-1.0
3424,1.000000,-1.0
3432,1.000000,-1.0
3440,1.000000,-1.0
3448,1.000000,-1.0
3456,1.000000,-1.0
3464,1.000000,-1.0
3472,1.000000,-1.0
3480,1.000000,-1.0
3488,1.000000,-1.0
3496,1.000000,-1.0
3504,1.000000,-1.0
3512,1.000000,-1.0
3520,1.000000,-1.0
3528,1.000000,-1.0
3536,1.000000,-1.0
3544,1.000000,-1.0
3552,1.000000,-1.0
3560,1.000000,-1.0
3568,1.000000,-1.0
3576,1.000000,-1.0
3584,1.000000,-1.0
3592,1.000000,-1.0
3600,1.000000,-1.0
3608,1.000000,-1.0
3616,1.000000,-1.0
3624,1.000000,-1.0
3632,1.000000,-1.0
3640,1.000000,-1.0
3648,1.000000,-1.0
3656,1.000000,-1.0
3664,1.000000,-1.0
3672,1.000000,-1.0
3680,1.000000,-1.0
3688,1.000000,-1.0
3696,1.000000,-1.0
3704,1.000000,-1.0
3712,1.000000,-1.0
3720,1.000000,-1.0
3728,1.000000,-1.0
3736,1.000000,-1.0
3744,1.000000,-1.0
3752,1.000000,-1.0
3760,1.000000,-1.0
3768,1.000000,-1.0
3776,1.000000,-1.0
3784,1.000000,-1.0
3792,1.000000,-1.0
3800,1.000000,-1.0
3808,1.000000,-1.0
3816,1.000000,-1.0
3824,1.000000,-1.0
3832,1.000000,-1.0
3840,1.000000,-1.0
3848,1.000000,-1.0
3856,1.000000,-1.0
3864,1.000000,-1.0
3872,1.000000,-1.0
3880,1.000000,-1.0
3888,1.000000,-1.0
3896,1.000000,-1.0
3904,1.000000,-1.0
3912,1.000000,-1.0
3920,1.000000,-1.0
3928,1.000000,-1.0
3936,1.000000,-1.0
3944,1.000000,-1.0
3952,1.000000,-1.0
3960,1.000000,-1.0
3968,1.000000,-1.0
3976,1.000000,-1.0
3984,1.000000,-1.0
3992,1.000000,-1.0
4000,1.000000,-1.0
4008,1.000000,-1.0
4016,1.000000,-1.0
4024,1.000000,-1.0
4032,1.000000,-1.0
4040,1.000000,-1.0
4048,1.000000,-1.0
4056,1.000000,-1.0
4064,1.000000,-1.0
4072,1.000000,-1.0
4080,1.000000,-1.0
4088,1.000000,-1.0
4096,1.000000,-1.0
4104,1.000000,-1.0
4112,1.000000,-1.0
4120,1.000000,-1.0
4128,1.000000,-1.0
4136,1.000000,-1.0
4144,1.000000,-1.0
4152,1.000000,-1.0
4160,1.000000,-1.0
4168,1.000000,-1.0
4176,1.000000,-1.0
4184,1.000000,-1.0
4192,1.000000,-1.0
4200,1.000000,-1.0
4208,1.000000,-1.0
4216,1.000000,-1.0
4224,1.000000,-1.0
4232,1.000000,-1.0
4240,1.000000,-1.0
4248,1.000000,-1.0
4256,1.000000,-1.0
4264,1.000000,-1.0
4272,1.000000,-1.0
4280,1.000000,-1.0
4288,1.000000,-1.0
4296,1.000000,-1.0
4304,1.000000,-1.0
4312,1.000000,-1.0
4320,1.000000,-1.0
4328,1.000000,-1.0
4336,1.000000,-1.0
4344,1.000000,-1.0
4352,1.000000,-1.0
4360,1.000000,-1.0
4368,1.000000,-1.0
4376,1.000000,-1.0
4384,1.000000,-1.0
4392,1.000000,-1.0
4400,1.000000,-1.0
4408,1.000000,-1.0
4416,1.000000,-1.0
4424,1.000000,-1.0
4432,1.000000,-1.0
4440,1.000000,-1.0
4448,1.000000,-1.0
4456,1.000000,-1.0
4464,1.000000,-1.0
4472,1.000000,-1.0
4480,1.000000,-1.0
4488,1.000000,-1.0
4496,1.000000,-1.0
4504,1.000000,-1.0
4512,1.000000,-1.0
4520,1.000000,-1.0
4528,1.000000,-1.0
4536,1.000000,-1.0
4544,1.000000,-1.0
4552,1.000000,-1.0
4560,1.000000,-1.0
4568,1.000000,-1.0
4576,1.000000,-1.0
4584,1.000000,-1.0
4592,1.000000,-1.0
4600,1.000000,-1.0
4608,1.000000,-1.0
4616,1.000000,-1.0
4624,1.000000,-1.0
4632,1.000000,-1.0
4640,1.000000,-1.0
4648,1.000000,-1.0
4656,1.000000,-1.0
4664,1.000000,-1.0
4672,1.000000,-1.0
4680,1.000000,-1.0
4688,1.000000,-1.0
4696,1.000000,-1.0
4704,1.000000,-1.0
4712,1.000000,-1.0
4720,1.000000,-1.0
4728,1.000000,-1.0
4736,1.000000,-1.0
4744,1.000000,-1.0
4752,1.000000,-1.0
4760,1.000000,-1.0
4768,1.000000,-1.0
4776,1.000000,-1.0
4784,1.000000,-1.0
4792,1.000000,-1.0
4800,1.000000,-1.0
4808,1.000000,-1.0
4816,1.000000,-1.0
4824,1.000000,-1.0
4832,1.000000,-1.0
4840,1.000000,-1.0
4848,1.000000,-1.0
4856,1.000000,-1.0
4864,1.000000,-1.0
4872,1.000000,-1.0
4880,1.000000,-1.0
4888,1.000000,-1.0
4896,1.000000,-1.0
4904,1.000000,-1.0
4912,1.000000,-1.0
4920,1.000000,-1.0
4928,1.000000,-1.0
4936,1.000000,-1.0
4944,1.000000,-1.0
4952,1.000000,-1.0
4960,1.000000,-1.0
4968,1.000000,-1.0
4976,1.000000,-1.0
4984,1.000000,-1.0
4992,1.000000,-1.0
5000,1.000000,-1.0
5008,1.000000,-1.0
5016,1.000000,-1.0
5024,1.000000,-1.0
5032,1.000000,-1.0
5040,1.000000,-1.0
5048,1.000000,-1.0
5056,1.000000,-1.0
5064,1.000000,-1.0
5072,1.000000,-1.0
5080,1.000000,-1.0
5088,1.000000,-1.0
5096,1.000000,-1.0
5104,1.000000,-1.0
5112,1.000000,-1.0
5120,1.000000,-1.0
5128,1.000000,-1.0
5136,1.000000,-1.0
5144,1.000000,-1.0
5152,1.000000,-1.0
5160,1.000000,-1.0
5168,1.000000,-1.0
5176,1.000000,-1.0
5184,1.000000,-1.0
5192,1.000000,-1.0
5200,1.000000,-1.0
5208,1.000000,-1.0
5216,1.000000,-1.0
5224,1.000000,-1.0
5232,1.000000,-1.0
5240,1.000000,-1.0
5248,1.000000,-1.0
5256,1.000000,-1.0
5264,1.000000,-1.0
5272,1.000000,-1.0
5280,1.000000,-1.0
5288,1.000000,-1.0
5296,1.000000,-1.0
5304,1.000000,-1.0
5312,1.000000,-1.0
5320,1.000000,-1.0
5328,1.000000,-1.0
5336,1.000000,-1.0
5344,1.000000,-1.0
5352,1.000000,-1.0
5360,1.000000,-1.0
5368,1.000000,-1.0
5376,1.000000,-1.0
5384,1.000000,-1.0
5392,1.000000,-1.0
5400,1.000000,-1.0
5408,1.000000,-1.0
5416,1.000000,-1.0
5424,1.000000,-1.0
5432,1.000000,-1.0
5440,1.000000,-1.0
5448,1.000000,-1.0
5456,1.000000,-1.0
5464,1.000000,-1.0
5472,1.000000,-1.0
5480,1.000000,-1.0
5488,1.000000,-1.0
5496,1.000000,-1.0
5504,1.000000,-1.0
5512,1.000000,-1.0
5520,1.000000,-1.0
5528,1.000000,-1.0
5536,1.000000,-1.0
5544,1.000000,-1.0
5552,1.000000,-1.0
5560,1.000000,-1.0
5568,1.000000,-1.0
5576,1.000000,-1.0
5584,1.000000,-1.0
5592,1.000000,-1.0
5600,1.000000,-1.0
5608,1.000000,-1.0
5616,1.000000,-1.0
5624,1.000000,-1.0
5632,1.000000,-1.0
5640,1.000000,-1.0
5648,1.000000,-1.0
5656,1.000000,-1.0
5664,1.000000,-1.0
5672,1.000000,-1.0
5680,1.000000,-1.0
5688,1.000000,-1.0
5696,1.000000,-1.0
5704,1.000000,-1.0
5712,1.000000,-1.0
5720,1.000000,-1.0
5728,1.000000,-1.0
5736,1.000000,-1.0
5744,1.000000,-1.0
5752,1.000000,-1.0
5760,1.000000,-1.0
5768,1.000000,-1.0
5776,1.000000,-1.0
5784,1.000000,-1.0
5792,1.000000,-1.0
5800,1.000000,-1.0
5808,1.000000,-1.0
5816,1.000000,-1.0
5824,1.000000,-1.0
5832,1.000000,-1.0
5840,1.000000,-1.0
5848,1.000000,-1.0
5856,1.000000,-1.0
5864,1.000000,-1.0
5872,1.000000,-1.0
5880,1.000000,-1.0
5888,1.000000,-1.0
5896,1.000000,-1.0
5904,1.000000,-1.0
5912,1.000000,-1.0
5920,1.000000,-1.0
5928,1.000000,-1.0
5936,1.000000,-1.0
5944,1.000000,-1.0
5952,1.000000,-1.0
5960,1.000000,-1.0
5968,1.000000,-1.0
5976,1.000000,-1.0
5984,1.000000,-1.0
5992,1.000000,-1.0
6000,1.000000,-1.0
6008,1.000000,-1.0
6016,1.000000,-1.0
6024,1.000000,-1.0
6032,1.000000,-1.0
6040,1.000000,-1.0
6048,1.000000,-1.0
6056,1.000000,-1.0
6064,1.000000,-1.0
6072,1.000000,-1.0
6080,1.000000,-1.0
6088,1.000000,-1.0
6096,1.000000,-1.0
6104,1.000000,-1.0
6112,1.000000,-1.0
6120,1.000000,-1.0
6128,1.000000,-1.0
6136,1.000000,-1.0
6144,1.000000,-1.0
6152,1.000000,-1.0
6160,1.000000,-1.0
6168,1.000000,-1.0
6176,1.000000,-1.0
6184,1.000000,-1.0
6192,1.000000,-1.0
6200,1.000000,-1.0
6208,1.000000,-1.0
6216,1.000000,-1.0
6224,1.000000,-1.0
6232,1.000000,-1.0
6240,1.000000,-1.0
6248,1.000000,-1.0
6256,1.000000,-1.0
6264,1.000000,-1.0
6272,1.000000,-1.0
6280,1.000000,-1.0
6288,1.000000,-1.0
6296,1.000000,-1.0
6304,1.000000,-1.0
6312,1.000000,-1.0
6320,1.000000,-1.0
6328,1.000000,-1.0
6336,1.000000,-1.0
6344,1.000000,-1.0
6352,1.000000,-1.0
6360,1.000000,-1.0
6368,1.000000,-1.0
6376,1.000000,-1.0
6384,1.000000,-1.0
6392,1.000000,-1.0
6400,1.000000,-1.0
6408,1.000000,-1.0
6416,1.000000,-1.0
6424,1.000000,-1.0
6432,1.000000,-1.0
6440,1.000000,-1.0
6448,1.000000,-1.0
6456,1.000000,-1.0
6464,1.000000,-1.0
6472,1.000000,-1.0
6480,1.000000,-1.0
6488,1.000000,-1.0
6496,1.000000,-1.0
6504,1.000000,-1.0
6512,1.000000,-1.0
6520,1.000000,-1.0
6528,1.000000,-1.0
6536,1.000000,-1.0
6544,1.000000,-1.0
6552,1.000000,-1.0
6560,1.000000,-1.0
6568,1.000000,-1.0
6576,1.000000,-1.0
6584,1.000000,-1.0
6592,1.000000,-1.0
6600,1.000000,-1.0
6608,1.000000,-1.0
6616,1.000000,-1.0
6624,1.000000,-1.0
6632,1.000000,-1.0
6640,1.000000,-1.0
6648,1.000000,-1.0
6656,1.000000,-1.0
6664,1.000000,-1.0
6672,1.000000,-1.0
6680,1.000000,-1.0
6688,1.000000,-1.0
6696,1.000000,-1.0
6704,1.000000,-1.0
6712,1.000000,-1.0
6720,1.000000,-1.0
6728,1.000000,-1.0
6736,1.000000,-1.0
6744,1.000000,-1.0
6752,1.000000,-1.0
6760,1.000000,-1.0
6768,1.000000,-1.0
6776,1.000000,-1.0
6784,1.000000,-1.0
6792,1.000000,-1.0
6800,1.000000,-1.0
6808,1.000000,-1.0
6816,1.000000,-1.0
6824,1.000000,-1.0
6832,1.000000,-1.0
6840,1.000000,-1.0
6848,1.000000,-1.0
6856,1.000000,-1.0
6864,1.000000,-1.0
6872,1.000000,-1.0
6880,1.000000,-1.0
6888,1.000000,-1.0
6896,1.000000,-1.0
6904,1.000000,-1.0
6912,1.000000,-1.0
6920,1.000000,-1.0
6928,1.000000,-1.0
6936,1.000000,-1.0
6944,1.000000,-1.0
6952,1.000000,-1.0
6960,1.000000,-1.0
6968,1.000000,-1.0
6976,1.000000,-1.0
6984,1.000000,-1.0
6992,1.000000,-1.0
7000,1.000000,-1.0
7008,1.000000,-1.0
7016,1.000000,-1.0
7024,1.000000,-1.0
7032,1.000000,-1.0
7040,1.000000,-1.0
7048,1.000000,-1.0
7056,1.000000,-1.0
7064,1.000000,-1.0
7072,1.000000,-1.0
7080,1.000000,-1.0
7088,1.000000,-1.0
7096,1.000000,-1.0
7104,1.000000,-1.0
7112,1.000000,-1.0
7120,1.000000,-1.0
7128,1.000000,-1.0
7136,1.000000,-1.0
7144,1.000000,-1.0
7152,1.000000,-1.0
7160,1.000000,-1.0
7168,1.000000,-1.0
7176,1.000000,-1.0
7184,1.000000,-1.0
7192,1.000000,-1.0
7200,1.000000,-1.0
7208,1.000000,-1.0
7216,1.000000,-1.0
7224,1.000000,-1.0
7232,1.000000,-1.0
7240,1.000000,-1.0
7248,1.000000,-1.0
7256,1.000000,-1.0
7264,1.000000,-1.0
7272,1.000000,-1.0
7280,1.000000,-1.0
7288,1.000000,-1.0
7296,1.000000,-1.0
7304,1.000000,-1.0
7312,1.000000,-1.0
7320,1.000000,-1.0
7328,1.000000,-1.0
7336,1.000000,-1.0
7344,1.000000,-1.0
7352,1.000000,-1.0
7360,1.000000,-1.0
7368,1.000000,-1.0
7376,1.000000,-1.0
7384,1.000000,-1.0
7392,1.000000,-1.0
7400,1.000000,-1.0
7408,1.000000,-1.0
7416,1.000000,-1.0
7424,1.000000,-1.0
7432,1.000000,-1.0
7440,1.000000,-1.0
7448,1.000000,-1.0
7456,1.000000,-1.0
7464,1.000000,-1.0
7472,1.000000,-1.0
7480,1.000000,-1.0
7488,1.000000,-1.0
7496,1.000000,-1.0
7504,1.000000,-1.0
7512,1.000000,-1.0
7520,1.000000,-1.0
7528,1.000000,-1.0
7536,1.000000,-1.0
7544,1.000000,-1.0
7552,1.000000,-1.0
7560,1.000000,-1.0
7568,1.000000,-1.0
7576,1.000000,-1.0
7584,1.000000,-1.0
7592,1.000000,-1.0
7600,1.000000,-1.0
7608,1.000000,-1.0
7616,1.000000,-1.0
7624,1.000000,-1.0
7632,1.000000,-1.0
7640,1.000000,-1.0
7648,1.000000,-1.0
7656,1.000000,-1.0
7664,1.000000,-1.0
7672,1.000000,-1.0
7680,1.000000,-1.0
7688,1.000000,-1.0
7696,1.000000,-1.0
7704,1.000000,-1.0
7712,1.000000,-1.0
7720,1.000000,-1.0
7728,1.000000,-1.0
7736,1.000000,-1.0
7744,1.000000,-1.0
7752,1.000000,-1.0
7760,1.000000,-1.0
7768,1.000000,-1.0
7776,1.000000,-1.0
7784,1.000000,-1.0
7792,1.000000,-1.0
7800,1.000000,-1.0
7808,1.000000,-1.0
7816,1.000000,-1.0
7824,1.000000,-1.0
7832,1.000000,-1.0
7840,1.000000,-1.0
7848,1.000000,-1.0
7856,1.000000,-1.0
7864,1.000000,-1.0
7872,1.000000,-1.0
7880,1.000000,-1.0
7888,1.000000,-1.0
7896,1.000000,-1.0
7904,1.000000,-1.0
7912,1.000000,-1.0
7920,1.000000,-1.0
7928,1.000000,-1.0
7936,1.000000,-1.0
7944,1.000000,-1.0
7952,1.000000,-1.0
7960,1.000000,-1.0
7968,1.000000,-1.0
7976,1.000000,-1.0
7984,1.000000,-1.0
7992,1.000000,-1.0
8000,1.000000,-1.0
8008,1.000000,-1.0
8016,1.000000,-1.0
8024,1.000000,-1.0
8032,1.000000,-1.0
8040,1.000000,-1.0
8048,1.000000,-1.0
8056,1.000000,-1.0
8064,1.000000,-1.0
8072,1.000000,-1.0
8080,1.000000,-1.0
8088,1.000000,-1.0
8096,1.000000,-1.0
8104,1.000000,-1.0
8112,1.000000,-1.0
8120,1.000000,-1.0
8128,1.000000,-1.0
8136,1.000000,-1.0
8144,1.000000,-1.0
8152,1.000000,-1.0
8160,1.000000,-1.0
8168,1.000000,-1.0
8176,1.000000,-1.0
8184,1.000000,-1.0
8192,1.000000,-1.0
8200,1.000000,-1.0
8208,1.000000,-1.0
8216,1.000000,-1.0
8224,1.000000,-1.0
8232,1.000000,-1.0
8240,1.000000,-1.0
8248,1.000000,-1.0
8256,1.000000,-1.0
8264,1.000000,-1.0
8272,1.000000,-1.0
8280,1.000000,-1.0
8288,1.000000,-1.0
8296,1.000000,-1.0
8304,1.000000,-1.0
8312,1.000000,-1.0
8320,1.000000,-1.0
8328,1.000000,-1.0
8336,1.000000,-1.0
8344,1.000000,-1.0
8352,1.000000,-1.0
8360,1.000000,-1.0
8368,1.000000,-1.0
8376,1.000000,-1.0
8384,1.000000,-1.0
8392,1.000000,-1.0
8400,1.000000,-1.0
8408,1.000000,-1.0
8416,1.000000,-1.0
8424,1.000000,-1.0
8432,1.000000,-1.0
8440,1.000000,-1.0
8448,1.000000,-1.0
8456,1.000000,-1.0
8464,1.000000,-1.0
8472,1.000000,-1.0
8480,1.000000,-1.0
8488,1.000000,-1.0
8496,1.000000,-1.0
8504,1.000000,-1.0
8512,1.000000,-1.0
8520,1.000000,-1.0
8528,1.000000,-1.0
8536,1.000000,-1.0
8544,1.000000,-1.0
8552,1.000000,-1.0
8560,1.000000,-1.0
8568,1.000000,-1.0
8576,1.000000,-1.0
8584,1.000000,-1.0
8592,1.000000,-1.0
8600,1.000000,-1.0
8608,1.000000,-1.0
8616,1.000000,-1.0
8624,1.000000,-1.0
8632,1.000000,-1.0
8640,1.000000,-1.0
8648,1.000000,-1.0
8656,1.000000,-1.0
8664,1.000000,-1.0
8672,1.000000,-1.0
8680,1.000000,-1.0
8688,1.000000,-1.0
8696,1.000000,-1.0
8704,1.000000,-1.0
8712,1.000000,-1.0
8720,1.000000,-1.0
8728,1.000000,-1.0
8736,1.000000,-1.0
8744,1.000000,-1.0
8752,1.000000,-1.0
8760,1.000000,-1.0
8768,1.000000,-1.0
8776,1.000000,-1.0
8784,1.000000,-1.0
8792,1.000000,-1.0
8800,1.000000,-1.0
8808,1.000000,-1.0
8816,1.000000,-1.0
8824,1.000000,-1.0
8832,1.000000,-1.0
8840,1.000000,-1.0
